dataset_id	donor_id	compartment	subset	gene	n_cells	n_detected	detection_rate	mean_cpm	depth_floor	cells_retained_frac	qc_flag
VT2018	D9	Blood	Plasma	CXCL12	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	CXCL16	90	7	0.07777777777777778	43.646339942636246	1782	1.0	ok
VT2018	D9	Blood	Plasma	CCL1	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	CCL3L1	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	CCL4L2	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	PPBP	90	2	0.022222222222222223	81.05748846489587	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	CCR1	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	CCR2	90	7	0.07777777777777778	43.646339942636246	1782	1.0	ok
VT2018	D9	Blood	Plasma	CCR5	90	1	0.011111111111111112	6.235191420376607	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	CCR9	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	CXCR3	90	18	0.2	118.46863698715549	1782	1.0	ok
VT2018	D9	Blood	Plasma	CXCR4	90	30	0.3333333333333333	230.70208255393445	1782	1.0	ok
VT2018	D9	Blood	Plasma	CXCR6	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	CX3CR1	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	S1PR1	90	1	0.011111111111111112	6.235191420376607	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	S1PR5	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	SELL	90	43	0.4777777777777778	430.22820800598595	1782	1.0	ok
VT2018	D9	Blood	Plasma	ACKR2	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	XCR1	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	KLRD1	90	3	0.03333333333333333	18.70557426112982	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	NKG7	90	28	0.3111111111111111	199.52612545205133	1782	1.0	ok
VT2018	D9	Blood	Plasma	GNLY	90	28	0.3111111111111111	218.23169971318114	1782	1.0	ok
VT2018	D9	Blood	Plasma	PRF1	90	4	0.044444444444444446	24.940765681506427	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	GZMB	90	83	0.9222222222222223	2886.893627634368	1782	1.0	uninterpretable_ceiling
VT2018	D9	Blood	Plasma	NCR1	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	IGKC	90	77	0.8555555555555555	6808.829031051252	1782	1.0	uninterpretable_ceiling
VT2018	D9	Blood	Plasma	LYZ	90	14	0.15555555555555556	130.93901982790868	1782	1.0	ok
VT2018	D9	Blood	Plasma	C1QA	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	DCN	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	COL1A1	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	IGFBP1	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	HLA-G	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	CSH1	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	HBB	90	10	0.1111111111111111	62.351914203766064	1782	1.0	ok
VT2018	D9	Blood	Plasma	CD3E	90	4	0.044444444444444446	31.175957101883032	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	CD3D	90	4	0.044444444444444446	24.940765681506427	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	TRBC2	90	10	0.1111111111111111	62.351914203766064	1782	1.0	ok
VT2018	D9	Blood	Plasma	TRAC	90	5	0.05555555555555555	31.175957101883032	1782	1.0	ok
VT2018	D9	Blood	Plasma	ENTPD1	90	2	0.022222222222222223	12.470382840753214	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	ITGAE	90	16	0.17777777777777778	112.2334455667789	1782	1.0	ok
VT2018	D9	Blood	Plasma	ITGB2	90	26	0.28888888888888886	224.46689113355777	1782	1.0	ok
VT2018	D9	Blood	Plasma	CD160	90	1	0.011111111111111112	6.235191420376607	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	KLRB1	90	6	0.06666666666666667	37.41114852225964	1782	1.0	ok
VT2018	D9	Blood	Plasma	ITGA1	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	CD9	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	EOMES	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	TBX21	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	MKI67	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	PTN	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	OGN	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	SPP1	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	VEGFA	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	PGF	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	IGF2	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	ITGAD	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	ANGPT2	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	ANG	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Plasma	IL10	90	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	Stromal	CCL2	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CCL3	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CCL4	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CCL5	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CCL20	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	XCL1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	XCL2	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CXCL8	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CXCL10	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CXCL12	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CXCL16	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CCL1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CCL3L1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CCL4L2	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	PPBP	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CCR1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CCR2	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CCR5	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CCR9	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CXCR3	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CXCR4	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CXCR6	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CX3CR1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	S1PR1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	S1PR5	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	SELL	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	ACKR2	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	XCR1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	KLRD1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	NKG7	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	GNLY	1	1	1.0	1122.3344556677891	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	PRF1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	GZMB	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	NCR1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	IGKC	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	LYZ	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	C1QA	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	DCN	1	1	1.0	561.1672278338946	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	COL1A1	1	1	1.0	1122.3344556677891	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	IGFBP1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	HLA-G	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CSH1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	HBB	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CD3E	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CD3D	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	TRBC2	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	TRAC	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	ENTPD1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	ITGAE	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	ITGB2	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CD160	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	KLRB1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	ITGA1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	CD9	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	EOMES	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	TBX21	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	MKI67	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	PTN	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	OGN	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	SPP1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	VEGFA	1	1	1.0	561.1672278338946	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	PGF	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	IGF2	1	1	1.0	2805.8361391694725	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	ITGAD	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	ANGPT2	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	ANG	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	Stromal	IL10	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	T	CCL2	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CCL3	462	3	0.006493506493506494	3.643943037882432	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CCL4	462	41	0.08874458874458875	59.51773628541309	1782	1.0	ok
VT2018	D9	Blood	T	CCL5	462	166	0.3593073593073593	1006.9429261348445	1782	1.0	ok
VT2018	D9	Blood	T	CCL20	462	1	0.0021645021645021645	1.214647679294144	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	XCL1	462	4	0.008658008658008658	4.858590717176576	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	XCL2	462	19	0.04112554112554113	27.936896623765303	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CXCL8	462	1	0.0021645021645021645	1.214647679294144	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CXCL10	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CXCL12	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CXCL16	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CCL1	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CCL3L1	462	1	0.0021645021645021645	1.214647679294144	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CCL4L2	462	2	0.004329004329004329	2.429295358588288	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	PPBP	462	8	0.017316017316017316	13.361124472235586	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CCR1	462	1	0.0021645021645021645	1.214647679294144	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CCR2	462	4	0.008658008658008658	4.858590717176576	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CCR5	462	5	0.010822510822510822	7.287886075764865	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CCR9	462	1	0.0021645021645021645	1.214647679294144	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CXCR3	462	14	0.030303030303030304	18.219715189412163	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CXCR4	462	205	0.44372294372294374	405.69232488424353	1782	1.0	ok
VT2018	D9	Blood	T	CXCR6	462	2	0.004329004329004329	2.429295358588288	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CX3CR1	462	7	0.015151515151515152	8.502533755059009	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	S1PR1	462	15	0.032467532467532464	18.219715189412163	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	S1PR5	462	19	0.04112554112554113	24.292953585882874	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	SELL	462	173	0.37445887445887444	281.79826159624184	1782	1.0	ok
VT2018	D9	Blood	T	ACKR2	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	XCR1	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	KLRD1	462	74	0.16017316017316016	143.32842615670907	1782	1.0	ok
VT2018	D9	Blood	T	NKG7	462	183	0.3961038961038961	1100.4707974404937	1782	1.0	ok
VT2018	D9	Blood	T	GNLY	462	152	0.329004329004329	1174.5643058774358	1782	1.0	ok
VT2018	D9	Blood	T	PRF1	462	83	0.17965367965367965	156.6895506289447	1782	1.0	ok
VT2018	D9	Blood	T	GZMB	462	59	0.1277056277056277	143.32842615670904	1782	1.0	ok
VT2018	D9	Blood	T	NCR1	462	7	0.015151515151515152	8.502533755059009	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	IGKC	462	67	0.14502164502164502	83.81068987129599	1782	1.0	ok
VT2018	D9	Blood	T	LYZ	462	65	0.1406926406926407	94.74251898494329	1782	1.0	ok
VT2018	D9	Blood	T	C1QA	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	DCN	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	COL1A1	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	IGFBP1	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	HLA-G	462	2	0.004329004329004329	2.429295358588288	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CSH1	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	HBB	462	50	0.10822510822510822	201.631514762828	1782	1.0	ok
VT2018	D9	Blood	T	CD3E	462	287	0.6212121212121212	569.6697615889516	1782	1.0	ok
VT2018	D9	Blood	T	CD3D	462	266	0.5757575757575758	558.7379324753044	1782	1.0	ok
VT2018	D9	Blood	T	TRBC2	462	101	0.21861471861471862	217.42193459365197	1782	1.0	ok
VT2018	D9	Blood	T	TRAC	462	307	0.6645021645021645	793.1649345790732	1782	1.0	ok
VT2018	D9	Blood	T	ENTPD1	462	6	0.012987012987012988	7.287886075764865	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	ITGAE	462	26	0.05627705627705628	31.58083966164773	1782	1.0	ok
VT2018	D9	Blood	T	ITGB2	462	167	0.36147186147186144	261.14925104824135	1782	1.0	ok
VT2018	D9	Blood	T	CD160	462	15	0.032467532467532464	21.86365822729459	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	KLRB1	462	157	0.3398268398268398	811.3846497684879	1782	1.0	ok
VT2018	D9	Blood	T	ITGA1	462	1	0.0021645021645021645	1.214647679294144	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	CD9	462	1	0.0021645021645021645	1.214647679294144	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	EOMES	462	11	0.023809523809523808	15.790419830823872	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	TBX21	462	14	0.030303030303030304	19.434362868706305	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	MKI67	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	PTN	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	OGN	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	SPP1	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	VEGFA	462	2	0.004329004329004329	2.429295358588288	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	PGF	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	IGF2	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	ITGAD	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	ANGPT2	462	3	0.006493506493506494	3.643943037882432	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	ANG	462	1	0.0021645021645021645	1.214647679294144	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	T	IL10	462	0	0.0	0.0	1782	1.0	uninterpretable_floor
VT2018	D9	Blood	cDC1	CCL2	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CCL3	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CCL4	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CCL5	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CCL20	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	XCL1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	XCL2	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CXCL8	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CXCL10	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CXCL12	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CXCL16	9	2	0.2222222222222222	124.70382840753213	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CCL1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CCL3L1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CCL4L2	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	PPBP	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CCR1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CCR2	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CCR5	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CCR9	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CXCR3	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CXCR4	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CXCR6	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CX3CR1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	S1PR1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	S1PR5	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	SELL	9	4	0.4444444444444444	311.7595710188303	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	ACKR2	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	XCR1	9	2	0.2222222222222222	124.70382840753213	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	KLRD1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	NKG7	9	1	0.1111111111111111	124.70382840753213	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	GNLY	9	3	0.3333333333333333	249.40765681506426	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	PRF1	9	1	0.1111111111111111	62.351914203766064	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	GZMB	9	1	0.1111111111111111	62.351914203766064	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	NCR1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	IGKC	9	1	0.1111111111111111	62.351914203766064	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	LYZ	9	9	1.0	3928.170594837261	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	C1QA	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	DCN	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	COL1A1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	IGFBP1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	HLA-G	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CSH1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	HBB	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CD3E	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CD3D	9	1	0.1111111111111111	62.351914203766064	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	TRBC2	9	1	0.1111111111111111	62.351914203766064	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	TRAC	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	ENTPD1	9	1	0.1111111111111111	62.351914203766064	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	ITGAE	9	1	0.1111111111111111	62.351914203766064	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	ITGB2	9	5	0.5555555555555556	623.5191420376606	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CD160	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	KLRB1	9	1	0.1111111111111111	62.351914203766064	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	ITGA1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	CD9	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	EOMES	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	TBX21	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	MKI67	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	PTN	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	OGN	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	SPP1	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	VEGFA	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	PGF	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	IGF2	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	ITGAD	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	ANGPT2	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	ANG	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	cDC1	IL10	9	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	CCL2	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	CCL3	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	CCL4	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	CCL5	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	CCL20	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	XCL1	1	1	1.0	561.1672278338946	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	XCL2	1	1	1.0	1122.3344556677891	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	CXCL8	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	CXCL10	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	CXCL12	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	CXCL16	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	CCL1	1	0	0.0	0.0	1782	1.0	below_min_cells
VT2018	D9	Blood	dNK2	CCL3L1	1	0	0.0	0.0	1782	1.0	below_min_cells
