dataset_id	comparison_id	reference_arm	gene	observed_diff_pp	baseline_detection_ref_arm	null_mean_diff_pp	null_sd_diff_pp	n_null_genes	null_set_is_matched	empirical_z	n_null_at_least_as_extreme	rank_of_observed	fdr_estimable	fdr_not_estimable_reason
VT2018	A_decidua_dNK1_vs_dNK2	dNK1	CX3CR1	-0.0625319924771567	0.006818855618144086	0.11295582317148935	0.4966440668319816	371	True	-0.35334725081496826	245	246	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK2	dNK1	S1PR1	0.1045232727140616	0.003261191817373258	0.0660273717163238	0.353103915739887	371	True	0.10902145029197498	338	339	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK2	dNK1	S1PR5	0.0331900324372566	0.0002964719833975689	0.0076712016110009	0.12300924332920023	371	True	0.20745457931126043	206	207	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK2	dNK1	SELL	5.4097753939984266	0.005336495701156241	0.12299115547485173	0.39478182069644735	371	True	13.39166081456585	0	1	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK2	dNK1	ACKR2	0.2299277849686999	0.0029647198339756895	0.12356971909498342	0.36752728409842006	371	True	0.2893882181689533	245	246	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CCL2	-0.0915749417559916	0.05721909279573081	0.3951190887051882	2.7733469885827207	371	True	-0.1754897719127089	303	304	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CCL3	7.794275718129344	0.8105544026089535	0.15671822839541263	8.173175453593199	371	True	0.9344663568156008	89	90	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CCL4	3.495452109413269	0.9146160687815001	-0.35416336774091167	7.921935273237366	371	True	0.48594381857162067	186	187	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CCL5	54.036436858304285	0.391343018084791	-0.44570110720030864	8.96622286657827	371	True	6.076375612811006	1	2	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CCL20	-1.0452511917304563	0.026386006522383636	0.5109628635085292	2.802328546029381	371	True	-0.5553289093971459	98	99	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	XCL1	30.961438119228355	0.395493625852357	-0.48073419408014084	8.334653309527905	371	True	3.7724631302138056	2	3	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	XCL2	21.008118427344957	0.5704120960569227	-0.5464181728895786	8.367807111081937	371	True	2.575888319854876	12	13	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CXCL8	1.855892182153556	0.22294693151497183	0.36492718915445743	7.017245277065593	371	True	0.21247155174581223	250	251	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CXCL10	-0.732055297469022	0.007708271568336793	0.15830668117700802	0.7512361437079995	371	True	-1.185195874963263	56	57	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CXCL12	0.227112426705532	0.0017788319003854136	0.15548865207633245	0.6626899094278436	371	True	0.10808037607066998	319	320	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
