dataset_id	compartment	gene	nk_cpm	ambient_cpm	ref_cpm	ref_detection	nk_detection	stromal_cpm	nk_stromal_cpm_ratio	dominant_source_lineage	dominant_source_pool_share	nk_is_largest_contributor	scale_b_unmeasurable_reason	dominant_source_cpm	nk_dominant_source_cpm_ratio	scale_b_verdict_v10_myeloid_only	high_stromal_background
VT2018	Blood	PPBP	16.992684442119806	24.849453907525174	16.497123553864068	0.046232876712328765	0.023974763406940065	0.0		Granulocyte	0.5137963843958135	False		385.1360314727459	0.04412125341049086	unmeasurable	False
VT2018	Blood	CCR1	4.144557181004831	7.61903961217512	37.08655682651612	0.1969178082191781	0.010725552050473186	0.0		Myeloid	0.8841463414634146	False		37.08655682651612	0.11175362545496698	within_pickup_band	False
VT2018	Blood	CCR2	1.8650507314521743	8.735623003614577	25.193281706288538	0.1421232876712329	0.0056782334384858045	0.0		Myeloid	0.5051282051282051	False		25.193281706288538	0.07402968589783346	within_pickup_band	False
VT2018	Blood	CCR5	1.0361392952512078	2.736723998626121	3.836540361363737	0.025684931506849314	0.0031545741324921135	0.0		T	0.675	False	source_lineage_does_not_express_it_enough	2.7201909802429842	0.38090681969640733	unmeasurable	False
VT2018	Blood	CCR9	0.0	0.2627255038681076	0.0	0.0	0.0	0.0		T	0.9166666666666666	False	source_lineage_does_not_express_it_enough	0.3694086516379361	0.0	unmeasurable	False
VT2018	Blood	CXCR3	20.9300137640744	16.464131575734744	3.0692322890909893	0.019691780821917807	0.05615141955835962	0.0		T	0.6329704510108864	False	source_lineage_does_not_express_it_enough	13.668120110603637	1.5313015685190705	unmeasurable	False
VT2018	Blood	CXCR4	481.3903165737111	443.59011948931067	282.369370596371	0.6121575342465754	0.6561514195583596	0.0		T	0.8503963380596182	False		511.5973999138472	0.9409553618817786	within_pickup_band	False
VT2018	Blood	CXCR6	1.6578228724019326	3.108918462439273	0.38365403613637367	0.0025684931506849314	0.004416403785488959	0.0		T	0.9701492537313433	False	source_lineage_does_not_express_it_enough	4.365738610266518	0.3797347987127261	unmeasurable	False
VT2018	Blood	CX3CR1	92.00916941830725	19.24464315833888	36.191364075531254	0.18835616438356165	0.2113564668769716	0.0		Myeloid	0.6505747126436782	True	no_competing_source_NK_is_largest_contributor	36.191364075531254	2.5422962568165275	above_pickup_band	False
VT2018	Blood	S1PR1	23.002292354576813	14.143389624899793	2.941347610378865	0.018835616438356163	0.06750788643533123	0.0		T	0.9364485981308411	False		16.824884951873273	1.3671589684193206	unmeasurable	False
VT2018	Blood	S1PR5	239.34817720302902	38.160879436842635	4.603848433636484	0.030821917808219176	0.4725552050473186	0.0		T	0.9200680272108843	True	no_competing_source_NK_is_largest_contributor	18.168189139647588	13.174024959962065	unmeasurable	False
VT2018	Blood	SELL	371.3523234180329	310.3007138602241	290.2982206765227	0.678082191780822	0.43974763406940065	75.02438292445044	4.949755118838961	T	0.7460652279733896	False		308.8256327693146	1.202466000273443	within_pickup_band	False
VT2018	Blood	ACKR2	0.0	0.10946895994504484	0.12788467871212456	0.0008561643835616438	0.0	0.0		T	0.4	False	source_lineage_does_not_express_it_enough	0.06716520938871566	0.0	unmeasurable	False
VT2018	Blood	XCR1	0.0	0.5254510077362152	0.0	0.0	0.0	0.0		Granulocyte	1.0	False	source_lineage_does_not_express_it_enough	0.7132148730976777	0.0	unmeasurable	False
VT2018	Blood	KLRD1	1056.2403975790812	161.3791407509851	17.64808566227319	0.10017123287671233	0.898422712933754	75.02438292445044	14.078628259331575	T	0.9150154117129018	True	no_competing_source_NK_is_largest_contributor	69.78465255487556	15.135711921020176	above_pickup_band	False
VT2018	Blood	NKG7	6579.48452484517	1133.3321423110492	168.1683525064438	0.550513698630137	0.9817034700315458	225.07314877335133	29.23264974388709	T	0.912889022315621	True	no_competing_source_NK_is_largest_contributor	612.7146226485586	10.738252820545197	above_pickup_band	False
VT2018	Blood	GNLY	11253.508885723368	1582.6365415094913	234.02896204318793	0.6601027397260274	0.9697160883280758	375.12191462225223	29.999603987561354	T	0.8676552569963206	True	no_competing_source_NK_is_largest_contributor	522.6796594629852	21.530412905842784	above_pickup_band	False
VT2018	Blood	PRF1	1765.9958148261585	258.5218958062179	27.111551886970403	0.14897260273972604	0.9205047318611987	75.02438292445044	23.53895821581787	T	0.9113885505481121	True	no_competing_source_NK_is_largest_contributor	100.51273585021299	17.56987112019214	above_pickup_band	False
VT2018	Blood	GZMB	2168.639544960778	364.2470173211422	50.25867873386495	0.23886986301369864	0.8908517350157729	75.02438292445044	28.905796494782216	Plasma	0.5396593673965937	True	no_competing_source_NK_is_largest_contributor	2050.150110179393	1.0577954922388668	above_pickup_band	False
VT2018	Blood	NCR1	59.47439554741933	7.509570652230075	0.8951927509848718	0.005136986301369863	0.15520504731861198	0.0		T	0.8571428571428571	True	no_competing_source_NK_is_largest_contributor	1.611965025329176	36.89558682284325	unmeasurable	False
VT2018	Blood	IGKC	121.84998112154204	1483.9174334310496	101.66831957613901	0.4203767123287671	0.28138801261829655	225.07314877335133	0.5413794661230114	Plasma	0.9214279334266234	False		38141.29582797226	0.0031946995632009725	within_pickup_band	False
VT2018	Blood	LYZ	267.7383938929121	1664.3660670044617	8971.23809633425	0.9888698630136986	0.3943217665615142	150.04876584890087	1.7843425260993129	Myeloid	0.9517290968538442	False		8971.23809633425	0.029844085177308254	within_pickup_band	False
VT2018	Blood	C1QA	0.8289114362009663	6.0645803809554835	33.76155518000088	0.04366438356164384	0.002523659305993691	0.0		Myeloid	0.967032967032967	False	source_lineage_does_not_express_it_enough	33.76155518000088	0.02455193286510638	unmeasurable	False
VT2018	Blood	DCN	0.0	0.21893791989008968	0.0	0.0	0.0	675.2194463200541	0.0	T	1.0	False	source_lineage_does_not_express_it_enough	0.03358260469435783	0.0	unmeasurable	True
VT2018	Blood	COL1A1	0.20722785905024158	0.3503006718241435	0.12788467871212456	0.0008561643835616438	0.0006309148264984228	825.268212168955	0.0002511036484800609	T	0.75	False	source_lineage_does_not_express_it_enough	0.1007478140830735	2.0568968263605996	unmeasurable	True
VT2018	Blood	IGFBP1	0.0	0.0	0.0	0.0	0.0	0.0		Myeloid		False	source_lineage_does_not_express_it_enough	0.0		unmeasurable	True
VT2018	Blood	HLA-G	16.992684442119806	8.253959579856382	8.951927509848717	0.05393835616438356	0.051735015772870666	0.0		T	0.7303754266211604	False	source_lineage_does_not_express_it_enough	7.186677404592576	2.364470183573399	unmeasurable	False
VT2018	Blood	CSH1	0.0	0.0	0.0	0.0	0.0	0.0		Myeloid		False	source_lineage_does_not_express_it_enough	0.0		unmeasurable	False
VT2018	Blood	HBB	31.70586243468696	32.40281214373327	34.52886325227363	0.17722602739726026	0.0832807570977918	150.04876584890087	0.21130372019597127	T	0.7099468488990129	False		31.399735389224574	1.009749351122476	within_pickup_band	False
VT2018	Blood	CD3E	228.57232853241644	461.67439167223205	49.36348598288008	0.238013698630137	0.3627760252365931	0.0		T	0.972918856685188	False		652.7115048395389	0.350188907101627	above_pickup_band	False
VT2018	Blood	CD3D	94.70313158596039	468.921236820594	62.15195385409253	0.2902397260273973	0.19053627760252365	0.0		T	0.9690259151434162	False		681.8612057142414	0.1388891621818549	within_pickup_band	False
VT2018	Blood	TRBC2	289.49731909318746	507.49809830522787	57.54810542045605	0.2799657534246575	0.5331230283911672	0.0		T	0.9674841554147148	False		707.451150491342	0.40921174400822524	above_pickup_band	False
VT2018	Blood	TRAC	123.09334827584351	569.3480606741781	50.0029093764407	0.23715753424657535	0.27066246056782334	0.0		T	0.9785483743997481	False		834.8971353064301	0.14743534630845856	above_pickup_band	False
VT2018	Blood	ENTPD1	4.144557181004831	12.107266969921959	54.99041184621356	0.2825342465753425	0.010725552050473186	0.0		Myeloid	0.8159392789373814	False		54.99041184621356	0.0753687241440475	within_pickup_band	False
VT2018	Blood	ITGAE	55.53706622546474	44.24735360978712	61.768299817956155	0.3116438356164384	0.15457413249211358	75.02438292445044	0.7402535557192197	T	0.5768348623853211	False		33.784100322523976	1.643881757846841	within_pickup_band	False
VT2018	Blood	ITGB2	1059.7632711829353	404.6629573328527	740.324405064489	0.9186643835616438	0.9186119873817035	0.0		T	0.5360489721886336	False		238.2014150970801	4.449021727058271	within_pickup_band	False
VT2018	Blood	CD160	258.62036809470146	35.03006718241434	2.941347610378865	0.019691780821917807	0.4063091482649842	0.0		T	0.90625	True	no_competing_source_NK_is_largest_contributor	10.712850897500148	24.14113391189368	unmeasurable	False
VT2018	Blood	KLRB1	1890.1253023972533	646.5236774354348	66.24426357288051	0.273972602739726	0.9217665615141956	0.0		T	0.9661241298166486	False		661.8123907117098	2.8559835520223817	above_pickup_band	False
VT2018	Blood	ITGA1	1.8650507314521743	2.058016446966843	0.7673080722727473	0.005136986301369863	0.0056782334384858045	0.0		T	0.8941176470588236	False	source_lineage_does_not_express_it_enough	2.552277956771195	0.7307396619965288	unmeasurable	False
VT2018	Blood	CD9	3.7301014629043485	9.304861595328811	22.50770345333392	0.08647260273972603	0.007570977917981073	0.0		Myeloid	0.4389027431421446	False		22.50770345333392	0.1657255468394681	within_pickup_band	False
VT2018	Blood	EOMES	48.28409115870628	12.50135522572412	1.40673146583337	0.009417808219178082	0.12555205047318613	0.0		T	0.9583333333333334	False	source_lineage_does_not_express_it_enough	10.813598711583222	4.465126961571611	unmeasurable	False
VT2018	Blood	TBX21	155.83535000578166	25.790886963052564	3.5807710039394873	0.023972602739726026	0.35583596214511043	75.02438292445044	2.0771293802270643	T	0.908235294117647	True	no_competing_source_NK_is_largest_contributor	12.962885412022123	12.021656062874383	unmeasurable	False
VT2018	Blood	MKI67	9.532481516311112	2.517786078736031	0.2557693574242491	0.0017123287671232876	0.008201892744479496	0.0		T	0.7101449275362319	False	source_lineage_does_not_express_it_enough	1.6455476300235337	5.792893102811484	unmeasurable	False
VT2018	Blood	PTN	0.0	0.0	0.0	0.0	0.0	0.0		Myeloid		False	source_lineage_does_not_express_it_enough	0.0		unmeasurable	True
VT2018	Blood	OGN	0.6216835771507246	0.17515033591207174	0.0	0.0	0.0018927444794952682	0.0		T	1.0	False	source_lineage_does_not_express_it_enough	0.16791302347178916	3.7024142874490784	unmeasurable	True
VT2018	Blood	SPP1	0.0	0.021893791989008968	0.0	0.0	0.0	0.0		Granulocyte	1.0	False	source_lineage_does_not_express_it_enough	0.7132148730976777	0.0	unmeasurable	False
VT2018	Blood	VEGFA	0.8289114362009663	2.058016446966843	10.230774296969964	0.06164383561643835	0.002523659305993691	150.04876584890087	0.005524280266561341	Myeloid	0.9090909090909091	False		10.230774296969964	0.08102137845485106	within_pickup_band	False
VT2018	Blood	PGF	0.6216835771507246	0.2627255038681076	0.2557693574242491	0.0017123287671232876	0.0018927444794952682	0.0		T	0.75	False	source_lineage_does_not_express_it_enough	0.201495628166147	3.0853452395408985	unmeasurable	False
VT2018	Blood	IGF2	0.0	0.3721944638131524	0.0	0.0	0.0	1275.4145097156577	0.0	Myeloid		False	source_lineage_does_not_express_it_enough	0.0		unmeasurable	False
VT2018	Blood	ITGAD	1.2433671543014493	0.1313627519340538	0.0	0.0	0.0037854889589905363	0.0		Myeloid		True	no_competing_source_NK_is_largest_contributor	0.0		unmeasurable	False
VT2018	Blood	ANGPT2	6.63129148960773	5.320191453329179	0.7673080722727473	0.005136986301369863	0.02018927444794953	75.02438292445044	0.08838848426498146	T	0.9	False	source_lineage_does_not_express_it_enough	6.34711228723363	1.0447729911672887	unmeasurable	False
VT2018	Blood	ANG	0.8289114362009663	2.53967987072504	10.998082369242711	0.07106164383561644	0.002523659305993691	0.0		Myeloid	0.7818181818181819	False		10.998082369242711	0.07536872414404751	within_pickup_band	False
VT2018	Blood	IL10	1.0361392952512078	0.5473447997252241	0.7673080722727473	0.005136986301369863	0.002523659305993691	0.0		T	0.7	False	source_lineage_does_not_express_it_enough	0.47015646572100966	2.203818028243499	unmeasurable	False
VT2018	Decidua	CCL2	23.02120508013206	104.77727746114938	483.4332667600435	0.39032558139534884	0.08152399966724898	38.5215166016594	0.5976193855031234	Myeloid	0.4141455023778205	False		483.4332667600435	0.04762023357312488	within_pickup_band	False
VT2018	Decidua	CCL3	2241.5519931504336	974.3448206946005	5793.876244233369	0.9778604651162791	0.9093253473088762	6.709134663711111	334.1044867193849	Myeloid	0.9312577123872805	False		5793.876244233369	0.38688296032926917	within_pickup_band	False
VT2018	Decidua	CCL4	5817.21383728819	1533.9155366987113	3498.9166748295324	0.9490232558139535	0.9795358123284252	9.043772033508649	643.2287120611251	Myeloid	0.7662217853878917	True	no_competing_source_NK_is_largest_contributor	3498.9166748295324	1.6625756992545715	above_pickup_band	False
VT2018	Decidua	CCL5	1034.8686478274633	263.16051179287257	165.3177202643068	0.28688372093023257	0.6532734381499044	1.8629934567071271	555.4870008274809	T	0.6988067094450073	True	no_competing_source_NK_is_largest_contributor	1658.823941258793	0.6238568313899284	above_pickup_band	False
VT2018	Decidua	CCL20	12.665109082258281	42.23755801869286	390.085251816802	0.20744186046511628	0.055486232426586804	0.8312723968218511	15.235810945581687	Myeloid	0.8428036747192923	False		390.085251816802	0.032467541449647704	within_pickup_band	False
VT2018	Decidua	XCL1	2251.425608802316	475.87333100061363	166.65632528668982	0.31869767441860464	0.8064220946676649	2.2756818806612373	989.3410972486747	Myeloid	0.4203157581173667	True	no_competing_source_NK_is_largest_contributor	166.65632528668982	13.509391887342476	above_pickup_band	False
VT2018	Decidua	XCL2	2584.319816095034	542.5384063619562	202.0506169079358	0.3706046511627907	0.8768821229515016	2.7826990872334307	928.7097652604523	Myeloid	0.49039655996177733	True	no_competing_source_NK_is_largest_contributor	202.0506169079358	12.790457439051412	above_pickup_band	False
VT2018	Decidua	CXCL8	106.62815646396496	447.1412414573558	3416.0412756496407	0.7953488372093023	0.35404708426919557	173.82436416947132	0.613424688612737	Myeloid	0.6883841228787001	False		3416.0412756496407	0.031213954358232134	within_pickup_band	False
VT2018	Decidua	CXCL10	5.169432278472768	15.919816119766711	76.8516765791681	0.05841860465116279	0.011479910157224856	10.429226028211735	0.49566787261960926	Myeloid	0.44283121597096187	False		76.8516765791681	0.06726505534524704	within_pickup_band	False
VT2018	Decidua	CXCL12	0.7237205189861875	37.64556347947383	11.02380606668395	0.044651162790697675	0.0034938857000249564	57.33421318505321	0.012622838594650122	Stromal	0.8768370751059418	False		57.33421318505321	0.012622838594650122	unmeasurable	False
VT2018	Decidua	CXCL16	9.684069801672319	30.923262195256278	239.29533311894656	0.517953488372093	0.04275850594792446	7.2751073594196045	1.3311239715429983	Myeloid	0.708226520624563	False		239.29533311894656	0.04046911268787117	within_pickup_band	False
VT2018	Decidua	CCL1	0.3790917004213363	0.1115874961665891	0.2755951516670987	0.0013023255813953488	0.0008318775476249896	0.005895548913630149	64.30134088869984	Myeloid	0.6363636363636364	True	no_competing_source_NK_is_largest_contributor	0.2755951516670987	1.3755383508315662	unmeasurable	False
VT2018	Decidua	CCL3L1	128.59824364747422	202.19654305385944	1983.5764187559664	0.7981395348837209	0.34922219449297065	1.3972450925303455	92.03699790033889	Myeloid	0.9628851005274827	False		1983.5764187559664	0.06483150456493468	within_pickup_band	False
VT2018	Decidua	CCL4L2	443.17542923347037	247.64646838643898	1700.8157931455232	0.744	0.518342899925131	1.656649244730072	267.51313269434996	Myeloid	0.9094162473949013	False		1700.8157931455232	0.26056638879972577	within_pickup_band	False
VT2018	Decidua	PPBP	0.01723144092824256	0.030432953499978845	0.15748294380977068	0.0007441860465116279	8.318775476249896e-05	0.01768664674089045	0.9742627407378764	Myeloid	0.5	False	source_lineage_does_not_express_it_enough	0.15748294380977068	0.10941782336160186	unmeasurable	False
VT2018	Decidua	CCR1	32.13663733117237	14.48608586598993	80.35567207893548	0.25209302325581395	0.13351634639381083	0.6072415381039055	52.922330431343866	Myeloid	0.844435250310302	False		80.35567207893548	0.3999299178233954	within_pickup_band	False
VT2018	Decidua	CCR2	0.7064890780579449	0.7878753517216746	3.5827369716722828	0.015255813953488372	0.0033275101904999584	0.01768664674089045	39.944772370252934	Myeloid	0.4739583333333333	False	source_lineage_does_not_express_it_enough	3.5827369716722828	0.19719256078354622	unmeasurable	False
VT2018	Decidua	CCR5	3.63583403585918	2.113399548609642	9.370235156681355	0.04	0.016554363197737294	0.005895548913630149	616.7083148870759	Myeloid	0.5748792270531401	False	source_lineage_does_not_express_it_enough	9.370235156681355	0.38801950805542845	unmeasurable	False
VT2018	Decidua	CCR9	0.6375633143449747	0.20288635666652563	0.15748294380977068	0.0007441860465116279	0.00241244488811247	0.0		T	0.34782608695652173	True	no_competing_source_NK_is_largest_contributor	1.068915950871554	0.5964578541700397	unmeasurable	False
VT2018	Decidua	CXCR3	102.66492505046918	25.475763518760065	12.559264768829212	0.04855813953488372	0.33466433740953333	0.13559762501349343	757.1292273021221	T	0.5856598984771574	True	no_competing_source_NK_is_largest_contributor	123.32617783180554	0.8324666089180632	unmeasurable	False
VT2018	Decidua	CXCR4	439.33281790647226	214.8870846633506	494.9688923941093	0.625860465116279	0.4161883370767823	1.5976937555937707	274.97936720870365	T	0.5328112270373971	True	no_competing_source_NK_is_largest_contributor	2708.9002484962357	0.16218124611652077	within_pickup_band	False
VT2018	Decidua	CXCR6	2.6708733438775965	3.12783133194227	1.2992342864306081	0.005209302325581395	0.010648032609599867	0.0353732934817809	75.50536240718542	T	0.5116883116883116	False		52.644110580424034	0.05073451359382969	unmeasurable	False
VT2018	Decidua	CX3CR1	2.1366986751020773	4.51760287510797	46.7724343115019	0.14548837209302326	0.008984277514349888	0.029477744568150745	72.48514791089802	Myeloid	0.9801980198019802	False		46.7724343115019	0.04568286227891794	within_pickup_band	False
VT2018	Decidua	S1PR1	1.2578951877617068	3.817644944608457	4.645746842388235	0.019162790697674417	0.005906330588137426	0.984556668576235	1.277625989350868	Endothelial	0.6398104265402843	False		76.77131905409546	0.016384962551905025	unmeasurable	False
VT2018	Decidua	S1PR5	2.2228558797432902	0.8250711837772042	0.2755951516670987	0.0011162790697674418	0.007819648947674902	0.005895548913630149	377.03968066555825	Perivascular	0.4434782608695652	True	no_competing_source_NK_is_largest_contributor	3.685616880125311	0.6031163715713482	unmeasurable	False
VT2018	Decidua	SELL	37.09929231850623	13.048974172935374	27.165807807185445	0.08558139534883721	0.10914233424839864	0.053059940222671347	699.1958936028826	Myeloid	0.4044548651817116	True	no_competing_source_NK_is_largest_contributor	27.165807807185445	1.3656612967972683	above_pickup_band	False
VT2018	Decidua	ACKR2	1.2234323059052217	2.4177290836094305	0.2755951516670987	0.0013023255813953488	0.005906330588137426	0.8135857500809606	1.5037533607041138	Trophoblast	0.5186335403726708	False		60.998226850944626	0.02005685032279386	unmeasurable	False
VT2018	Decidua	XCR1	0.3790917004213363	1.853028724220934	0.8267854550012961	0.0037209302325581397	0.0017469428500124782	0.05895548913630149	6.430134088869985	cDC1	0.7775665399239544	False		136.8885533055406	0.002769345509665726	unmeasurable	False
VT2018	Decidua	KLRD1	784.7198198721661	166.26198784893998	67.4420706865343	0.17934883720930234	0.8704766658347891	1.3913495436167154	563.9990493203758	Myeloid	0.47216097023153253	True	no_competing_source_NK_is_largest_contributor	67.4420706865343	11.635464508785402	above_pickup_band	False
VT2018	Decidua	NKG7	7748.96175398975	1650.886284195519	826.3523769058191	0.8571162790697674	0.9989185591880875	11.838262218569339	654.5691935962385	Myeloid	0.5449989613626921	True	no_competing_source_NK_is_largest_contributor	826.3523769058191	9.377309209183666	above_pickup_band	False
VT2018	Decidua	GNLY	60081.29587052654	12658.969110954587	6340.342059253273	0.9988837209302326	0.9992513102071375	101.9163540699244	589.5157496441151	Myeloid	0.6269689867553279	True	no_competing_source_NK_is_largest_contributor	6340.342059253273	9.476033833670254	above_pickup_band	False
VT2018	Decidua	PRF1	747.6377589945882	158.10595631094566	60.82778704652392	0.19497674418604652	0.8497629148989269	0.8902278859581526	839.8273866583111	Myeloid	0.45859305431878894	True	no_competing_source_NK_is_largest_contributor	60.82778704652392	12.291056362493675	above_pickup_band	False
VT2018	Decidua	GZMB	4089.365561090524	870.1728208641729	456.89739072809715	0.7092093023255814	0.9707179103236003	6.950852169169947	588.3257853229334	Myeloid	0.5798730824963774	True	no_competing_source_NK_is_largest_contributor	456.89739072809715	8.950293094416322	above_pickup_band	False
VT2018	Decidua	NCR1	39.4772311666037	8.294670548383124	3.9764443311967095	0.018046511627906978	0.16429581565593546	0.05895548913630149	669.6107817091425	Myeloid	0.6234567901234568	True	no_competing_source_NK_is_largest_contributor	3.9764443311967095	9.927771616690292	unmeasurable	False
VT2018	Decidua	IGKC	19.781694185622456	22.922776864039623	15.787665116929512	0.05172093023255814	0.05190915897179935	0.40089732612685014	49.343542339724216	Plasma	0.8437222518202806	False		10428.213024401271	0.001896939978051341	within_pickup_band	False
VT2018	Decidua	LYZ	90.84415657369478	187.12884963209214	1689.6345041350296	0.6610232558139535	0.19407703186091008	0.8784367881308923	103.41570139268627	Myeloid	0.8571542701925382	False		1689.6345041350296	0.05376556666626573	within_pickup_band	False
VT2018	Decidua	C1QA	174.64065380773832	386.97867382717544	3962.3496077257355	0.8513488372093023	0.42134597787205724	2.635310364392677	66.2694823985126	Myeloid	0.9654927618261879	False		3962.3496077257355	0.04407502393711709	within_pickup_band	False
VT2018	Decidua	DCN	58.60413059695295	3290.4075509784348	54.37098635032333	0.18511627906976744	0.16296481157973547	5534.670573529021	0.010588549005471475	Stromal	0.9681440643182583	False		5534.670573529021	0.010588549005471475	within_pickup_band	True
VT2018	Decidua	COL1A1	6.3239388206650196	337.43720696848766	5.1575664097699905	0.02083720930232558	0.026703269278762168	400.3962044691916	0.015794202717402665	Stromal	0.6830845671065336	False		400.3962044691916	0.015794202717402665	unmeasurable	True
VT2018	Decidua	IGFBP1	90.27551902306277	1509.7788231339503	79.48951588798175	0.24520930232558139	0.2862490641377589	2500.355354210769	0.036105075572971115	Stromal	0.9611513628297726	False		2500.355354210769	0.036105075572971115	within_pickup_band	True
VT2018	Decidua	HLA-G	9.684069801672319	97.87914133448751	9.094640005014258	0.037023255813953486	0.04217619166458697	5.547711527725971	1.7455972166674387	Trophoblast	0.9409174182638106	False		4877.483965593347	0.001985464200392148	unmeasurable	False
VT2018	Decidua	CSH1	6.754724843871083	263.91795419109434	10.236391347635095	0.03181395348837209	0.026204142750187173	17.562840213704213	0.38460321688745985	Trophoblast	0.9453744720304934	False		13407.556365374996	0.0005037998468770308	unmeasurable	False
VT2018	Decidua	HBB	1.7059126518960133	8.768072047271682	1.8504245897648055	0.008372093023255815	0.0072373346643374095	8.30682841930488	0.2053626926892472	Stromal	0.5649558941459503	False	source_lineage_does_not_express_it_enough	8.30682841930488	0.2053626926892472	unmeasurable	False
VT2018	Decidua	CD3E	462.9571234190928	113.16662830931021	59.17421613652133	0.1838139534883721	0.7208218950170535	0.79000355442644	586.0190385538327	T	0.6986363636363636	True	no_competing_source_NK_is_largest_contributor	616.0964311835919	0.7514361388682272	above_pickup_band	False
VT2018	Decidua	CD3D	73.44040123616979	40.800446325638305	33.93757439100558	0.10679069767441861	0.16421262790117294	0.2535086032860964	289.69589309475555	T	0.8605843157355203	False		897.3549407566695	0.08184097273063791	above_pickup_band	False
VT2018	Decidua	TRBC2	245.70311619581062	74.32403532550389	53.544200895322035	0.17711627906976743	0.6039430995757424	0.5364949511403436	457.97843143455094	T	0.7624352331606218	True	no_competing_source_NK_is_largest_contributor	786.4549108537459	0.31241856691960196	above_pickup_band	False
VT2018	Decidua	TRAC	85.57133564965255	56.46665449957186	33.74072071124337	0.09376744186046512	0.2696947009400216	1.456200581666647	58.76342636240034	T	0.8643995568055911	False		1355.1181967174125	0.06314676893641998	above_pickup_band	False
VT2018	Decidua	ENTPD1	100.11467179308927	32.34346669192196	64.96171432153041	0.22567441860465115	0.21994842359204725	1.6684403425573322	60.004945480781586	Myeloid	0.4396482813749001	True	no_competing_source_NK_is_largest_contributor	64.96171432153041	1.541133463590077	above_pickup_band	False
VT2018	Decidua	ITGAE	45.97348439655114	40.56374557619402	29.016232396950247	0.1198139534883721	0.18201480742034773	40.13100145508043	1.1455852764604029	Stromal	0.7297384219554031	False		40.13100145508043	1.1455852764604029	above_pickup_band	False
VT2018	Decidua	ITGB2	268.68985839408623	108.30073718859138	485.2836913498084	0.7240930232558139	0.5413859079943433	0.7015703207219878	382.98350209224475	Myeloid	0.750441400304414	True	no_competing_source_NK_is_largest_contributor	485.2836913498084	0.5536758460741384	within_pickup_band	False
