library	n_cells_called	n_nk	n_empty_droplets	rho_narrow	rho_wide	rho_median	accept_pass	accept_n	accept_frac_within	accept_median_ratio	accept_pass_rhomed	accept_frac_within_rhomed	rho_narrow_w100	nk_total_umi	amb_CX3CR1	amb100_CX3CR1	ambM_CX3CR1	cnt_CX3CR1	det_CX3CR1	amb_HAVCR2	amb100_HAVCR2	ambM_HAVCR2	cnt_HAVCR2	det_HAVCR2	amb_ZEB2	amb100_ZEB2	ambM_ZEB2	cnt_ZEB2	det_ZEB2	amb_CD69	amb100_CD69	ambM_CD69	cnt_CD69	det_CD69	amb_CXCR6	amb100_CXCR6	ambM_CXCR6	cnt_CXCR6	det_CXCR6	amb_S1PR1	amb100_S1PR1	ambM_S1PR1	cnt_S1PR1	det_S1PR1	amb_SELPLG	amb100_SELPLG	ambM_SELPLG	cnt_SELPLG	det_SELPLG	amb_SELL	amb100_SELL	ambM_SELL	cnt_SELL	det_SELL	amb_TIGIT	amb100_TIGIT	ambM_TIGIT	cnt_TIGIT	det_TIGIT	amb_CD96	amb100_CD96	ambM_CD96	cnt_CD96	det_CD96	amb_CD226	amb100_CD226	ambM_CD226	cnt_CD226	det_CD226	amb_GZMB	amb100_GZMB	ambM_GZMB	cnt_GZMB	det_GZMB	amb_GZMH	amb100_GZMH	ambM_GZMH	cnt_GZMH	det_GZMH	amb_GNLY	amb100_GNLY	ambM_GNLY	cnt_GNLY	det_GNLY	amb_NCAM1	amb100_NCAM1	ambM_NCAM1	cnt_NCAM1	det_NCAM1	amb_FCGR3A	amb100_FCGR3A	ambM_FCGR3A	cnt_FCGR3A	det_FCGR3A	amb_KLRC1	amb100_KLRC1	ambM_KLRC1	cnt_KLRC1	det_KLRC1	amb_KLRD1	amb100_KLRD1	ambM_KLRD1	cnt_KLRD1	det_KLRD1	acc_MS4A1	acc_CD79A	acc_LYZ	acc_HBB	fobs_IGKC	fobs_IGHG1	fobs_IGHG2	fobs_IGHG3	fobs_IGHA1	fobs_IGHA2	fobs_IGHM	fobs_IGLC1	fobs_IGLC2	fobs_IGLC3	fobs_JCHAIN	fobs_MZB1	fobs_DERL3	fobs_TNFRSF17	fobs_MS4A1	fobs_CD79A	fobs_CD79B	fobs_BANK1	fobs_VPREB1	fobs_DNTT	fobs_LYZ	fobs_CD14	fobs_FCN1	fobs_S100A8	fobs_S100A9	fobs_MNDA	fobs_ELANE	fobs_MPO	fobs_PRTN3	fobs_AZU1	fobs_CTSG	fobs_HBB	fobs_HBD	fobs_ALAS2	fobs_AHSP	fobs_GYPA	fobs_CA1	fobs_PF4	fobs_PPBP	fobs_ITGA2B	fobs_LILRA4	fobs_CLEC4C	fobs_CD34	fobs_GATA1	fpred_IGKC	fpred_IGHG1	fpred_IGHG2	fpred_IGHG3	fpred_IGHA1	fpred_IGHA2	fpred_IGHM	fpred_IGLC1	fpred_IGLC2	fpred_IGLC3	fpred_JCHAIN	fpred_MZB1	fpred_DERL3	fpred_TNFRSF17	fpred_MS4A1	fpred_CD79A	fpred_CD79B	fpred_BANK1	fpred_VPREB1	fpred_DNTT	fpred_LYZ	fpred_CD14	fpred_FCN1	fpred_S100A8	fpred_S100A9	fpred_MNDA	fpred_ELANE	fpred_MPO	fpred_PRTN3	fpred_AZU1	fpred_CTSG	fpred_HBB	fpred_HBD	fpred_ALAS2	fpred_AHSP	fpred_GYPA	fpred_CA1	fpred_PF4	fpred_PPBP	fpred_ITGA2B	fpred_LILRA4	fpred_CLEC4C	fpred_CD34	fpred_GATA1	dataset	donor	compartment	gate	group	skipped
MantonBL1_HiSeq_1	5951	672	217039.0	0.0123126275329603	0.0144136814055571	0.0153813131642519	True	7.0	1.0	0.0153813131642519	True	1.0	0.0111582265727144	1397661.0	0.0028735632183908	0.0024701870668062	0.0035897435897435	258.0	0.2782738095238095	0.0024630541871921	0.0025729836714497	0.003076923076923	70.0	0.09375	0.0041026173660157	0.0035888233786208	0.0051251158480074	332.0	0.3333333333333333	0.0228516694033935	0.0206718346253229	0.0285470085470085	126.0	0.15625	0.0057471264367816	0.0046181758205508	0.0071794871794871	3.0	0.0044642857142857	0.0097962382445141	0.0078718906032117	0.0122377622377622	44.0	0.0580357142857142	0.0097178683385579	0.0090684179748999	0.0121398601398601	165.0	0.2157738095238095	0.0116262328126124	0.0103258169181837	0.0145238477597559	479.0	0.3392857142857143	0.0028097062579821	0.0023604009749482	0.0035099715099715	135.0	0.1517857142857142	0.0092364532019704	0.0077931716971796	0.0115384615384615	112.0	0.150297619047619	0.0035982008995502	0.0033732762515328	0.0044949832775919	115.0	0.1547619047619047	0.0018600258283379	0.0016417886092064	0.0023236014963236	1789.0	0.7559523809523809	0.0028962998719751	0.0025634670409874	0.0036181469169904	1643.0	0.6666666666666666	0.0019064282239298	0.0016791225701442	0.0023815687966631	11766.0	0.8913690476190477	0.0024198427102238	0.0021875569676293	0.0030229419703103	57.0	0.0788690476190476	0.0029930460964943	0.0026211268170694	0.0037390052774668	962.0	0.625	0.0013447315339544	0.0011577599550127	0.0016798800085708	359.0	0.2470238095238095	0.0016334986752724	0.0014887013910268	0.002040616806648	1731.0	0.8645833333333334	0.4252873563218391	0.7172413793103449	0.7589341692789969	0.1206896551724138	21.0	0.0	0.0	0.0	7.0	0.0	9.0	0.0	0.0	3.0	1.0	4.0	2.0	1.0	6.0	5.0	33.0	2.0	0.0	0.0	55.0	2.0	9.0	48.0	41.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1807.788031439263	11.202404532543843	7.001502832839902	11.202404532543843	455.0976841345937	37.80811529733548	959.2058880990668	0.0	266.0571076479163	95.22043852662269	106.42284305916654	42.009016997039424	8.401803399407884	9.802103965975864	207.24448385206117	291.26251784614	280.0601133135961	78.41683172780692	0.0	0.0	3390.127671661081	137.2294555236621	495.7064005650652	2967.236900557551	3222.091603672923	217.046587818037	0.0	0.0	0.0	1.4003005665679806	0.0	9.802103965975864	1.4003005665679806	0.0	0.0	0.0	0.0	144.230958356502	310.8667257780917	9.802103965975864	9.802103965975864	0.0	0.0	0.0	HCA_ICA	MantonBL1	PB	ratio	healthy	
MantonBL1_HiSeq_2	5755	648	213409.0	0.0098845790642243	0.0134714414607425	0.0123888490952409	True	7.0	1.0	0.0123888490952409	True	1.0	0.0093301264144663	1481043.0	0.0023367635824383	0.0021208776981078	0.0029287854552008	238.0	0.2623456790123457	0.0010333514169831	0.0011908939147447	0.0012951522451464	69.0	0.095679012345679	0.0041575071587076	0.0039699770485701	0.0052108166131255	343.0	0.3611111111111111	0.0114081996434937	0.0107870159227459	0.0142984807864164	185.0	0.2083333333333333	0.0057040998217468	0.0046955245781364	0.0071492403932082	5.0	0.0061728395061728	0.0055649754358506	0.005153624536979	0.0069748686763007	41.0	0.0601851851851851	0.007259763409496	0.0064741323728851	0.0090990332277195	165.0	0.2175925925925926	0.0080768136131457	0.0072405778158658	0.0101230840861813	595.0	0.3765432098765432	0.0025271328324195	0.0023774807990564	0.0031673849843327	158.0	0.2037037037037037	0.0059983589395354	0.005496745041866	0.0075180504134927	126.0	0.1728395061728395	0.0022127973446431	0.0022263263085991	0.0027734122215031	116.0	0.1589506172839506	0.0015359679225225	0.0014440601381173	0.001925107248738	1764.0	0.7824074074074074	0.0023405880727532	0.0021693608993214	0.002933578884751	1645.0	0.6404320987654321	0.001475233728805	0.0014008269794361	0.0018489859737704	13852.0	0.9058641975308642	0.00061115355233	0.000503091919086	0.0007659900421294	70.0	0.1003086419753086	0.0024503126107404	0.0022985085347521	0.0030711022668127	1001.0	0.6466049382716049	0.0012323672454391	0.0011304040651069	0.0015445889738412	405.0	0.279320987654321	0.0012034297748583	0.0012043127020592	0.0015083201601776	1813.0	0.8904320987654321	0.4306595365418895	1.0	0.797860962566845		15.0	0.0	2.0	0.0	17.0	0.0	12.0	0.0	13.0	1.0	1.0	7.0	0.0	0.0	5.0	1.0	38.0	1.0	0.0	0.0	40.0	0.0	5.0	50.0	54.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	1.0	0.0	2002.4349294852689	17.31211754598215	2.885352924330358	15.869441083816971	1217.6189340674114	49.05099971361609	1056.039170304911	0.0	1060.3671996914068	256.7964102654019	210.63076347611616	50.49367617578128	12.984088159486614	5.770705848660716	217.84414578694208	297.1913512060269	372.2105272386162	69.2484701839286	0.0	4.328029386495538	3228.7099223256714	119.74214635970988	497.7233794469868	2982.012247295426	3531.6719793803586	213.51611640044652	0.0	10.098735235156257	0.0	0.0	0.0	14.426764621651792	0.0	0.0	0.0	0.0	0.0	194.7613223922992	295.7486747438617	25.968176318973228	7.213382310825896	0.0	1.442676462165179	0.0	HCA_ICA	MantonBL1	PB	ratio	healthy	
MantonBL1_HiSeq_5	5908	633	215798.0	0.0148683688109012	0.016221667671179	0.0134883226769527	True	9.0	0.8888888888888888	0.0134883226769527	True	0.8888888888888888	0.011017879162458	1416241.0	0.003162602703419	0.0022439825636489	0.0028690575479566	275.0	0.3080568720379147	0.002216542194177	0.0014088931621083	0.0020108080935025	73.0	0.1058451816745655	0.0060064935064935	0.0044412154905553	0.005448985265499	330.0	0.344391785150079	0.0257521626917746	0.0186870815722819	0.0233619090590063	183.0	0.2148499210110584	0.0404518950437317	0.0257123002084781	0.036697247706422	2.0	0.0031595576619273	0.0072605965463108	0.004944673117015	0.006586685485768	39.0	0.0584518167456556	0.0113614890400604	0.0080152540773342	0.0103069430286555	162.0	0.2164296998420221	0.0127239597137556	0.0093031777117948	0.0115429524603836	550.0	0.3396524486571879	0.0044565647082077	0.0030506118891414	0.004042917120199	118.0	0.1611374407582938	0.0109889006221161	0.0083008213271464	0.0099689373690673	127.0	0.1785150078988941	0.0037820877479911	0.003762775640265	0.0034310434847467	123.0	0.1658767772511848	0.0024519602329848	0.0017524816683041	0.0022243751977222	1856.0	0.7756714060031595	0.0033543853853997	0.0023995332159526	0.0030430394239315	1827.0	0.674565560821485	0.0021711295348087	0.0015696348690442	0.0019696105276519	13154.0	0.8846761453396524	0.0011236637512147	0.0007142305613466	0.001019367991845	72.0	0.1011058451816745	0.0034683824268623	0.0024562076154417	0.0031464555349401	1073.0	0.7109004739336493	0.0013989127969013	0.0010373838700826	0.0012690690849483	347.0	0.2417061611374407	0.0019181734742959	0.0013996033222347	0.0017401332386041	1782.0	0.9083728278041074	0.9253370991253644	0.4348578717201166	1.0		97.0	0.0	1.0	0.0	14.0	1.0	30.0	0.0	39.0	1.0	18.0	8.0	1.0	0.0	4.0	10.0	38.0	5.0	0.0	0.0	28.0	2.0	6.0	27.0	30.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	1.0	0.0	0.0	0.0	5843.99483622099	14.96367392887125	14.96367392887125	14.96367392887125	1606.554446363359	46.2513557801475	1086.9068608334662	0.0	779.4713782948386	244.860118836075	623.0329690384574	50.33235776074875	19.0446759094725	20.40500990300625	248.94112081667623	292.47180860975624	316.9578204933637	55.77369373488375	0.0	0.0	3052.5894814897347	114.268055456835	444.82921588553626	2387.386158651731	2928.7990880781635	180.92442113998877	2.7206679870674995	1.3603339935337495	0.0	0.0	0.0	2.7206679870674995	0.0	0.0	0.0	0.0	0.0	148.27640529517873	304.71481455156	13.603339935337498	1.3603339935337495	1.3603339935337495	0.0	0.0	HCA_ICA	MantonBL1	PB	ratio	healthy	
MantonBL1_HiSeq_6	5700	665	210918.0	0.0356539256179307	0.0171179377515018	0.0157769313437541	False	16.0	0.5625	0.0157769313437541	True	0.6666666666666666	0.0330267502143996	1550220.0	0.0081109885031453	0.0070321069185995	0.0035891281682527	297.0	0.3353383458646616	0.0094807153630683	0.00768357635554	0.0041952349644657	65.0	0.0887218045112782	0.0123411683513985	0.0109230288374541	0.0054609909682373	345.0	0.3879699248120301	0.0481442577030812	0.0470582671206961	0.0213039275539275	192.0	0.2210526315789473	0.1120448179271708	0.0908059023836549	0.0495800495800495	2.0	0.0030075187969924	0.0140056022408963	0.0134145083066762	0.0061975061975061	44.0	0.0661654135338345	0.0212885154061624	0.019977298524404	0.0094202094202094	200.0	0.2556390977443609	0.0347138855542216	0.0316199124371655	0.0153609617895332	560.0	0.3789473684210526	0.0144216102282497	0.0139355592766995	0.0063815905400063	101.0	0.1338345864661654	0.0265587716568108	0.0255601799302139	0.0117523080486043	135.0	0.1759398496240601	0.0092514069848122	0.0083308167324454	0.0040937655616554	109.0	0.1443609022556391	0.0055647580699804	0.005047368737743	0.0024624162555197	1943.0	0.8210526315789474	0.0081038704790092	0.0070609506713419	0.0035859784287457	1749.0	0.6827067669172933	0.0052238493060605	0.0048038609913806	0.0023115634652691	13695.0	0.9082706766917292	0.0046685340802987	0.0037835792659856	0.0020658353991687	72.0	0.1052631578947368	0.0078812887162033	0.0070382711076936	0.0034874855663386	1116.0	0.681203007518797	0.0043745457880885	0.0036596837232707	0.0019357450087928	397.0	0.2601503759398496	0.0039120940247348	0.003665922954932	0.0017311092051954	1833.0	0.9052631578947368	0.7435701553348611	0.8803521408563425	1.0		73.0	0.0	0.0	0.0	7.0	0.0	30.0	0.0	5.0	1.0	3.0	6.0	1.0	0.0	11.0	14.0	51.0	5.0	0.0	0.0	39.0	1.0	10.0	41.0	58.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1508.431727304517	43.99592537971508	1.5712830492755383	21.99796268985754	691.364541681237	39.28207623188847	1106.183266689979	0.0	670.937862040655	391.2494792696091	146.1293235826251	40.853359281164	25.140528788408616	4.713849147826616	229.40732519422863	345.6822708406185	378.6792148754048	75.42158636522585	0.0	0.0	3849.643470725069	138.27290833624738	518.5234062609278	3390.8288203366124	3860.6424520699984	241.97758958843292	0.0	0.0	0.0	0.0	0.0	3.142566098551077	0.0	0.0	0.0	0.0	0.0	161.84215407538048	328.3981572985876	6.285132197102154	7.856415246377693	4.713849147826616	0.0	0.0	HCA_ICA	MantonBL1	PB	ratio	healthy	
MantonBL1_HiSeq_7	5835	690	212558.0	0.0108101400827228	0.0136088638114598	0.0127832398337814	True	9.0	1.0	0.0127832398337814	True	1.0	0.0100605454970837	1578538.0	0.002396911783781	0.0022315996890004	0.00283440343585	291.0	0.3188405797101449	0.0015074125667063	0.0013991823528125	0.0017825501076957	79.0	0.1043478260869565	0.0038199779851559	0.0034632503145334	0.0045172120222621	383.0	0.391304347826087	0.0168132541170399	0.0155945419103313	0.0198820605579329	171.0	0.1855072463768116	0.0085061137692716	0.006908462867012	0.0100586756077116	2.0	0.0028985507246376	0.0054129814895365	0.0056523787093735	0.0064009753867255	44.0	0.0594202898550724	0.0090584588192243	0.008343987618599	0.0107118363614591	154.0	0.1956521739130435	0.0080949421067086	0.0074719930706656	0.0095724556387588	662.0	0.3594202898550724	0.0034536101018095	0.0030127131299751	0.0040839735550107	133.0	0.1565217391304348	0.0061764138197259	0.0055443714728886	0.0073037517151536	157.0	0.1942028985507246	0.0038107389686337	0.0034265975820379	0.0045062866722548	125.0	0.1623188405797101	0.0019705615105343	0.0018170969604685	0.0023302344098795	1977.0	0.8072463768115942	0.0027009290391507	0.0024586324960916	0.0031939108482664	1877.0	0.6869565217391305	0.0017643300806537	0.001621570442089	0.0020863609901779	13991.0	0.8913043478260869	0.0002074661894944	0.0001684990943173	0.0002453335514076	82.0	0.1043478260869565	0.0027194841478507	0.0025349854661879	0.0032158526920204	1101.0	0.6971014492753623	0.0014281870032357	0.0012622870423676	0.0016888640526528	405.0	0.2565217391304348	0.0015932086107524	0.0014255558297009	0.0018840059074761	1890.0	0.8898550724637682	0.2395888711678185	0.4884939621781727	1.0		22.0	4.0	1.0	0.0	6.0	1.0	14.0	0.0	11.0	8.0	0.0	10.0	2.0	0.0	12.0	7.0	44.0	2.0	0.0	0.0	37.0	0.0	7.0	46.0	48.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	2193.777787082676	64.52287609066691	140.06185297730136	34.62203107304079	701.8829935716451	29.900845017626136	997.74398637763	0.0	1126.7897385589638	513.0355513550589	245.50167488156197	61.375418720390485	7.868643425691087	17.311015536520394	265.9601477883588	316.3194657127817	305.30336491681425	95.99744979343129	0.0	1.5737286851382175	3457.481921248664	157.37286851382177	500.4457218739532	3270.208207717216	3754.9166427397863	237.63303145587088	3.1474573702764355	4.721186055414653	0.0	0.0	0.0	7.868643425691087	0.0	0.0	0.0	0.0	0.0	198.28981432741543	358.8101402115136	18.88474422165861	6.294914740552871	1.5737286851382175	0.0	0.0	HCA_ICA	MantonBL1	PB	ratio	healthy	
MantonBL1_HiSeq_8	5761	679	213803.0	0.0124775150575996	0.0128757444582626	0.0116713319995462	True	11.0	1.0	0.0116713319995462	True	1.0	0.0111262617389288	1620268.0	0.0026052974381241	0.0023132867290689	0.0024369669134876	282.0	0.3078055964653903	0.0021768707482993	0.0016971625563511	0.0020362212432697	75.0	0.1001472754050073	0.0052566481137909	0.0044598731949567	0.004917011524941	396.0	0.4182621502209131	0.0182072829131652	0.015988893568565	0.0170308945898476	204.0	0.2385861561119293	0.0034013605442176	0.0053036329885971	0.0031815956926089	6.0	0.0073637702503681	0.0069573283858998	0.0061473927822376	0.0065078093712454	44.0	0.0618556701030927	0.0095022135838462	0.0081659111094274	0.0088882673317328	189.0	0.2430044182621502	0.009547678720611	0.0081880649648518	0.0089307949266214	684.0	0.3799705449189985	0.0023397894189522	0.0022295527213211	0.0021886135974634	157.0	0.187039764359352	0.0109159943046986	0.0092505226545299	0.0102107024553495	129.0	0.1723122238586156	0.0049815201671219	0.0043848934157693	0.0046596598332697	127.0	0.1737849779086892	0.0018678346000257	0.0016283922746774	0.0017471521882766	2218.0	0.8159057437407953	0.0029022664342118	0.0026384907832719	0.0027147484854522	1990.0	0.6848306332842415	0.0017866709596032	0.0015770986754531	0.0016712326009798	15466.0	0.91899852724595	0.0018552875695732	0.0016530804120302	0.0017354158323321	77.0	0.1075110456553755	0.0026327966683154	0.0024133810784703	0.0024626893945917	1279.0	0.7555228276877761	0.0011745705476435	0.0010302020913102	0.001098680526944	417.0	0.2857142857142857	0.0016501486127816	0.00143376342361	0.0015435310812656	2053.0	0.9337260677466864	0.3959183673469387	0.4268707482993197	1.0		20.0	1.0	0.0	0.0	19.0	2.0	13.0	0.0	16.0	5.0	7.0	9.0	0.0	1.0	10.0	12.0	44.0	4.0	0.0	0.0	33.0	1.0	3.0	42.0	57.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	1826.9597962506648	19.62714194718709	8.177975811327954	29.44071292078064	1359.1795798427058	42.525474218905366	1113.8403055028673	0.0	1575.078141261764	904.4841247328716	520.1192616004579	85.05094843781073	19.62714194718709	31.076308083046225	317.30546147952464	410.5343857286633	395.814029268273	75.23737746421718	0.0	0.0	3693.173876395704	134.11880330577844	513.5768809513955	3334.97853585954	3981.038624954448	250.24605982663545	0.0	0.0	0.0	0.0	0.0	21.262737109452683	1.6355951622655909	0.0	0.0	0.0	0.0	224.07653723038595	384.36486313241386	9.813570973593546	13.084761298124729	1.6355951622655909	0.0	1.6355951622655909	HCA_ICA	MantonBL1	PB	ratio	healthy	
MantonBL1_HiSeq_9	5996	585	200505.0	0.0038866911121102	0.0079314025039936	0.0093681837391634	True	3.0	1.0	0.0093681837391634	True	1.0	0.0021534808132156	1000445.0	0.0007724137931034	0.0004031193761247	0.0018617672790901	125.0	0.1794871794871795	0.000336417157275	0.0001755746411693	0.0008108742504747	41.0	0.0632478632478632	0.0011873184286977	0.0006592088175771	0.0028618217594595	273.0	0.347008547008547	0.0051085568326947	0.0027194561087782	0.0123132756553578	135.0	0.2017094017094017				0.0	0.0	0.0022068965517241	0.0011517696460707	0.0053193350831146	25.0	0.0427350427350427	0.0039707419017763	0.0022177382705277	0.0095707733503009	99.0	0.1555555555555555	0.0032419687592101	0.0017432410953706	0.0078141941659002	351.0	0.3128205128205128	0.000705329153605	0.0003681081965425	0.0017000715819613	88.0	0.1299145299145299	0.001871921182266	0.0010283657554203	0.004511936007999	70.0	0.1145299145299145	0.0006996501749125	0.0004173078427792	0.0016863834049729	69.0	0.1076923076923077	0.000629846243417	0.0003287139962644	0.0015181333338704	1303.0	0.7316239316239316	0.0006417926683346	0.0003434644301423	0.0015469280850934	1268.0	0.6598290598290598	0.000493017953833	0.0002621376551136	0.0011883328633507	9680.0	0.8905982905982905	0.0005747126436781	0.0002999400119976	0.0013852435112277	48.0	0.0735042735042735	0.000901117385558	0.0004702892174178	0.002171984599486	574.0	0.5435897435897435	0.0005722029814786	0.0003143476108271	0.0013791944129254	229.0	0.188034188034188	0.000379278738266	0.0002045420430121	0.0009141845353657	1091.0	0.811965811965812	0.5310344827586206	0.6827586206896551	0.6008113590263691		5.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0	6.0	7.0	4.0	3.0	1.0	0.0	1.0	1.0	21.0	1.0	0.0	0.0	17.0	0.0	3.0	14.0	19.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	990.1162070940954	42.58564331587508	55.00645594967197	21.292821657937537	511.0277197905009	23.067223462765664	470.216478279454	0.0	1094.805913578955	952.8537691927048	340.6851465270006	55.00645594967197	7.097607219312512	8.87200902414064	136.62893897176585	175.66577867798466	196.95860033592223	39.03683970621882	0.0	1.774401804828128	2627.889072950458	78.07367941243764	312.29471764975057	1446.1374709349243	2028.1412629185504	145.5009479959065	0.0	1.774401804828128	0.0	3.548803609656256	1.774401804828128	1.774401804828128	0.0	0.0	0.0	0.0	0.0	101.14090287520332	173.89137687315656	7.097607219312512	10.646410828968769	0.0	0.0	0.0	HCA_ICA	MantonBL1	PB	ratio	healthy	
MantonBL2_HiSeq_1	6258	482	212378.0	0.0188449144095668	0.0169123265459725	0.017214848430513	True	18.0	0.9444444444444444	0.017214848430513	True	0.9375	0.0161366832083743	840489.0	0.0025968333921732	0.0020754375831494	0.0023722099381286	121.0	0.2012448132780083	0.0029887461044987	0.0022692284418169	0.0027302225984169	83.0	0.1535269709543568	0.0118779265073816	0.009573385846251	0.0108504979141504	181.0	0.2987551867219917	0.0151120621996435	0.0125563973780539	0.0138048841499264	174.0	0.2883817427385892				0.0	0.0	0.0124032963336696	0.0094172980335404	0.0113304237834301	12.0	0.0248962655601659	0.010275870101681	0.0087772874875717	0.009387017762324	103.0	0.1950207468879668	0.0247582367362139	0.0209273289634232	0.0226166743747222	171.0	0.1618257261410788	0.002281065992399	0.001948406489698	0.0020837560981021	58.0	0.1099585062240663	0.0055841680463274	0.0050551729703853	0.0051011431752239	77.0	0.1431535269709543	0.0016818028927009	0.001489742061803	0.0015363286486007	59.0	0.1141078838174273	0.0021436201888486	0.0017321422723499	0.0019581992171258	1921.0	0.8464730290456431	0.0038912302223277	0.0030710693277593	0.0035546427555859	323.0	0.2883817427385892	0.0014684471860298	0.0011921066548146	0.0013414279941162	9111.0	0.95850622406639	0.0020672160556116	0.0015695496722567	0.001888403963905	32.0	0.0663900414937759	0.0044905816938379	0.0037151887373268	0.0041021509328274	534.0	0.578838174273859	0.0015435213215233	0.0011719304219517	0.001410008293049	225.0	0.2406639004149377	0.0014488806336676	0.0011556330330244	0.0013235539286838	1130.0	0.8340248962655602	0.4254706499913361	1.0	1.0	0.8103486937997533	237.0	14.0	15.0	3.0	44.0	55.0	27.0	0.0	67.0	14.0	38.0	5.0	0.0	1.0	11.0	6.0	72.0	0.0	0.0	0.0	44.0	3.0	8.0	77.0	85.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12587.861725342627	485.296119221589	818.7726568422107	183.412095691342	2580.932887216444	3769.1624449488695	1323.375312452362	0.0	4270.254821215646	1162.7800324929574	1722.6695877612644	269.4139396040286	52.65419015062449	42.12335212049959	248.3522635437788	337.8643867998405	317.6802805754344	45.63363146387456	0.0	0.0	3751.6110482319946	276.4344982907785	620.4418739415252	4429.972531339206	5523.424546800508	365.94662154684016	0.8775698358437415	2.6327095075312243	0.0	4.387849179218707	0.0	43.000921956343326	2.6327095075312243	0.0	0.0	0.0	0.0	87.75698358437414	191.31022421393564	5.265419015062449	38.61307277712462	1.755139671687483	0.8775698358437415	1.755139671687483	HCA_ICA	MantonBL2	PB	ratio	healthy	
MantonBL2_HiSeq_2	6150	492	204283.0	0.015901026521516	0.0151697905636765	0.0157624229204097	True	16.0	0.875	0.0157624229204097	True	0.875	0.0132354474856043	829996.0	0.0032174449867179	0.002649919177465	0.0031893996614103	117.0	0.1951219512195122	0.0028518262382273	0.0021681156906532	0.0028269678817046	55.0	0.1036585365853658	0.0103959014614448	0.0081808551350811	0.0103052840804001	172.0	0.2682926829268293	0.0125834818760199	0.0098361406756754	0.0124737961333974	177.0	0.274390243902439	0.0	0.0	0.0	2.0	0.0040650406504065	0.0028518262382273	0.0021681156906532	0.0028269678817046	11.0	0.0223577235772357	0.0123239633866251	0.0097343969784431	0.0122165397745094	98.0	0.1808943089430894	0.0162941722446288	0.0133139143139629	0.0161521417318756	206.0	0.2174796747967479	0.00313700886205	0.0025836711980284	0.0031096646698751	60.0	0.1097560975609756	0.0030894784247462	0.0025294683057621	0.0030625485385133	66.0	0.1178861788617886	0.0022814609905818	0.0019513041215879	0.0022615743053637	55.0	0.1077235772357723	0.001684300060161	0.0013851539324643	0.001669618614698	1937.0	0.8313008130081301	0.0034419958347493	0.00274929114662	0.0034119931794463	360.0	0.3495934959349593	0.0012169430930366	0.0009841084413788	0.0012063354322791	9512.0	0.9776422764227642	0.0013070870258541	0.0009937196915494	0.0012956936124479	48.0	0.08130081300813	0.0036411710005937	0.0029338390893363	0.003609432206105	504.0	0.5691056910569106	0.0010493515559674	0.0007977749636382	0.0010402047311202	284.0	0.2845528455284553	0.001294825421484	0.0010515157711704	0.0012835388881285	1066.0	0.8109756097560976	0.4914647217211721	0.6391655556426946	1.0	1.0	166.0	7.0	4.0	3.0	27.0	27.0	21.0	0.0	42.0	16.0	12.0	6.0	1.0	1.0	9.0	8.0	57.0	2.0	0.0	0.0	40.0	7.0	8.0	62.0	90.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	10504.355592001664	356.0965695100573	774.337415693615	95.68245773538938	1717.3521537867307	2073.448723296788	1214.279437858395	0.0	2127.701663249844	1114.6513117627833	1335.6087399352289	238.71293579344564	32.5517639718335	30.578929791722373	278.16961939566806	321.5719713581127	319.5991371780016	59.18502540333363	0.9864170900555606	0.0	3531.373182398907	290.0066244763348	584.9453344029474	4408.2979754583	5642.305755117806	354.1237353299462	2.959251270166681	0.0	0.0	1.972834180111121	0.0	92.72320646522267	6.904919630388924	0.0	0.0	0.0	0.0	73.98128175416703	188.40566420061205	3.945668360222242	43.40235196244466	1.972834180111121	0.0	1.972834180111121	HCA_ICA	MantonBL2	PB	ratio	healthy	
