gene,direction,green,red,delta_pp,cd8t_green,cd8t_red,cd8t_delta_pp,T_diff_pp,cosynchronous_with_CD8T,n_pos_green,n_pos_red,ceiling_touched,f,green_24h,red_24h,f_24h,dir_24h,green_72h,red_72h,f_72h,dir_72h,dir_stable,f_lo,f_hi
Rps27l,fall,0.5350649350649351,0.4938461538461554,4.121878121877975,0.45623342175066234,0.4989816700611025,-4.2748248310440164,8.396702952921991,False,206,321,False,0.08143528204318214,0.47422680412371165,0.4366812227074242,0.06665068328937855,fall,0.5555555555555541,0.5249406175771983,0.06444444444443911,fall,True,0.003784826,0.19745553
Lactb,fall,0.10129870129870132,0.09076923076923084,1.0529470529470482,0.1114058355437667,0.11303462321792278,-0.16287876741560847,1.2158258203626566,False,39,59,False,0.011580635946118127,0.09278350515463918,0.056768558951965045,0.03818251240931656,fall,0.1041666666666667,0.10926365795724456,0.046648550724636584,rise,False,0.0018427519,0.24324858
Tpm1,fall,0.21038961038961043,0.17846153846153884,3.1928071928071593,0.1140583554376659,0.1670061099796331,-5.294775454196721,8.48758264700388,False,81,116,False,0.038863757964881174,0.2371134020618556,0.148471615720524,0.10409727729315352,fall,0.20138888888888865,0.19477434679334926,0.008214519829563659,fall,True,0.002791601,0.11189349
Vps13c,fall,0.14285714285714288,0.10769230769230782,3.5164835164835053,0.14323607427055712,0.13543788187372716,0.7798192396829967,2.7366642768005085,False,55,70,False,0.039408866995073774,0.12371134020618559,0.10043668122270737,0.025873285957361707,fall,0.1493055555555555,0.11163895486935857,0.04240010398098638,fall,True,0.004098659,0.08936374
Rora,fall,0.12987012987012989,0.08769230769230775,4.217782217782213,0.3156498673740049,0.2077393075356408,10.791055983836412,-6.573273766054198,True,50,57,False,0.04623201419154197,0.17525773195876287,0.056768558951965045,0.1256204658266514,fall,0.11458333333333337,0.10451306413301654,0.0112455791335103,fall,True,0.0073891627,0.09286297
Anxa2,fall,0.8883116883116885,0.8369230769230676,5.138861138862094,0.42970822281167037,0.725050916496939,-29.53426936852686,34.673130507388954,False,342,544,True,0.3151188434207707,0.8865979381443289,0.8209606986899578,0.36660799597685595,fall,0.8888888888888863,0.8456057007125913,0.2803418803418529,fall,True,0.049086004,0.5112874
Bnip2,fall,0.4077922077922079,0.3276923076923086,8.009990009989925,0.3925729442970816,0.38798370672097854,0.4589237576103078,7.551066252379618,False,157,213,False,0.11914172783737892,0.4020618556701033,0.3144104803493453,0.12784818438505466,fall,0.40972222222222127,0.33491686460807657,0.11247519841269622,fall,True,0.03108062,0.20009845
Gtf2a2,fall,0.3610389610389611,0.25846153846153913,10.257742257742198,0.29708222811671053,0.27087576374745326,2.6206464369257274,7.63709582081647,False,139,168,False,0.13833054911893017,0.36082474226804134,0.26200873362445437,0.13389861526261196,fall,0.36111111111111033,0.25653206650831384,0.1406638267660618,fall,True,0.05843301,0.21281172
Myo1e,rise,0.18961038961038965,0.28000000000000075,-9.03896103896111,0.021220159151193633,0.0835030549898168,-6.228289583862318,-2.8106714550987926,True,73,182,False,0.322820037105753,0.1443298969072165,0.24454148471615741,0.4097938144329901,rise,0.20486111111111086,0.29928741092636624,0.31550374779541634,rise,True,0.15584415,0.47291842
Rnf111,fall,0.31948051948051953,0.29692307692307773,2.2557442557441796,0.28912466843501294,0.3095723014256616,-2.0447632990648668,4.300507554809046,False,123,193,False,0.03208388985194133,0.3298969072164949,0.27074235807860286,0.08111611827890586,fall,0.3159722222222216,0.31116389548693635,0.006980363984672731,fall,True,0.002020202,0.13149664
Sltm,rise,0.5454545454545455,0.5507692307692307,-0.5314685314685152,0.5649867374005307,0.5061099796334037,5.887675776712708,-6.419144308181224,False,210,358,False,0.009649568308785939,0.5360824742268043,0.5371179039301318,0.0019277512362764204,rise,0.5486111111111097,0.5581947743467947,0.017169030732865354,rise,True,0.0019081773,0.13375717
Mindy2,fall,0.3298701298701299,0.23230769230769288,9.756243756243704,0.3448275862068961,0.288187372708757,5.664021349813908,4.092222406429796,True,127,151,False,0.12708533951018863,0.268041237113402,0.1965065502183407,0.08902958314657086,fall,0.3506944444444437,0.2517814726840858,0.1321979717813038,fall,True,0.05254901,0.19871987
Adam10,fall,0.27532467532467536,0.24615384615384678,2.9170829170828583,0.2440318302387266,0.3044806517311605,-6.044882149243391,8.96196506632625,False,106,160,False,0.0386959978796706,0.3195876288659794,0.2532751091703059,0.08880448544040492,fall,0.26041666666666624,0.2422802850356297,0.023935475444095248,fall,True,0.002361275,0.1241044
Polr2m,fall,0.3896103896103897,0.35692307692307795,3.268731268731173,0.424403183023872,0.3553971486761715,6.900603434770048,-3.6318721660388746,True,150,232,False,0.05082955322189632,0.3814432989690723,0.36244541484716203,0.029798051122722314,fall,0.3923611111111102,0.35391923990498875,0.059500102124180713,fall,True,0.004016295,0.14021523
Tcf12,fall,0.46493506493506503,0.43076923076923207,3.4165834165832965,0.4084880636604768,0.31568228105906293,9.280578260141386,-5.863994843558089,True,179,280,False,0.06002106002105805,0.47422680412371165,0.44978165938864695,0.04442808051055416,fall,0.4618055555555544,0.42042755344418137,0.07139401183970524,fall,True,0.0039854324,0.16242285
Zfp280d,fall,0.27792207792207796,0.2369230769230775,4.099900099900045,0.28381962864721455,0.2535641547861495,3.0255473861065028,1.0743527137935418,True,107,154,False,0.05372852953498046,0.3298969072164949,0.23144104803493468,0.12810449859418918,fall,0.26041666666666624,0.23990498812351568,0.026985677083332462,fall,True,0.0052640587,0.12559329
Tex9,rise,0.10129870129870132,0.1738461538461542,-7.254745254745289,0.07692307692307696,0.17311608961303426,-9.61930126899573,2.364556014250442,True,39,113,False,0.41730835536145383,0.08247422680412371,0.1965065502183407,0.5802978235967928,rise,0.10763888888888892,0.16152019002375295,0.3335886437908494,rise,True,0.19385237,0.5924895
Rfx7,rise,0.26233766233766237,0.323076923076924,-6.073926073926161,0.3368700265251985,0.26985743380855304,6.7012592716645445,-12.775185345590707,False,101,210,False,0.1880024737167616,0.20618556701030924,0.30567685589519683,0.3254786450662748,rise,0.2812499999999995,0.33254156769596255,0.15424107142857435,rise,True,0.025381729,0.34902447
Nedd4,rise,0.22337662337662342,0.29076923076923156,-6.739260739260813,0.20689655172413784,0.23625254582484617,-2.9355994100708327,-3.8036613291899806,False,86,189,False,0.23177351748780517,0.24742268041237106,0.2663755458515286,0.07115092107487009,rise,0.21527777777777748,0.3040380047505943,0.2919379340277798,rise,True,0.048831917,0.39524707
Ccpg1,fall,0.11428571428571431,0.07384615384615385,4.043956043956046,0.10875331564986748,0.06924643584521392,3.9506879804653563,0.09326806349068928,True,44,48,False,0.04366397721879452,0.12371134020618559,0.056768558951965045,0.07097174494081715,fall,0.11111111111111115,0.08313539192399047,0.030512377662636796,fall,True,0.0081830155,0.086877175
Rab27a,fall,0.18441558441558445,0.17076923076923112,1.3646353646353333,0.22281167108753303,0.22606924643584425,-0.3257575348311226,1.6903928994664559,False,71,111,False,0.01645664168855226,0.1443298969072165,0.17467248908296948,0.17371134020618573,rise,0.19791666666666644,0.16864608076009502,0.03520833333333305,fall,False,0.0016925758,0.18857625
Rsl24d1,rise,0.18961038961038965,0.19692307692307737,-0.7312687312687721,0.20424403183023865,0.17617107942973484,2.807295240050381,-3.538563971319153,False,73,128,False,0.03713474025974228,0.20618556701030924,0.1572052401746725,0.058116553602905775,fall,0.1840277777777776,0.21852731591448948,0.15787288647343145,rise,False,0.0018011186,0.27125853
