batch,condition,lineage,n_cells,n_empty_droplets,total_counts,rho,removed_frac,val_before,val_after,est_before,est_after
6,Tumor,CD8T,217,104379,473468.0,0.03613305873823305,0.034002073543753286,0.00013939696030143537,7.118236302407568e-06,0.0013390556489562124,0.0004789668078165156
6,Tumor,CD4T,223,104379,535056.0,0.16511462315345773,0.14139133350600308,9.718608893274722e-05,0.0,0.006118985676265662,0.0009661182285883104
6,Tumor,B,391,104379,2255660.0,0.42581549425790133,0.3325203167932125,0.00010684234326095245,0.0,0.00010019240488371475,5.118643529945282e-05
6,Tumor,Myeloid,766,104379,4252655.0,0.15977871440606448,0.15559280241068285,0.0014898927846251342,0.0,0.005921242141673848,0.00010090620137578798
5,Normal,NK,355,184556,901225.0,0.019008343055118584,0.018933180145226824,0.002424477794113568,0.002407611643622871,2.219201642209215e-05,2.296129986010034e-06
5,Normal,CD8T,235,184556,232058.0,0.02952846955476518,0.028939949209543903,0.0002887209232174715,0.0001974216399325253,3.447414008566824e-05,6.368871610158052e-06
5,Normal,CD4T,282,184556,348306.0,0.017214110263524703,0.0170095134103041,0.0006172733171406752,0.00057050295395177,2.0097270790626634e-05,2.6594684737580792e-06
5,Normal,B,1098,184556,1934311.0,0.9941738613374145,0.6896165067932689,0.0005940099601356762,0.0,4.5494235415090954e-05,6.521530232011873e-05
5,Normal,Myeloid,2532,184556,12234711.0,0.01106141962501681,0.011042981106138106,4.331937223527389e-06,0.0,1.291407700598731e-05,1.2682005529706433e-06
4,Tumor,NK,341,234493,529911.0,0.0213228291683123,0.02094211760707365,0.00045856757078075377,0.00037842888738526736,0.00037364765026579933,4.160295900505188e-05
4,Tumor,CD8T,797,234493,1544959.0,0.14050964018281487,0.13100932761501438,0.00023431042506629626,8.430975001302223e-06,0.00246220126229887,0.0006479978890938968
4,Tumor,CD4T,654,234493,1645066.0,0.018558934008825263,0.018370855979068623,0.00039025789846729554,0.0003194781518976428,0.00032521491538941297,5.1200315790258476e-05
4,Tumor,B,1239,234493,6203246.0,0.30241349174591303,0.2714746592896078,0.00019280228448138282,0.0,7.350990110661419e-05,1.1690107231307825e-06
4,Tumor,Myeloid,3057,234493,18497046.0,0.06135493059269936,0.06012679766539797,0.00039530636405402244,0.0,0.001075144647420999,9.621870543781096e-05
8,Tumor,NK,312,206431,527134.0,0.03585413449584609,0.03543223038797216,0.00015935227095956626,1.5078314800336269e-05,0.00012330830490918818,4.32682076879214e-06
8,Tumor,CD8T,852,206431,1934206.0,0.04164126924459588,0.041240059891268666,0.00015820445185259482,6.017438687753075e-06,0.00014321121948747962,7.955407912191195e-06
8,Tumor,CD4T,996,206431,2650580.0,0.026437661732865044,0.026280364375015353,0.0001305374672713142,2.382730482260888e-05,9.0923495989557e-05,5.495154540386522e-06
8,Tumor,B,647,206431,2798160.0,0.49005743473853636,0.45619763342949715,0.0005843125482459902,0.0,0.0004027646739285816,2.5697832163201918e-05
8,Tumor,Myeloid,1673,206431,13375959.0,0.03654178013109287,0.03645540495834976,1.1886998158412418e-05,1.1451422275730591e-06,0.00012567323210246084,1.1751037319984418e-05
9,Tumor,NK,165,285461,360069.0,0.055437662677203216,0.054733267404942776,0.0002943880200739303,0.00013682550682414876,0.0005054586759759935,3.089370939735745e-06
9,Tumor,CD8T,378,285461,1491706.0,0.054261573244112724,0.053692478029116475,0.0003009976496709137,0.00014735984945583394,0.0004947355578109896,1.3654368059135482e-05
9,Tumor,CD4T,907,285461,3725871.0,0.21020859762641386,0.19905399046885264,0.00014144343698426488,6.102374388775769e-06,0.0019165988301795742,0.00019456528018795585
9,Tumor,B,717,285461,4654828.0,0.5097929813903023,0.46115877425956675,0.0002958218864370499,3.2030894874152125e-05,0.0001587598940283078,2.8219333190202834e-05
9,Tumor,Myeloid,2038,285461,15561522.0,0.12607499839863537,0.12507537972490712,6.978751821319278e-05,0.0,0.0011495019574563464,0.00015171636171600975
7,Normal,NK,1360,220010,1484710.0,0.8390129548333455,0.7473966655559239,0.0020071259707282905,0.0,0.0003738103737430205,0.00022206634318248686
7,Normal,CD8T,2340,220010,2038263.0,0.3788048569642957,0.3471599492415126,0.0007854727284948017,0.0,0.00016877115465472315,0.00010059151751477187
7,Normal,CD4T,1500,220010,1531880.0,0.0703288973546367,0.07008629980668679,0.0008727837689636264,0.0004085364736685957,3.133404705329399e-05,2.012822725432632e-06
7,Normal,B,2450,220010,3304246.0,0.5514437833182629,0.5219594137617918,0.0014787034621514257,0.0,0.00020609845634979963,4.105403146189542e-05
7,Normal,Myeloid,8804,220010,28473948.0,0.04761091941313849,0.04756901247686918,3.0905443811304285e-06,0.0,2.121237279775885e-05,2.02841271738076e-06
11,Tumor,NK,113,218573,517686.0,0.8304834987769584,0.7575125753789245,0.00015839717512159882,0.0,0.10130658352746645,0.006202025681030666
11,Tumor,CD8T,238,218573,686794.0,0.9620116559318117,0.8029112365109227,0.0004397242841376017,0.00039996101796247954,0.11735105431905346,0.018796952020562807
11,Tumor,CD4T,239,218573,1007043.0,0.7239332083875984,0.6669933705174892,0.0003942234840021727,0.0001009326919378425,0.08830903943525747,0.004488663964166541
11,Tumor,B,1603,218573,12517898.0,0.16693089795780494,0.1610951366132759,3.3951387045972096e-05,0.0,8.132355767717551e-05,3.9826952227366925e-05
11,Tumor,Myeloid,1312,218573,13780190.0,0.09640105970473216,0.09575656462577598,0.00291527185038813,0.0014096972218533637,0.011759489528083429,0.0003865785028913564
14,Normal,NK,106,168434,202422.0,0.03301684289676492,0.03230708056600917,0.00021242750293940383,0.0001240804199252492,9.386331525229471e-05,8.945160075796781e-06
14,Normal,CD8T,272,168434,857916.0,0.049611259948816155,0.04913781733185141,0.000150364371337054,1.1565188548455872e-05,0.00014103944908359326,4.762301911708608e-06
14,Normal,CD4T,492,168434,1473949.0,0.03913821774192028,0.03890419883681129,0.00017096928048392448,6.349271136585509e-05,0.00011126572221969689,4.211719540186696e-06
14,Normal,B,563,168434,2879663.0,0.20502664600393442,0.20170925685433683,0.0002281516969173129,8.036519823694781e-06,0.00014376682271501908,1.393441893901963e-05
14,Normal,Myeloid,969,168434,10944620.0,0.04496314500984659,0.04492755208367605,1.6537805789511194e-05,2.524443001123647e-06,0.00012782536077086276,1.0388761217162528e-06
10,Normal,NK,703,239168,985168.0,0.07697742178039733,0.07663429490794627,0.0009328358208955224,0.0002877804278802978,8.221947931723321e-05,9.837216199086112e-06
10,Normal,CD8T,280,239168,542147.0,0.036265266624342034,0.03599740366297288,0.0005957793734909536,0.0002920052109797947,3.8734881867832894e-05,9.258025336992998e-06
10,Normal,CD4T,517,239168,1546144.0,0.04602060161551589,0.0459331523389207,0.0017656828859407663,0.0014323777059815582,4.915454187966968e-05,1.3968652371301967e-06
10,Normal,B,475,239168,2005025.0,0.7250597260572071,0.6693435084503637,0.003794466403162055,0.0,0.0002778020224186731,0.00010785306654953922
10,Normal,Myeloid,3563,239168,35745086.0,0.04295523909485994,0.0429262945889437,3.832694653469291e-06,1.2778346964117164e-06,4.588043234809954e-05,2.0391720947564933e-06
15,Tumor,NK,116,203705,313596.0,0.12615733880742155,0.12459902586171523,0.0002646717432620314,1.915382921064529e-05,0.0007780711488666948,4.4922411067292504e-05
15,Tumor,CD8T,429,203705,1481853.0,0.06838614158711659,0.06784091523031865,0.00016195938463531807,2.958480839127061e-05,0.00042176923082114085,2.7604045099842824e-06
15,Tumor,CD4T,661,203705,2126185.0,0.0517799863760117,0.05139489900887495,0.00015050430700997325,5.1395951574772434e-05,0.000319351326436787,1.9089616915375467e-05
15,Tumor,B,914,203705,6506044.0,0.21343778744251288,0.21073583830106846,0.0001893623836543374,0.0,0.00012788109026007203,1.1596027473626964e-05
15,Tumor,Myeloid,1410,203705,11865348.0,0.06955534508219448,0.06948239242242826,0.00016830521953506967,3.4138213325224365e-05,0.0004289802540978992,1.9596667927450684e-05
16,Normal,NK,370,188055,700750.0,0.04288952909837149,0.04254525286807331,0.00029254370317516944,0.00014278719596683763,7.27791651801641e-05,9.313001184161178e-07
16,Normal,CD8T,211,188055,681429.0,0.03113336741294491,0.03093925728405944,0.0004050311918042819,0.00030150723062152444,5.283015545273242e-05,2.359889467185517e-06
16,Normal,CD4T,395,188055,1249258.0,0.9307202311126266,0.6510006653625879,0.0004210499352415594,5.902426676680127e-06,0.001579337494736876,0.0005443945396331368
16,Normal,B,1147,188055,5363646.0,0.3723968186918464,0.3343637760783479,0.0003238468758005282,0.0,0.000147474311317339,6.551701910641623e-05
16,Normal,Myeloid,1648,188055,17112628.0,0.0789644388416978,0.07847649504794785,0.00023882947727257321,0.00021853153974991303,0.00013399461497088584,1.2285731120622707e-05
17,Tumor,NK,226,212260,437143.0,0.49938442446439696,0.47535668960761224,0.0001349672761544849,0.0,0.06878527163880012,0.0071426304239854445
17,Tumor,CD8T,652,212260,1997722.0,0.19414065799090607,0.18767427356010902,0.0001086237224198362,3.8539927415482204e-05,0.02674095795110631,0.0008433699550436499
17,Tumor,CD4T,773,212260,3049859.0,0.1773676197394831,0.17339413736374243,0.00010164404321642411,3.558098675668686e-05,0.024430637613083096,0.00024552751491932365
17,Tumor,B,1907,212260,17879836.0,0.12870626881961708,0.1261197969228205,6.621984675922083e-05,0.0,0.0001705272911899192,1.653094820202349e-05
17,Tumor,Myeloid,1140,212260,11196790.0,0.26512545719781383,0.25879224003779844,0.006150066224337511,0.0,0.03651841286654479,0.0014318951948082525
22,Normal,NK,74,104159,139224.0,0.04916223514056544,0.047577400206764375,3.5913348273286214e-05,7.351352173496981e-06,5.02786875826007e-05,5.133271776321177e-06
22,Normal,CD8T,82,104159,172727.0,0.039626480082500616,0.03850171492751975,5.789482825499198e-06,0.0,4.052637977849439e-05,4.098541278559687e-06
22,Normal,CD4T,119,104159,306380.0,0.022340110402800716,0.021916541275430523,1.631960310725243e-05,0.0,2.2847444350153403e-05,2.0471024246666308e-06
22,Normal,B,142,104159,190225.0,0.4209502962767005,0.3990277441533917,0.000578262583782363,0.0,0.0010408726508082534,0.0002439624251131558
22,Normal,Myeloid,126,104159,527165.0,0.23556178648367904,0.2272319958685437,0.0,0.0,0.00024091128963417527,2.2950134802868075e-05
23,Tumor,NK,51,107158,71345.0,0.11374802168902383,0.1067417422020619,0.0,0.0,0.0004765575723596608,0.00031998247388765027
23,Tumor,CD8T,94,107158,176310.0,0.009476535022174151,0.009212355953996387,3.4030968181044753e-05,2.026103047025576e-05,3.970279621121888e-05,3.6503574249792785e-06
23,Tumor,CD4T,241,107158,650852.0,0.013569003600797198,0.013410438139013214,2.9192504593978354e-05,1.485756273749354e-05,5.684856157774732e-05,1.0533557110302637e-05
23,Tumor,B,81,107158,288126.0,0.10141820375129562,0.09877599139858928,5.900196441834475e-05,0.0,9.023829852217433e-05,2.746726038281796e-05
23,Tumor,Myeloid,156,107158,754295.0,0.02246702648034186,0.022248883834490862,3.181779012190191e-05,2.1395587325417026e-06,9.412762911062648e-05,4.992425830196193e-06
18,Normal,NK,189,230131,306291.0,0.015559267841154684,0.015410730797941974,0.0010480229585590173,0.0009672228678832025,3.591355932756757e-05,2.6916492817895395e-06
18,Normal,CD8T,529,230131,1916516.0,0.015824000873718845,0.01577889299546642,0.0002979364638750733,0.00020357671844846136,3.6524610282408286e-05,7.909804827016036e-07
18,Normal,CD4T,924,230131,3483467.0,0.015421999759162443,0.015391182445456675,0.00025520551795093794,0.00016285062132719944,3.5596720164135326e-05,1.2568572656933819e-06
18,Normal,B,464,230131,1751681.0,0.5668939969413168,0.49932040629258045,0.0008277762903177006,1.100078703075678e-05,0.0006097000538340029,0.00014369696563565793
18,Normal,Myeloid,2342,230131,30879898.0,0.0158818568506086,0.01587125044994131,5.569966584734185e-06,3.220441598065082e-08,3.665815217394824e-05,1.1453316434788273e-06
19,Tumor,NK,530,278584,719013.0,1.0,0.7829751089807231,0.00015437829357744574,0.0,0.04826616486767277,0.09623615530159375
19,Tumor,CD8T,428,278584,1870881.0,0.0538011176205153,0.052867885777975965,0.0004570039462691641,0.00039928676882406555,0.0014731027788512472,0.00015964574159830266
19,Tumor,CD4T,1110,278584,5274118.0,0.33590910466581225,0.3091341797016548,0.0004076510991980081,0.00021175650877331833,0.009197367218556733,0.000469592686081819
19,Tumor,B,2277,278584,8262441.0,0.2469539158090096,0.2317968800569402,5.603670876439541e-05,1.9049102463224359e-06,5.2163761290398324e-05,9.001775111380852e-06
19,Tumor,Myeloid,1606,278584,17591040.0,0.07596565252086446,0.07550804221255769,0.0006286154769700939,0.00013460969615380124,0.0020799793531252274,0.0003907608394883787
26,Normal,NK,20,107895,36644.0,0.03077740692255411,0.02758745884317082,5.457919441109049e-05,0.0,0.00010915838882218098,2.8705654918424468e-05
26,Normal,CD8T,42,107895,105353.0,0.026762581494358798,0.025292006946037615,6.6443290651429e-05,0.0,9.491898664489858e-05,4.312291711275392e-06
26,Normal,CD4T,130,107895,428593.0,0.024340615731587252,0.023735202408437295,3.966467021159935e-05,0.0,8.632898810759858e-05,1.424777375860148e-05
26,Normal,B,76,107895,186558.0,0.22861331451293887,0.21355853868482777,0.00013936684569946074,5.995985944380936e-07,0.00021977079514145736,7.056908355356242e-05
26,Normal,Myeloid,95,107895,433213.0,0.032541939509839066,0.03222490031945602,3.2316666397361115e-05,0.0,0.00011541666570486112,1.1415281185999787e-05
24,Normal,NK,58,101998,77603.0,0.195639812425246,0.1861111273814392,2.577219952836875e-05,1.2378332506192045e-05,2.577219952836875e-05,2.8211083386205125e-05
24,Normal,CD8T,86,101998,222820.0,0.0,0.0,1.3463782425276007e-05,1.3463782425276007e-05,0.0,0.0
24,Normal,CD4T,323,101998,949169.0,0.00799764655379409,0.007947315445980152,2.5285275857091834e-05,8.679380423924883e-06,1.0535531607121598e-06,1.4481724845258425e-07
24,Normal,B,169,101998,270637.0,0.6377300096223842,0.5657409993843919,0.00017366435483692178,0.0,0.0003879735586782295,0.00017585236936487917
24,Normal,Myeloid,201,101998,858156.0,0.0,0.0,1.1652892947203073e-06,1.1652892947203073e-06,0.0,0.0
25,Tumor,NK,26,113646,36119.0,0.010101885804184182,0.009282194964524315,5.537251861900939e-05,4.862618881390159e-05,5.537251861900939e-05,1.5469059627063914e-05
25,Tumor,CD8T,72,113646,189489.0,0.013478830399280694,0.013159261047577475,2.1109404767559067e-05,1.5614453710927986e-05,7.388291668645673e-05,2.224628385800906e-05
25,Tumor,CD4T,236,113646,773968.0,0.007542844424809883,0.007484730600824663,6.460215409422612e-06,2.3650324291007876e-06,4.1345378620304716e-05,1.1151781405551918e-06
25,Tumor,B,40,113646,135126.0,0.10966244884045634,0.10623504195395228,1.480100054763702e-05,0.0,5.920400219054808e-05,1.8229148614032696e-05
25,Tumor,Myeloid,104,113646,649421.0,0.007584825837750757,0.007532678133739701,3.079666348947755e-06,2.3514164920954383e-06,4.157549571079469e-05,5.576470093974448e-06
27,Tumor,NK,6,105239,8845.0,0.12218521061836778,0.08826167288233977,0.0,0.0,0.0010175240248728094,0.00017144029404507147
27,Tumor,CD8T,21,105239,101019.0,0.034472192194498534,0.03279520168232897,6.92938952078322e-05,3.8836447219217075e-05,0.0002870747087181619,2.5125200795059986e-05
27,Tumor,CD4T,116,105239,479611.0,0.031046061936308433,0.03047998983379452,3.961543834482529e-05,1.0032797577719587e-05,0.0002585428607767545,1.2763912391475424e-05
27,Tumor,B,28,105239,174044.0,0.1154117072505526,0.10834056300719908,5.171106157063731e-05,0.0,8.618510261772885e-05,3.633176885235659e-05
27,Tumor,Myeloid,48,105239,716742.0,0.1184487628833838,0.1160162278847372,1.674242614497267e-05,0.0,0.0009864079403746396,0.00012616138545313232
28,Normal,NK,157,190653,348651.0,0.173108706709717,0.16712951483044858,0.00017496006034687983,2.1003180086882725e-05,0.009685903668711691,0.0020660512696789013
28,Normal,CD8T,329,190653,1785008.0,0.03003722821349419,0.029542092653684238,7.843102103744073e-05,2.303547394538014e-05,0.001680664736516587,0.00024526214912002487
28,Normal,CD4T,745,190653,3011674.0,0.08564407573699656,0.08039137824425246,6.674029127986628e-05,8.587585357855624e-08,0.004792019322144429,0.0008705059020766236
28,Normal,B,708,190653,4277367.0,0.20818052569216014,0.2038485507158463,0.00018001728633526185,2.817151304473197e-05,0.00015430053114451017,1.84123861039754e-05
28,Normal,Myeloid,993,190653,6223140.0,0.034962501054109064,0.034551502583839544,0.0005219230163550876,0.00032201853377729963,0.0019562471678284594,0.0003864266363541272
29,Tumor,NK,140,188669,354400.0,0.4356702407949616,0.39395584111857074,0.00021444695259593678,0.0,0.04261286681715576,0.0224132219255264
29,Tumor,CD8T,360,188669,1339550.0,0.12710150596825665,0.11832379031609841,7.091933858385278e-05,1.1176579738173764e-06,0.012431786794072636,0.0015962331318005855
29,Tumor,CD4T,744,188669,2447372.0,0.09531399305748926,0.0891699112431672,4.290316306634218e-05,0.0,0.00932265303353965,0.000778897664344373
29,Tumor,B,555,188669,6729634.0,0.1560657369949044,0.1516032051718732,8.395701757331826e-05,0.0,7.99449123087526e-05,1.1117593941608222e-05
29,Tumor,Myeloid,985,188669,5532733.0,0.06355282535789662,0.061817596357395255,0.003227157356048087,0.0018037112811877677,0.006216096095727012,0.0014054068744640085
30,Normal,NK,153,201165,360806.0,0.004366429867860676,0.004300784027699289,0.00012749233660194122,0.00012343476468039248,2.771572534824809e-06,2.4606724252630552e-06
30,Normal,CD8T,389,201165,1110438.0,0.0042562504927875465,0.004206552723313051,1.981200211087877e-05,1.5323085931803925e-05,2.701636651483469e-06,5.896551063893016e-07
30,Normal,CD4T,680,201165,2124486.0,0.003707800604248131,0.0036841935294900097,3.530265673673538e-05,3.142698538055913e-05,2.353510449115692e-06,1.1433278433033007e-06
30,Normal,B,835,201165,3204421.0,0.24880580703827362,0.24500067236457712,0.00016352408126148218,4.495273654993185e-07,0.00012045857894452695,2.1678266723507997e-05
30,Normal,Myeloid,1163,201165,6659965.0,0.07900867162180511,0.07743422608089945,1.5015093923166263e-06,0.0,5.0150413703375315e-05,7.0404536589854635e-06
32,Normal,NK,857,117003,1037919.0,0.035446545436613776,0.0349667078469198,5.4917580273605163e-05,0.0,0.000583860590277276,3.301204618352467e-05
32,Normal,CD8T,414,117003,528236.0,0.03597336761699179,0.035291460306899114,5.11135174429611e-05,4.458937629680372e-06,0.0005925381836906231,5.8502091271198075e-05
32,Normal,CD4T,354,117003,584543.0,0.02627657827812123,0.02586488486163019,7.869395408036705e-05,1.5481636632040416e-05,0.0004328167474420188,4.658844169354135e-06
32,Normal,B,303,117003,697649.0,0.2675861482653017,0.26061907084185976,0.0009675352505342944,0.00012701468180131048,0.0010220039016754843,8.619625510394982e-05
32,Normal,Myeloid,1035,117003,2110506.0,0.030002847268742045,0.029858415521946347,2.3691001115372332e-05,0.0,0.0004941942832666668,4.768200371160676e-06
33,Tumor,NK,280,106256,292722.0,0.14871954870197945,0.14157139408394415,7.174042265357575e-05,0.0,0.007238950266806048,0.0020554172507673855
33,Tumor,CD8T,440,106256,541738.0,0.03504089071369281,0.03423526164036983,5.3531411863299236e-05,3.0656915256841496e-06,0.001705621536609948,2.8029053475557155e-05
33,Tumor,CD4T,426,106256,600878.0,0.033164839261136045,0.0323343176188593,4.493424621969851e-05,8.335372661125273e-07,0.0016143044012262057,4.239912685713368e-05
33,Tumor,B,427,106256,1004405.0,0.05562972863158477,0.054347078704513496,6.471493073013376e-05,2.5458583836949075e-06,8.064475983293592e-05,1.1419604343546986e-05
33,Tumor,Myeloid,513,106256,907322.0,0.10060216748737602,0.09627595070552364,0.00016973026114213037,0.0,0.004896828248405748,0.001111000436211255
31,Tumor,NK,133,268429,289408.0,0.2923093338983006,0.2861611664372743,0.00039045223352498896,1.5559816646880746e-05,0.010093017470145953,0.00028526768054851627
31,Tumor,CD8T,762,268429,2336474.0,0.18402217605537416,0.1740564223619553,0.0001309665761313843,5.4659595629504916e-06,0.006354018919106311,0.0006708752231339
31,Tumor,CD4T,839,268429,3161486.0,0.19143191244374907,0.18305237524871554,0.00014297074223956709,5.954014935130228e-06,0.006609866372965119,0.0002725963133387395
31,Tumor,B,1149,268429,8284137.0,0.3780489175605372,0.35383038903458186,0.00019181237586968927,1.5027822980037487e-05,0.000198089432852209,9.09700395312151e-06
31,Tumor,Myeloid,1901,268429,11296136.0,0.2093020407672571,0.208179961925962,0.002633024248291628,0.00012674184554965757,0.007226895993461835,0.00013905224483296022
36,Tumor,NK,244,162806,256406.0,0.5944438378333314,0.5437604825067961,0.00022620375498233272,0.0,0.005456190572763508,0.0005751514706428536
36,Tumor,CD8T,551,162806,509398.0,0.12084049924028763,0.11891741385208332,0.00013938020958072076,0.0,0.001109152372015595,4.4954774068901325e-06
36,Tumor,CD4T,667,162806,755629.0,0.11303911378313156,0.11134292083724773,0.00013763368002022157,1.1361178538252774e-05,0.0010375462032293625,1.326610981701491e-05
36,Tumor,B,1075,162806,1954253.0,0.13031877653507504,0.12836919272990743,9.722384972672423e-05,3.193636922650915e-06,6.03811277250182e-05,3.322791357022825e-06
36,Tumor,Myeloid,870,162806,5705433.0,0.12904788056318953,0.12780534216407624,5.976759344996252e-05,0.0,0.00118448503382653,3.643790905742547e-05
37,Normal,NK,296,354559,538885.0,0.06852341100971249,0.06810574761425692,0.000554849364892324,0.000389686579280465,0.00014474331258060625,5.107227004787791e-06
37,Normal,CD8T,798,354559,1826789.0,0.036281072247924324,0.03613398733290529,0.0002189634380325259,0.0001222147712680385,7.663720331138408e-05,3.252979104113538e-06
37,Normal,CD4T,983,354559,2699202.0,0.04595220652772539,0.045758240899617886,0.0002704503034600597,0.00014853531293221696,9.706572535141868e-05,3.105807572760517e-06
37,Normal,B,1857,354559,7172543.0,0.3315363667122505,0.31862625779031784,0.00026712980319532417,2.749054252945088e-06,0.00013983882703805332,3.1672731736130094e-05
37,Normal,Myeloid,3008,354559,21151378.0,0.052083262717070845,0.05202708832488201,5.78685700761435e-05,4.504021972908587e-05,0.00011001647268560942,1.0422679678211739e-05
39,Normal,NK,165,182801,289744.0,1.0,0.7346243524475147,6.557512838919874e-05,0.0,0.00827627146722624,0.021000536443582997
39,Normal,CD8T,339,182801,665576.0,0.024204144351126184,0.023729943154742972,0.0001141868096205392,6.006978172503e-06,6.761061095952979e-05,5.231283677086796e-06
39,Normal,CD4T,820,182801,2147304.0,0.02400732837924417,0.02371749757805819,6.752653559998957e-05,2.1080933319084465e-06,6.70608353544724e-05,4.924013621975933e-06
39,Normal,B,464,182801,967193.0,0.2226830071567483,0.21730217963168064,0.00031327770155491197,2.156401491154559e-05,0.0002388354754428537,2.1351303399194385e-05
39,Normal,Myeloid,877,182801,3633683.0,0.01990119734526052,0.01986281443564364,1.3209737888527976e-05,4.377751951898261e-06,5.559098028088856e-05,5.4462756610771075e-06
40,Tumor,NK,117,208009,173638.0,0.02782112461761356,0.02666165501119455,4.03137562054389e-05,0.0,0.001140303389810986,7.548739244607075e-05
40,Tumor,CD8T,453,208009,999007.0,0.027768102231240717,0.027128022373809846,5.5054669286601596e-05,4.203835678531491e-06,0.0011381301632521093,2.7000813894879768e-05
40,Tumor,CD4T,1149,208009,3220814.0,0.028239989088404718,0.027532946171642703,3.818910374830711e-05,7.805183748828577e-07,0.001157471372143812,0.0001175205414859386
40,Tumor,B,601,208009,3526315.0,0.141514053095286,0.13654170011077582,8.904479605480509e-05,0.0,0.00011059703968590441,1.618777081374382e-05
40,Tumor,Myeloid,869,208009,4331721.0,0.05687601446492337,0.05547566198760279,0.00027725700708794497,0.0,0.002331175068754428,0.00024132021084955895
38,Tumor,NK,292,358291,539974.0,0.3298082033649702,0.3242081444388527,0.0004296503164967202,4.5532918639539005e-06,0.005287291610336794,0.002355000546836116
38,Tumor,CD8T,1661,358291,3698262.0,0.5888676319464179,0.535771826799374,0.00019333405799805422,0.0,0.009440380373267226,0.0014353784848677338
38,Tumor,CD4T,1185,358291,2967432.0,0.14338227397522957,0.1402262171094939,0.0001947812114986965,4.369639147574268e-05,0.002298620490713856,1.3120525735916495e-05
38,Tumor,B,2052,358291,5630472.0,0.5823596590463365,0.5566684979627734,0.0002724460755687978,0.0,0.00037101685258358446,6.905507567714292e-05
38,Tumor,Myeloid,4140,358291,18009866.0,0.1650159501663141,0.16447891847851137,0.000382512562836392,1.6199959795456297e-06,0.0026454388944370825,9.124380723328816e-05
41,Normal,NK,384,219010,788708.0,0.03007315342585244,0.029870532025795926,0.0004361563468355843,0.0003443370741004444,0.00027006192405807977,1.2196914949163428e-05
41,Normal,CD8T,569,219010,1321097.0,0.025961610063407737,0.025774467042650517,0.00013776429739829852,5.113142723135648e-05,0.0002331395802125052,1.3447691075962904e-05
41,Normal,CD4T,1226,219010,3656925.0,0.02615728852542312,0.026033719156144497,0.00018212022395865378,9.558051454587111e-05,0.0002348968053761015,2.444134154950688e-05
41,Normal,B,597,219010,2081551.0,0.287485710644736,0.2838990413078196,0.0007470391068967323,0.0,0.00017054590543301605,1.2994469713143367e-05
41,Normal,Myeloid,2009,219010,7938132.0,0.056434843979004015,0.05626538656470037,3.9933828260855326e-05,0.0,0.0005067942936700977,1.7978753328400948e-05
42,Tumor,NK,79,226042,192477.0,0.055676946573198986,0.054349696097176325,0.00041563407575970115,0.0003065700448571454,0.0009507629483003164,2.6253091801411376e-06
42,Tumor,CD8T,285,226042,671907.0,0.04070154321204901,0.039808784697604405,9.822787975121557e-05,1.2345682270485715e-05,0.0006950366643002678,5.187989685745497e-05
42,Tumor,CD4T,720,226042,2457696.0,0.03833814030942393,0.03760111172755243,6.713604937307136e-05,3.377344824521579e-06,0.0006546782026743747,4.27838464644865e-05
42,Tumor,B,354,226042,1768279.0,0.2860966551754973,0.25436353204057205,9.104898039280001e-05,0.0,8.313167774994783e-05,1.2144312774046948e-05
42,Tumor,Myeloid,974,226042,8681211.0,0.04237608012088875,0.04191544859269292,0.00017509077938550278,2.6893546244183165e-05,0.0007236317605919267,4.26555612505602e-05
43,Tumor,NK,185,266939,266049.0,0.5339430366150203,0.4982585304516446,0.0011501640675213964,0.0,0.02157873173738672,0.003575325082185884
43,Tumor,CD8T,605,266939,1001543.0,0.06386456502382316,0.06270151369001209,0.00039638837274086087,1.8823930295906173e-05,0.00258101749001291,0.00013698258828498907
43,Tumor,CD4T,1525,266939,3073912.0,0.08686388978251386,0.08475910526170394,0.0003598021023373473,3.84384564966903e-06,0.0035105103854632144,0.00014844080459831412
43,Tumor,B,1251,266939,5437661.0,0.10972625795326098,0.10819937872836938,0.0004481706380739807,1.5193383716172513e-06,1.618342886766939e-05,2.2484079229712373e-06
43,Tumor,Myeloid,1759,266939,9084780.0,0.17493319700724072,0.17406910035435474,0.0010883037343777174,0.0003779502443891086,0.007069736416291864,3.7083955177508313e-05
44,Normal,NK,386,271126,634725.0,0.047295618319277366,0.04685128973172581,0.0010098861711764938,0.0007978044436222282,0.0003245500019693568,1.9031737378785393e-05
44,Normal,CD8T,712,271126,1464012.0,0.038223097598615356,0.03791994576859603,0.000366800272128917,0.0001711416379758219,0.00026229293202514734,2.0738768548512124e-05
44,Normal,CD4T,701,271126,1859185.0,0.03629089473764,0.03605199129577852,0.00043083394067830797,0.0002483725905790749,0.0002490338508540032,1.1587603357392496e-05
44,Normal,B,791,271126,2835085.0,0.44652168498638334,0.42210476784103357,0.000664177617249571,0.0,0.00015696178421458263,6.994097841708505e-05
44,Normal,Myeloid,2139,271126,12016513.0,0.03907386457305299,0.03896142473784936,8.4633537200018e-05,0.0,0.0002681310293593491,1.2864454699586759e-05
45,Tumor,NK,143,304003,218846.0,0.34770405038553265,0.329707733115878,0.0002056240461328971,0.0,0.017372947186606105,0.012849000400333032
45,Tumor,CD8T,713,304003,1943925.0,0.08107879914684021,0.0786298436896915,7.407693198040047e-05,6.347421042291604e-06,0.004051082217678151,0.00044979968228461766
