gene,p_green,p_red,drop_ratio,null_drop,resid,mean_umi,n_pos_green,resid_pct,drop_pct
Lnpk,0.15324675324675324,0.14,0.08644067796610158,0.11796610169491528,-0.0315254237288137,0.17922077922077922,59,0.39591103743610995,0.45482801491918773
Mtx2,0.1012987012987013,0.10615384615384615,-0.047928994082840175,0.12512820512820497,-0.17305719921104515,0.11948051948051948,39,0.20016576875259012,0.21805497996960907
Hnrnpa3,0.8753246753246753,0.82,0.06320474777448072,0.0328783382789319,0.030326409495548823,2.7714285714285714,337,0.5442740710042824,0.40958695952479623
Nfe2l2,0.2935064935064935,0.20923076923076922,0.2871341048332199,0.08141592920353989,0.20571817562967998,0.43636363636363634,113,0.8494267163972924,0.8229727862964498
Agps,0.17922077922077922,0.13384615384615384,0.2531772575250837,0.10666666666666634,0.14651059085841733,0.1974025974025974,69,0.7735875120873049,0.7788368559193258
Plekha3,0.16883116883116883,0.15076923076923077,0.10698224852071007,0.12123076923076923,-0.014248520710059151,0.18181818181818182,65,0.4321038817516232,0.5027628125431689
Cwc22,0.14805194805194805,0.15692307692307692,-0.05991902834008096,0.12771929824561418,-0.18763832658569513,0.17142857142857143,57,0.18828567481696368,0.2064511672882995
Ube2e3,0.3246753246753247,0.2784615384615385,0.14233846153846147,0.11519999999999994,0.027138461538461528,0.41818181818181815,125,0.5352949302389833,0.583091587235806
Itga4,0.6285714285714286,0.4876923076923077,0.2241258741258741,0.049917355371900674,0.17420851875397342,1.9246753246753248,242,0.8133720127089377,0.734079292719989
Ssfa2,0.08571428571428572,0.05846153846153846,0.317948717948718,0.12121212121212126,0.1967365967365967,0.09350649350649351,33,0.840033153750518,0.8579914352811162
Dnajc10,0.12207792207792208,0.16615384615384615,-0.36104746317512276,0.1131914893617022,-0.47423895253682496,0.13766233766233765,47,0.05166459455725929,0.052286227379472305
Dusp19,0.05454545454545454,0.07846153846153846,-0.43846153846153846,0.10666666666666658,-0.545128205128205,0.05974025974025974,21,0.03715982870562232,0.03536400055256251
Nup35,0.05194805194805195,0.05846153846153846,-0.1253846153846153,0.09799999999999999,-0.2233846153846153,0.05194805194805195,20,0.1606575493852742,0.15527006492609477
Zc3h15,0.5506493506493506,0.5276923076923077,0.041690856313497775,0.08830188679245253,-0.046611030478954756,0.8753246753246753,212,0.36924989639452965,0.3677303494957867
Itgav,0.19220779220779222,0.28,-0.4567567567567568,0.09567567567567586,-0.5524324324324327,0.24155844155844156,74,0.03577842243403785,0.03273932863655201
Calcrl,0.06493506493506493,0.04153846153846154,0.3603076923076923,0.11359999999999991,0.24670769230769235,0.07272727272727272,25,0.8901782014090344,0.8957728968089516
Selenoh,0.2623376623376623,0.2876923076923077,-0.09664889565879675,0.10178217821782157,-0.19843107387661832,0.3142857142857143,101,0.17999723718745683,0.17295206520237602
Tmx2,0.14025974025974025,0.11846153846153847,0.15541310541310532,0.13407407407407423,0.02133903133903109,0.14545454545454545,54,0.5195468987429203,0.6100290095317032
Med19,0.11428571428571428,0.13692307692307693,-0.19807692307692312,0.13454545454545455,-0.3326223776223777,0.12467532467532468,44,0.09531703273932864,0.10857853294653957
Zdhhc5,0.23376623376623376,0.15692307692307692,0.32871794871794874,0.11599999999999978,0.21271794871794897,0.2727272727272727,90,0.8584058571625915,0.8682829120044205
Clp1,0.13246753246753246,0.11692307692307692,0.11734539969834082,0.12784313725490223,-0.010497737556561415,0.14545454545454545,51,0.4395634756181793,0.5253488050835751
Timm10,0.06493506493506493,0.11846153846153847,-0.8243076923076925,0.13119999999999987,-0.9555076923076924,0.06753246753246753,25,0.0074595938665561546,0.008771929824561403
Ssrp1,0.4831168831168831,0.4676923076923077,0.03192721257237387,0.08967741935483858,-0.057750206782464716,0.6961038961038961,186,0.34977206796518856,0.349910208592347
Tnks1bp1,0.12207792207792208,0.11076923076923077,0.09263502454991814,0.10127659574468101,-0.008641571194762873,0.15324675324675324,47,0.4435695538057743,0.46857300732145324
Ptprj,0.09610389610389611,0.11384615384615385,-0.18461538461538457,0.1016216216216218,-0.2862370062370064,0.1038961038961039,37,0.12156375189943362,0.11935350186489847
Nup160,0.05454545454545454,0.06153846153846154,-0.12820512820512833,0.1295238095238094,-0.25772893772893773,0.06493506493506493,21,0.1392457521757149,0.1525072523829258
Fnbp4,0.3220779220779221,0.3415384615384615,-0.06042183622828778,0.08193548387096762,-0.1423573200992554,0.5038961038961038,124,0.22972786296449785,0.20576046415250726
Mtch2,0.2987012987012987,0.2876923076923077,0.036856187290969865,0.11200000000000002,-0.07514381270903014,0.36103896103896105,115,0.3195192706174886,0.35854399778975
Ndufs3,0.2649350649350649,0.29846153846153844,-0.12654600301659127,0.11803921568627446,-0.24458521870286573,0.2987012987012987,102,0.14725790855090481,0.1542340102224064
Celf1,0.5532467532467532,0.3923076923076923,0.2908992416034669,0.08018779342722988,0.21071144817623705,0.9012987012987013,213,0.8564718883823732,0.8280839895013123
Psmc3,0.44415584415584414,0.35846153846153844,0.1929374718848403,0.09473684210526309,0.09820062977957722,0.6493506493506493,171,0.693327807708247,0.6832435419256804
Madd,0.38181818181818183,0.24923076923076923,0.3472527472527473,0.08789115646258505,0.25936159079016224,0.6181818181818182,147,0.9019201547175024,0.8835474513054289
Arfgap2,0.2701298701298701,0.20153846153846153,0.2539201183431952,0.12730769230769232,0.1266124260355029,0.3038961038961039,104,0.741815167840862,0.7794584887415389
Ckap5,0.14025974025974025,0.16923076923076924,-0.2065527065527067,0.1051851851851853,-0.311737891737892,0.17662337662337663,54,0.10650642353916287,0.10346732974167702
Arhgap1,0.16363636363636364,0.1,0.38888888888888884,0.11873015873015859,0.27015873015873026,0.17662337662337663,63,0.9114518579914352,0.9162867799419809
Atg13,0.05194805194805195,0.04153846153846154,0.20038461538461544,0.09400000000000003,0.10638461538461541,0.05714285714285714,20,0.7076944329327255,0.6941566514711976
Ambra1,0.10909090909090909,0.06615384615384616,0.3935897435897435,0.11904761904761922,0.2745421245421243,0.11168831168831168,42,0.913523967398812,0.9193258737394667
Dgkz,0.2935064935064935,0.2169230769230769,0.26092579986385295,0.11610619469026574,0.14481960517358722,0.33506493506493507,113,0.770548418289819,0.7893355435833679
Phf21a,0.2935064935064935,0.21846153846153846,0.25568413886997954,0.10690265486725688,0.14878148400272267,0.35844155844155845,113,0.777041027766266,0.7820140903439702
Pex16,0.07532467532467532,0.06307692307692307,0.16259946949602125,0.1255172413793105,0.03708222811671075,0.07792207792207792,29,0.5622323525348805,0.623221439425335
Cry2,0.05714285714285714,0.033846153846153845,0.4076923076923077,0.14909090909090905,0.25860139860139864,0.05714285714285714,22,0.9008150297002349,0.9275452410553944
Slc35c1,0.06493506493506493,0.04153846153846154,0.3603076923076923,0.09120000000000017,0.2691076923076921,0.06753246753246753,25,0.9106230142284846,0.8957728968089516
Trp53i11,0.15844155844155844,0.17384615384615384,-0.09722572509457757,0.12327868852459038,-0.22050441361916795,0.18181818181818182,61,0.16286779941980936,0.17239950269374224
Cd82,0.6155844155844156,0.5769230769230769,0.06280428432327172,0.08438818565400828,-0.021583901330736566,1.0,237,0.4159414283740848,0.40875811576184556
Ext2,0.11688311688311688,0.12,-0.02666666666666665,0.13422222222222216,-0.1608888888888888,0.12727272727272726,45,0.20983561265368145,0.24209144909517888
Alkbh3,0.06233766233766234,0.06923076923076923,-0.11057692307692314,0.1266666666666665,-0.23724358974358967,0.06753246753246753,24,0.1512639867384998,0.1634894322420224
Hsd17b12,0.1974025974025974,0.2523076923076923,-0.2781376518218622,0.11947368421052637,-0.3976113360323885,0.22077922077922077,76,0.07128056361375881,0.07452686835198231
Ttc17,0.1038961038961039,0.07846153846153846,0.2448076923076924,0.11500000000000009,0.1298076923076923,0.11948051948051948,40,0.7456831054012986,0.7670258322972786
Api5,0.2831168831168831,0.23076923076923078,0.18489767113620315,0.1060550458715594,0.07884262526464375,0.35844155844155845,109,0.652576322696505,0.6662522447851913
B230118H07Rik,0.05194805194805195,0.06923076923076923,-0.3326923076923077,0.12799999999999997,-0.4606923076923076,0.05714285714285714,20,0.05511811023622047,0.0575355712114933
Traf6,0.08571428571428572,0.06923076923076923,0.19230769230769226,0.11878787878787894,0.07351981351981332,0.09610389610389611,33,0.64235391628678,0.682207487221992
Prr5l,0.19220779220779222,0.12307692307692308,0.3596673596673597,0.11297297297297311,0.2466943866943866,0.2701298701298701,74,0.8900400607818759,0.8950821936731592
Commd9,0.05714285714285714,0.04461538461538461,0.21923076923076926,0.14545454545454534,0.07377622377622392,0.05714285714285714,22,0.6430446194225722,0.7267578394805913
Trim44,0.24675324675324675,0.25846153846153846,-0.04744939271255062,0.10315789473684221,-0.15060728744939283,0.3012987012987013,95,0.22116314408067414,0.21860754247824285
Cd44,0.548051948051948,0.5615384615384615,-0.024608093328472556,0.06331753554502366,-0.08792562887349621,1.0571428571428572,211,0.2999033015609891,0.24450891007045172
Cat,0.11948051948051948,0.08461538461538462,0.2918060200668896,0.12347826086956534,0.16832775919732426,0.13506493506493505,46,0.8054979969609062,0.8292581848321592
Caprin1,0.44415584415584414,0.4753846153846154,-0.07031039136302303,0.07836257309941529,-0.14867296446243833,0.6831168831168831,171,0.2225445503522586,0.1962978311921536
Fbxo3,0.13246753246753246,0.11076923076923077,0.16380090497737546,0.11058823529411786,0.053212669683257594,0.14805194805194805,51,0.5977344937146014,0.6243265644426026
Hipk3,0.09610389610389611,0.08307692307692308,0.1355509355509356,0.13621621621621643,-0.0006652806652808485,0.1038961038961039,37,0.4608371322005802,0.565478657273104
Cstf3,0.2051948051948052,0.16923076923076924,0.17526777020447906,0.1058227848101267,0.06944498539435236,0.23636363636363636,79,0.6344799005387485,0.6473960491780633
Eif3m,0.5948051948051948,0.6507692307692308,-0.09408800806180723,0.07388646288209627,-0.1679744709439035,1.0623376623376624,229,0.20458626882166045,0.17502417460975273
Rcn1,0.12987012987012986,0.12307692307692308,0.052307692307692166,0.10719999999999999,-0.054892307692307823,0.15584415584415584,50,0.35474513054289264,0.38672468573007324
Immp1l,0.2519480519480519,0.2553846153846154,-0.013639968279143613,0.11546391752577317,-0.12910388580491677,0.2779220779220779,97,0.24547589446056084,0.259428097803564
Dnajc24,0.11428571428571428,0.10923076923076923,0.04423076923076922,0.1063636363636365,-0.062132867132867274,0.12727272727272726,44,0.3431413178615831,0.3728415527006493
Arl14ep,0.08311688311688312,0.07692307692307693,0.07451923076923071,0.11874999999999991,-0.0442307692307692,0.09610389610389611,32,0.3729796933278077,0.43030805359856333
Lin7c,0.2831168831168831,0.2076923076923077,0.26640790402258285,0.10899082568807342,0.15741707833450944,0.35584415584415585,109,0.7909932311092692,0.7956900124326565
Lpcat4,0.10909090909090909,0.052307692307692305,0.5205128205128206,0.13809523809523805,0.3824175824175825,0.11688311688311688,42,0.9658792650918635,0.9726481558226274
Nop10,0.5012987012987012,0.46923076923076923,0.06396970904742916,0.09305699481865277,-0.029087285771223617,0.7636363636363637,193,0.40074595938665564,0.4111065064235392
Slc12a6,0.2571428571428571,0.1646153846153846,0.35982905982905977,0.0993939393939393,0.26043512043512046,0.33246753246753247,99,0.9026108578532946,0.8952894046138969
Emc4,0.16623376623376623,0.18923076923076923,-0.13834134615384616,0.11625000000000019,-0.2545913461538464,0.17922077922077922,64,0.14090343970161626,0.14408067412626052
Katnbl1,0.08831168831168831,0.10307692307692308,-0.16719457013574662,0.11764705882352945,-0.28484162895927606,0.1012987012987013,34,0.12211631440806742,0.12653681447713772
Emc7,0.37662337662337664,0.3507692307692308,0.06864721485411142,0.10896551724137932,-0.0403183023872679,0.45194805194805193,145,0.380163005940047,0.41953308468020445
Aven,0.1038961038961039,0.10615384615384615,-0.021730769230769168,0.12900000000000011,-0.15073076923076928,0.11168831168831168,40,0.22088686282635722,0.24768614449509602
Aqr,0.33506493506493507,0.24,0.2837209302325582,0.09705426356589142,0.18666666666666676,0.43896103896103894,129,0.8296726067136345,0.8191739190495925
Dph6,0.06753246753246753,0.06769230769230769,-0.0023668639053254954,0.12307692307692299,-0.12544378698224848,0.07532467532467532,26,0.24906755076668047,0.27807708246995444
Spred1,0.1012987012987013,0.1076923076923077,-0.0631163708086785,0.10153846153846167,-0.16465483234714018,0.11948051948051948,39,0.2065202376018787,0.20196159690564996
Fam98b,0.13766233766233765,0.17384615384615384,-0.26284470246734404,0.14188679245283006,-0.40473149492017413,0.14545454545454545,53,0.0692084542063821,0.0794308606161072
Rasgrp1,0.2987012987012987,0.2953846153846154,0.011103678929765756,0.0966956521739131,-0.08559197324414734,0.4025974025974026,115,0.30515264539301007,0.3021135515955242
Srp14,0.6441558441558441,0.6107692307692307,0.05183002481389583,0.07790322580645166,-0.026073200992555834,1.103896103896104,248,0.40710042823594417,0.3862411935350186
Plcb2,0.07532467532467532,0.06769230769230769,0.10132625994694959,0.11586206896551736,-0.014535809018567769,0.08831168831168831,29,0.431136897361514,0.4881889763779528
Ivd,0.06233766233766234,0.055384615384615386,0.11153846153846152,0.11333333333333334,-0.0017948717948718246,0.06753246753246753,24,0.45835060091172813,0.5127089376985772
Ccdc32,0.13246753246753246,0.10461538461538461,0.21025641025641023,0.1137254901960785,0.09653092006033173,0.16103896103896104,51,0.6890454482663352,0.7105263157894737
Rmdn3,0.05714285714285714,0.04461538461538461,0.21923076923076926,0.1090909090909089,0.11013986013986035,0.06493506493506493,22,0.7133581986462219,0.7267578394805913
Dnajc17,0.05974025974025974,0.055384615384615386,0.07290969899665548,0.09913043478260865,-0.026220735785953173,0.05974025974025974,23,0.4068241469816273,0.42809780356402816
Zfyve19,0.06233766233766234,0.043076923076923075,0.308974358974359,0.09166666666666654,0.21730769230769245,0.06753246753246753,24,0.8639314822489295,0.8487360132615002
Vps18,0.05974025974025974,0.043076923076923075,0.27892976588628765,0.13391304347826075,0.1450167224080269,0.06493506493506493,23,0.7708246995441359,0.8128194502003039
Ino80,0.18961038961038962,0.21076923076923076,-0.11159114857744988,0.09808219178082185,-0.20967334035827173,0.23116883116883116,73,0.1714325183036331,0.16314408067412625
Chp1,0.1974025974025974,0.1646153846153846,0.16609311740890698,0.11210526315789478,0.0539878542510122,0.23636363636363636,76,0.5993921812405029,0.6288161348252521
1700020I14Rik,0.6467532467532467,0.5984615384615385,0.0746679023787457,0.07180722891566275,0.002860673463082941,1.0831168831168831,249,0.46981627296587924,0.43127503798867245
Ndufaf1,0.05194805194805195,0.052307692307692305,-0.006923076923076805,0.10200000000000008,-0.10892307692307689,0.05194805194805195,20,0.2708937698577151,0.2708937698577151
Rtf1,0.5012987012987012,0.4523076923076923,0.09772817855719401,0.075440414507772,0.02228776404942201,0.8051948051948052,193,0.521619008150297,0.47907169498549523
Rpap1,0.05454545454545454,0.05692307692307692,-0.04358974358974365,0.10476190476190475,-0.1483516483516484,0.05974025974025974,21,0.22282083160657548,0.2230971128608924
Mga,0.2883116883116883,0.26,0.09819819819819813,0.09621621621621619,0.001981981981981934,0.36623376623376624,111,0.46732974167702723,0.4801768200027628
Ehd4,0.4727272727272727,0.4323076923076923,0.08550295857988169,0.06747252747252754,0.018030431107354153,1.0077922077922077,182,0.5094626329603537,0.4532393977068656
Vps39,0.0987012987012987,0.07384615384615385,0.2518218623481781,0.14105263157894746,0.11076923076923065,0.1038961038961039,38,0.7146014642906479,0.7769028871391076
Tmem87a,0.15064935064935064,0.17384615384615384,-0.15397877984084885,0.13379310344827583,-0.2877718832891247,0.16103896103896104,58,0.12059676750932449,0.13510153336096145
Ganc,0.17402597402597403,0.13692307692307693,0.213203214695752,0.11402985074626874,0.09917336394948327,0.1974025974025974,67,0.6949854952341483,0.7157756596214947
Zfp106,0.2,0.24,-0.1999999999999999,0.11116883116883108,-0.311168831168831,0.23636363636363636,77,0.10678270479347976,0.10774968918358889
Snap23,0.2,0.1753846153846154,0.12307692307692311,0.11844155844155851,0.004635364635364597,0.22337662337662337,77,0.47506561679790027,0.537988672468573
Haus2,0.07532467532467532,0.06615384615384616,0.12175066312997336,0.12275862068965508,-0.0010079575596817214,0.08571428571428572,29,0.4597320071833126,0.5346732974167703
Cdan1,0.06753246753246753,0.046153846153846156,0.316568047337278,0.13076923076923075,0.18579881656804725,0.07272727272727272,26,0.8285674816963668,0.8566100290095316
Ubr1,0.19480519480519481,0.17384615384615384,0.10758974358974364,0.10720000000000005,0.00038974358974359913,0.22597402597402597,75,0.46263296035364,0.5043514297554911
Tmem62,0.05714285714285714,0.055384615384615386,0.03076923076923071,0.13454545454545455,-0.10377622377622384,0.05974025974025974,22,0.2778008012156375,0.34769995855781183
Ccndbp1,0.2753246753246753,0.16615384615384615,0.39651669085631347,0.11547169811320744,0.281044992743106,0.3090909090909091,106,0.9168393424506147,0.9213979831468435
Zscan29,0.1012987012987013,0.07384615384615385,0.2710059171597633,0.11487179487179516,0.15613412228796814,0.1038961038961039,39,0.7882304185661003,0.8025970437905788
Tubgcp4,0.18441558441558442,0.1753846153846154,0.048970747562296864,0.11887323943661988,-0.06990249187432301,0.21558441558441557,71,0.3305705207901644,0.3816825528387899
Trp53bp1,0.11168831168831168,0.14923076923076922,-0.3361359570661896,0.1209302325581398,-0.4570661896243294,0.12467532467532468,43,0.0560850946263296,0.05719021964359718
Pdia3,0.6545454545454545,0.7476923076923077,-0.14230769230769225,0.06015873015873036,-0.2024664224664226,1.387012987012987,252,0.17585301837270342,0.14242298660035915
Serf2,0.948051948051948,0.8707692307692307,0.0815173867228662,0.012931506849315115,0.06858587987355108,5.005194805194805,365,0.6311645254869457,0.44439839756872496
Hypk,0.3090909090909091,0.21076923076923076,0.3180995475113122,0.10655462184873947,0.2115449256625727,0.37922077922077924,119,0.8570244508910071,0.8582677165354331
Mfap1b,0.15844155844155844,0.10923076923076923,0.31059268600252204,0.10885245901639352,0.20174022698612853,0.17922077922077922,61,0.8448680757010637,0.849910208592347
Mfap1a,0.22857142857142856,0.1276923076923077,0.44134615384615383,0.1150000000000002,0.3263461538461536,0.2857142857142857,88,0.9435004834921951,0.9457107335267302
Wdr76,0.11948051948051948,0.10923076923076923,0.08578595317725753,0.12521739130434775,-0.039431438127090226,0.13506493506493505,46,0.381406271584473,0.4537919602154994
Ctdspl2,0.34805194805194806,0.28923076923076924,0.16900114810562572,0.10089552238805997,0.06810562571756575,0.4727272727272727,134,0.6299212598425197,0.6339964083436939
Eif3j1,0.41818181818181815,0.44,-0.052173913043478334,0.09142857142857157,-0.1436024844720499,0.6103896103896104,161,0.22820831606575495,0.21342726895980108
B2m,0.9922077922077922,0.9861538461538462,0.006101490132903738,0.0014659685863873545,0.0046355215465163834,18.015584415584417,382,0.4752037574250587,0.29341069208454207
Sord,0.06233766233766234,0.018461538461538463,0.7038461538461538,0.12166666666666674,0.5821794871794871,0.06233766233766234,24,0.994750656167979,0.9951650780494543
Slc28a2,0.09350649350649351,0.07846153846153846,0.16089743589743596,0.1111111111111113,0.049786324786324665,0.10649350649350649,36,0.5891697748307777,0.6197679237463738
AA467197,0.17922077922077922,0.5246153846153846,-1.9272017837235227,0.05797101449275364,-1.9851727982162763,0.5558441558441558,69,0.0008288437629506838,0.0008288437629506838
Bloc1s6,0.10649350649350649,0.14,-0.31463414634146364,0.12097560975609732,-0.435609756097561,0.11948051948051948,41,0.060229313441083024,0.06271584472993508
Slc24a5,0.0987012987012987,0.08923076923076922,0.09595141700404869,0.12526315789473702,-0.02931174089068833,0.1038961038961039,38,0.3999171156237049,0.4745821246028457
Myef2,0.12467532467532468,0.11384615384615385,0.08685897435897436,0.11083333333333317,-0.023974358974358817,0.13506493506493505,48,0.4104158032877469,0.45586406962287607
Dut,0.11168831168831168,0.22153846153846155,-0.9835420393559929,0.11813953488372114,-1.1016815742397141,0.12467532467532468,43,0.004696781323387208,0.004973062577704103
Eid1,0.22857142857142856,0.26461538461538464,-0.15769230769230785,0.0927272727272728,-0.2504195804195807,0.3038961038961039,88,0.14297554910899296,0.13282221301284708
Secisbp2l,0.16363636363636364,0.1753846153846154,-0.07179487179487183,0.12761904761904785,-0.19941391941391967,0.18701298701298702,63,0.17820140903439702,0.1953999171156237
Cops2,0.17922077922077922,0.18153846153846154,-0.012931995540691164,0.12347826086956526,-0.13641025641025642,0.21298701298701297,69,0.23635861306810332,0.26011880093935624
Galk2,0.08571428571428572,0.09692307692307692,-0.1307692307692307,0.130909090909091,-0.2616783216783217,0.09090909090909091,33,0.13648293963254593,0.15057328360270755
Atp8b4,0.5974025974025974,0.6615384615384615,-0.10735785953177258,0.06069565217391316,-0.16805351170568575,1.3064935064935066,230,0.20417184694018511,0.16493990882718607
Gabpb1,0.16363636363636364,0.10307692307692308,0.37008547008547005,0.11936507936507958,0.2507203907203905,0.18961038961038962,63,0.8934935764608372,0.9031634203619284
Usp8,0.2805194805194805,0.2276923076923077,0.18831908831908825,0.09888888888888886,0.08943019943019939,0.36363636363636365,108,0.6761983699405996,0.6737118386517474
Usp50,0.11688311688311688,0.11384615384615385,0.025982905982905955,0.12177777777777782,-0.09579487179487187,0.12207792207792208,45,0.2887139107611549,0.3367868490122945
Trpm7,0.2987012987012987,0.26615384615384613,0.10896321070234119,0.09495652173913045,0.014006688963210737,0.4077922077922078,115,0.4985495234148363,0.5062853985357093
Sppl2a,0.42077922077922075,0.4,0.0493827160493826,0.09061728395061701,-0.041234567901234406,0.6051948051948052,162,0.3789197402956209,0.38292581848321594
Ap4e1,0.08831168831168831,0.06307692307692307,0.2857466063348417,0.10588235294117657,0.17986425339366516,0.10909090909090909,34,0.8209697472026523,0.8211078878298107
Blvra,0.18181818181818182,0.14615384615384616,0.19615384615384612,0.1182857142857141,0.07786813186813202,0.1974025974025974,70,0.6507804945434452,0.6884928857577013
Itpripl1,0.05194805194805195,0.046153846153846156,0.11153846153846154,0.11599999999999998,-0.0044615384615384335,0.06233766233766234,20,0.4518579914352811,0.5150573283602707
Snrnp200,0.3142857142857143,0.2569230769230769,0.1825174825174825,0.11834710743801645,0.06417037507946606,0.38701298701298703,121,0.6203895565685869,0.6610029009531704
Ciao1,0.11428571428571428,0.0876923076923077,0.23269230769230764,0.120909090909091,0.11178321678321665,0.11948051948051948,44,0.7163972924437076,0.7481005663765713
Tmem127,0.22857142857142856,0.1723076923076923,0.24615384615384617,0.11272727272727251,0.13342657342657366,0.2675324675324675,88,0.7516231523691117,0.7696505042132892
Stard7,0.08571428571428572,0.08615384615384615,-0.005128205128205078,0.09939393939393945,-0.10452214452214453,0.09350649350649351,33,0.2762812543168946,0.27414007459593864
Dusp2,0.7116883116883117,0.6415384615384615,0.09856822010106689,0.040875912408759076,0.057692307692307813,3.012987012987013,274,0.6074043376156928,0.4810056637657135
Kcnip3,0.07272727272727272,0.05692307692307692,0.21730769230769226,0.12285714285714286,0.0944505494505494,0.08571428571428572,28,0.6847630888244233,0.7223373394115209
Mrps5,0.10649350649350649,0.15692307692307692,-0.47354596622889306,0.10731707317073169,-0.5808630393996248,0.13246753246753246,41,0.03135792236496754,0.0306672192291753
1500011K16Rik,0.06233766233766234,0.08923076923076922,-0.4314102564102563,0.11166666666666675,-0.543076923076923,0.07272727272727272,24,0.03771239121425611,0.037228899019201546
Bcl2l11,0.812987012987013,0.72,0.1143769968051119,0.036166134185303546,0.07821086261980836,2.9558441558441557,313,0.6517474789335543,0.5194087581157618
Anapc1,0.14805194805194805,0.18,-0.21578947368421053,0.11228070175438616,-0.3280701754385967,0.17922077922077922,57,0.09683657963807156,0.09773449371460147
Tmem87b,0.08831168831168831,0.0876923076923077,0.007013574660633479,0.13294117647058828,-0.1259276018099548,0.09350649350649351,34,0.24892941013952202,0.2954828014919188
Zc3h6,0.06493506493506493,0.06153846153846154,0.052307692307692166,0.11359999999999991,-0.06129230769230774,0.08831168831168831,25,0.34424644287885064,0.38672468573007324
Chchd5,0.06493506493506493,0.09846153846153846,-0.5163076923076925,0.11360000000000002,-0.6299076923076925,0.06753246753246753,25,0.024312750379886724,0.024450891007045172
AI847159,0.06233766233766234,0.06307692307692307,-0.011858974358974282,0.09333333333333335,-0.10519230769230764,0.06753246753246753,24,0.2757286918082608,0.26150020721094075
Gm14029,0.19480519480519481,0.19230769230769232,0.012820512820512813,0.11626666666666662,-0.1034461538461538,0.22597402597402597,75,0.2782152230971129,0.30832987981765436
Slc20a1,0.2883116883116883,0.33692307692307694,-0.1686070686070687,0.10846846846846851,-0.2770755370755372,0.38961038961038963,111,0.12639867384997927,0.1259151816549247
Snrpb,0.6311688311688312,0.5461538461538461,0.13469452358341255,0.06979423868312751,0.06490028490028504,1.0467532467532468,243,0.6220472440944882,0.5634756181793066
Nop56,0.32727272727272727,0.3153846153846154,0.03632478632478635,0.1034920634920637,-0.06716727716727736,0.4623376623376623,126,0.3358198646221854,0.3580605055946954
Idh3b,0.3038961038961039,0.3030769230769231,0.0026955950032872783,0.09846153846153859,-0.0957659434582513,0.4025974025974026,117,0.2888520513883133,0.2871943638624119
Pced1a,0.05974025974025974,0.05384615384615385,0.09866220735785947,0.1373913043478263,-0.03872909698996682,0.06233766233766234,23,0.38223511534742366,0.4815582262743473
Vps16,0.11688311688311688,0.11076923076923077,0.052307692307692256,0.12266666666666672,-0.07035897435897445,0.13246753246753246,45,0.3298107473407929,0.38831330294239536
Ptpra,0.37922077922077924,0.2907692307692308,0.233245521601686,0.10301369863013687,0.13023182297154912,0.4883116883116883,146,0.7469263710457246,0.7488603398259428
Mrps26,0.2025974025974026,0.22615384615384615,-0.11627218934911233,0.11589743589743594,-0.23216962524654827,0.21818181818181817,78,0.15499378367177788,0.16107197126674955
Ddrgk1,0.35064935064935066,0.34307692307692306,0.021595441595441668,0.10548148148148155,-0.08388603988603988,0.44415584415584414,135,0.3077773173090206,0.32615002072109406
Itpa,0.15064935064935064,0.12153846153846154,0.193236074270557,0.11931034482758622,0.07392572944297078,0.16363636363636364,58,0.643597181931206,0.6835888934935764
4930402H24Rik,0.08051948051948052,0.04923076923076923,0.38858560794044666,0.12516129032258094,0.2634243176178657,0.08831168831168831,31,0.905511811023622,0.9160795690012432
Atrn,0.06233766233766234,0.08923076923076922,-0.4314102564102563,0.12166666666666685,-0.5530769230769231,0.06753246753246753,24,0.035640281806879406,0.037228899019201546
1700037H04Rik,0.05454545454545454,0.08461538461538462,-0.5512820512820514,0.11809523809523799,-0.6693772893772895,0.05454545454545454,21,0.020168531565133305,0.020444812819450202
Cenpb,0.17142857142857143,0.19076923076923077,-0.11282051282051284,0.09818181818181837,-0.2110023310023312,0.22077922077922077,66,0.17046553391352398,0.16259151816549247
Cdc25b,0.07792207792207792,0.03076923076923077,0.6051282051282051,0.13066666666666665,0.47446153846153843,0.08571428571428572,30,0.9850808122668877,0.9877745544964774
Mavs,0.05454545454545454,0.05692307692307692,-0.04358974358974365,0.11047619047619034,-0.154065934065934,0.06233766233766234,21,0.2170189252659207,0.2230971128608924
Pank2,0.22337662337662337,0.20461538461538462,0.08398926654740604,0.12279069767441841,-0.03880143112701237,0.2519480519480519,86,0.3820969747202652,0.44992402265506287
Smox,0.15844155844155844,0.08307692307692308,0.4756620428751576,0.1193442622950821,0.3563177805800755,0.17402597402597403,61,0.956761983699406,0.9600773587512087
Prnp,0.05714285714285714,0.04923076923076923,0.13846153846153844,0.07272727272727249,0.06573426573426595,0.0987012987012987,22,0.623843072247548,0.5733526730211355
Rassf2,0.2025974025974026,0.11846153846153847,0.4152859960552268,0.13435897435897468,0.28092702169625217,0.23376623376623376,78,0.9167012018234563,0.9316203895565686
Tmem230,0.17922077922077922,0.15692307692307692,0.12441471571906361,0.10492753623188401,0.019487179487179596,0.2077922077922078,69,0.5141594142837409,0.5410277662660589
Pcna,0.17922077922077922,0.11692307692307692,0.347603121516165,0.11884057971014503,0.22876254180602,0.23636363636363636,69,0.8744301699129714,0.8838237325597458
