gene,quadrant,reason,delta,equiv_key,change_key,NK_log2FC,NK_SE,NK_CI95_lo,NK_CI95_hi,NK_CI90_lo,NK_CI90_hi,NK_null_change,NK_null_equiv,NK_saturated,NK_changed,NK_equivalent,NK_TOST_p,CD8T_log2FC,CD8T_SE,CD8T_CI95_lo,CD8T_CI95_hi,CD8T_CI90_lo,CD8T_CI90_hi,CD8T_null_change,CD8T_null_equiv,CD8T_saturated,CD8T_changed,CD8T_equivalent,CD8T_TOST_p,CD4T_log2FC,CD4T_SE,CD4T_CI95_lo,CD4T_CI95_hi,CD4T_CI90_lo,CD4T_CI90_hi,CD4T_null_change,CD4T_null_equiv,CD4T_saturated,CD4T_changed,CD4T_equivalent,CD4T_TOST_p,B_log2FC,B_SE,B_CI95_lo,B_CI95_hi,B_CI90_lo,B_CI90_hi,B_null_change,B_null_equiv,B_saturated,B_changed,B_equivalent,B_TOST_p,Myeloid_log2FC,Myeloid_SE,Myeloid_CI95_lo,Myeloid_CI95_hi,Myeloid_CI90_lo,Myeloid_CI90_hi,Myeloid_null_change,Myeloid_null_equiv,Myeloid_saturated,Myeloid_changed,Myeloid_equivalent,Myeloid_TOST_p,NK_normal,NK_tumor,wit_normal,wit_tumor
AAK1,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0763292157071966,0.0954941122509717,-0.2709487921455796,0.1182903607311863,-0.2381516071574817,0.0854931757430885,0.259189349696765,0.1952398413956155,False,False,True,5.187163634347551e-05,0.0485794619348346,0.0658057114373698,-0.0854497860264556,0.1826087098961248,-0.0628801297496031,0.1600390536192723,0.1860088353207886,0.1390041151044841,False,False,True,4.5611590047583055e-08,0.0769569285338469,0.0612668676932441,-0.0479691374542176,0.2018829945219115,-0.0269041730532818,0.1808180301209758,0.1502253656650079,0.1148609284564066,False,False,True,4.6728618582409285e-08,-0.5687141349357518,0.1223276922589703,-0.8184610848410542,-0.3189671850304495,-0.7762859382519078,-0.3611423316195958,0.3355918652890127,0.3161583719769413,False,True,False,0.7107765810440871,-0.1940661703097959,0.0853616958429027,-0.3684122475727942,-0.0197200930467976,-0.3389562247624382,-0.0491761158571536,0.2180458036559502,0.1741277431321578,False,False,False,0.0005915150205733,6.4700108,6.1553597,5.5476937,5.1957126
ANXA4,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.2311408228150048,0.1252135503445598,-0.4863294156819582,0.0240477700519485,-0.4433251730447348,-0.0189564725852748,0.292862093387138,0.232411337648701,False,False,True,0.0197813959858484,-0.4528686815846979,0.0830810418557134,-0.622083318377428,-0.2836540447919677,-0.5935886707723965,-0.3121486923969993,0.2615944066606296,0.2353887722772166,False,False,False,0.2872320067956898,-0.3039999643855275,0.0919808442839648,-0.4915532938651669,-0.1164466349058881,-0.459928154807774,-0.148071773963281,0.3309823580778954,0.2333991843313663,False,False,False,0.0205452102158195,-1.2347382747955755,0.2052914627272463,-1.653865912298834,-0.8156106372923175,-1.5830871918461311,-0.8863893577450201,0.905578301127004,0.7067837762367012,False,True,False,0.9994062164482314,-0.2773885166811876,0.0879592236795068,-0.4570398867271081,-0.097737146635267,-0.4266875270006445,-0.1280895063617306,0.2386376700187003,0.2091192109874983,False,False,False,0.0084349671652474,6.2830048,5.9420524,5.9611626,5.2248874
GMCL1,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.2329208433912026,0.1425416797624183,-0.0575829446043256,0.5234246313867309,-0.0086274045245793,0.4744690913069845,0.3108817215312491,0.2784742733677267,False,False,True,0.0351279564057267,0.1228216486099753,0.0778068451171322,-0.0356508108393078,0.2812941080592585,-0.0089650762438949,0.2546083734638455,0.1721867456537016,0.1170928458185832,False,False,False,1.5381676040833995e-05,0.0910552786836815,0.069457491096462,-0.0505718591606584,0.2326824165280216,-0.0266907692271734,0.2088013265945366,0.1753695405369008,0.1337181513238985,False,False,True,8.273377049771255e-07,0.0098133258507102,0.0988382871549736,-0.1919771297279118,0.2116037814293322,-0.1579004691418826,0.177527120843303,0.2326053072827161,0.1865559461870785,False,False,True,1.2819420033282445e-05,0.4686860179952288,0.1182830472961411,0.2271000806592557,0.710271955331202,0.2679163754250682,0.6694556605653895,0.3612094802304204,0.3380100972315647,False,False,False,0.3965127567290967,5.241206,5.179294,4.3242383,4.2016177
SNRNP27,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.2159058602641534,0.0938303720023216,-0.4071346892013209,-0.0246770313269859,-0.3749089111347692,-0.0569028093935376,0.2211036961380762,0.18660973067498,False,False,False,0.0024385027858353,-0.0403977349319173,0.0770065230349871,-0.1972401448846791,0.1164446750208444,-0.1708289000548237,0.090033430190989,0.1677932039954332,0.1489331920455883,False,False,True,5.893867107969684e-07,-0.1558453572573447,0.0594979012219684,-0.2771644162211931,-0.0345262982934962,-0.2567076633568818,-0.0549830511578076,0.1527124163954919,0.1324086376988359,False,False,False,1.1122511349517088e-06,0.1268471003148064,0.0684929356808244,-0.0129896076329933,0.2666838082626062,0.0106248295342206,0.2430693710953921,0.1377743035999133,0.131485661213477,False,False,True,3.2105901610730668e-06,0.0267383041230221,0.0601051741827806,-0.0960228622116121,0.1494994704576565,-0.0752821849761609,0.1287587932222052,0.1456245275853601,0.1197248956953256,False,False,True,4.407070601867369e-09,5.5419745,5.1030126,4.945423,4.969194
MXD1,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.3827095416669241,0.2204764870589469,-0.0666274856595771,0.8320465689934254,0.0090945453761601,0.7563245379576882,0.5692817357687228,0.4596781170287445,True,False,False,0.2992299612478531,0.1007793993035776,0.1400056781677701,-0.1843760278662355,0.3859348264733909,-0.1363577029513594,0.3379165015585146,0.3607076315210997,0.3128313841231548,False,False,True,0.0037755425271947,0.3299273730183812,0.1426744877754365,0.0390072860981726,0.6208474599385898,0.0880620708304223,0.5717926752063401,0.4173274882571485,0.3386519373294324,False,False,False,0.1211218143499668,0.0435126622070911,0.1690656229725729,-0.3016554913934165,0.3886808158075988,-0.2433664212705331,0.3303917456847154,0.389200273012901,0.3179421002077081,False,False,True,0.0056232533125002,0.2310054264020242,0.1427302450392965,-0.0605124269356661,0.5225232797397146,-0.0112600624870659,0.4732709152911143,0.394576972525748,0.3063724168056763,False,False,True,0.0346096406709164,4.841883,4.960006,4.650837,4.6336274
PCBP1,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0903790859849349,0.0565129846329297,-0.205554072937261,0.0247959009673911,-0.1861448468860825,0.0053866749162126,0.114369655071612,0.0998671293883564,False,False,True,1.6797780013996732e-08,0.0381455353216922,0.0406652482317737,-0.0446790785243435,0.1209701491677281,-0.0307319506085922,0.1070230212519767,0.0787497853963189,0.071947267436314,False,False,True,4.461443545202446e-13,-0.0211781192879764,0.0405367383353385,-0.103834462575783,0.0614782239998301,-0.0898969955219856,0.0475407569460327,0.0909151948336616,0.0748618369505768,False,False,True,2.404854270727073e-13,-0.0657417526187422,0.0498731891835392,-0.1675639700629338,0.0360804648254493,-0.1503690976195705,0.018885592382086,0.0943862070385076,0.077789623785319,False,False,True,4.855806141188308e-10,0.0383107211821607,0.0374049250614968,-0.0380865655679782,0.1147080079322997,-0.0251791330837545,0.101800575448076,0.0733695757672799,0.0559140445523982,False,False,True,1.4157684847984142e-13,8.150804,7.8887215,7.866489,7.7237716
TIA1,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.2415484305273569,0.1291488977672325,-0.0216605065313467,0.5047573675860607,0.0226953201393992,0.4604015409153147,0.3514028340507516,0.2485694023194916,False,False,True,0.0270157944312051,0.0053588969277505,0.0843450050299684,-0.1664301065878043,0.1771479004433054,-0.1375019523194995,0.1482197461750005,0.1755876957004517,0.1533858846321547,False,False,True,7.966817895607164e-07,-0.055797043599186,0.0629635493306107,-0.1841827243867481,0.072588637188376,-0.1625344016448931,0.050940314446521,0.1193302493284429,0.1011011599138652,False,False,True,3.0821100121380676e-08,-0.0843420875405183,0.066768712512104,-0.2206585829396146,0.0519744078585778,-0.1976386094097856,0.0289544343287488,0.1357625524547029,0.1136499361236102,False,False,True,3.601034939251178e-07,0.1824600243471842,0.0869767538495934,0.0048152892349215,0.3601047594594468,0.0348286250767884,0.3300914236175799,0.1961709927647576,0.1641029353020278,False,False,False,0.0004944653904997,5.3478937,5.2546396,4.5438266,4.50417
SNRPG,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.1202136669405478,0.0998003289524228,-0.0831820952828364,0.3236094291639321,-0.0489059522477214,0.2893332861288171,0.2384960267270961,0.1960439829129063,False,False,True,0.0003061985306245,0.0441113220053816,0.0468688376946435,-0.05134840226204,0.1395710462728034,-0.0352736036806059,0.1234962476913693,0.1020129396916616,0.0727434367476442,False,False,True,2.1671562300782463e-11,0.0437284306106937,0.0460574773445812,-0.0501849628861213,0.1376418241075088,-0.0343493382297707,0.1218061994511582,0.0852677759285439,0.0726947102014721,False,False,True,1.8863808133397696e-11,0.1408726112409204,0.0669437264222016,0.0041988035323159,0.2775464189495248,0.0272791169343128,0.2544661055475279,0.1388694223926991,0.1254771906443377,False,False,False,4.066421191986182e-06,0.1204244967274847,0.050817889257677,0.0166320455657018,0.2242169478892677,0.0341679308403233,0.2066810626146462,0.1234223779964248,0.1130428947974964,False,False,False,1.2755121058192708e-08,7.7196517,7.7086864,7.769633,7.721252
FAM136A,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.3262929609366224,0.1336038210925714,0.0540047699825131,0.5985811518907316,0.099890627573123,0.5526952943001218,0.4001171935479054,0.331440409154443,False,False,False,0.1014787214428741,0.0979090295919623,0.0956632887717567,-0.0969323963499979,0.2927504555339225,-0.064122363622873,0.2599404228067977,0.2553117440426495,0.214777266334109,False,False,True,9.826211807077462e-05,0.1476751279280955,0.0696905208091963,0.0055728313827104,0.2897774244734805,0.0295340423145086,0.2658162135416824,0.1339810505415619,0.1239252831442602,False,False,False,9.027718086716324e-06,0.7004651986615814,0.1349904710071436,0.4248656367165873,0.9760647606065757,0.4714065531495686,0.9295238441735942,0.5538309179693145,0.4614691603759539,False,True,False,0.9260551731177002,0.3417196697460833,0.0737200869191612,0.1911508713766487,0.4922884681155179,0.2165896884061112,0.4668496510860555,0.2205470272759629,0.1920281597328988,False,False,False,0.0200047859588888,5.4511056,5.526992,4.8687353,5.091738
NAGK,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.2629610121724673,0.1545163514019863,-0.0519474796058087,0.5778695039507434,0.0011207278591527,0.524801296485782,0.4088255710689413,0.3555291698577674,False,False,False,0.0674873435713692,-0.0661104718511345,0.0855622997460031,-0.2403787904865124,0.1081578467842434,-0.211033135628541,0.0788121919262719,0.2452801995085338,0.1735189650418797,False,False,True,8.03298148426683e-06,0.144124004634748,0.0691804775531512,0.0030617106202656,0.2851862986492304,0.0268475568984418,0.2614004523710542,0.1723535040571673,0.1594070231522954,False,False,True,6.997577805320762e-06,0.1489650891360758,0.0870484085279408,-0.0287548867949646,0.3266850650671163,0.0012569553498673,0.2966732229222844,0.227073611449795,0.1868304750682699,False,False,True,0.0001726872844663,0.0665346716311544,0.1087843094129257,-0.1556506707127062,0.2887200139750151,-0.1181121346300449,0.2511814778923538,0.2650816247045505,0.2303610672305887,False,False,True,0.0001996796485154,5.0802517,5.4214597,5.732012,5.596056
MPHOSPH10,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.1318890666368043,0.1298272473838236,-0.3964804985105929,0.1327023652369843,-0.3518916945668243,0.0881135612932156,0.3045722922331381,0.2578776353034346,False,False,True,0.0039598431004805,-0.2148825674508604,0.0698160492411525,-0.3570798383416391,-0.0726852965600818,-0.3331347399670047,-0.0966303949347162,0.1852059715573178,0.1632690684223319,False,False,False,0.0001378215244639,-0.0651374948042182,0.0849001601597334,-0.238252971567553,0.1079779819591166,-0.2090623352785733,0.0787873456701369,0.2272295357794889,0.1822043457336638,False,False,True,7.457170677232182e-06,-0.0430718139568878,0.0848645660006444,-0.2163332081866475,0.1301895802728717,-0.1870742935026013,0.1009306655888255,0.2286075274869927,0.1808771387048951,False,False,True,3.846909552709246e-06,-0.0084017588898035,0.0824736775294529,-0.1768492342208495,0.1600457164412424,-0.1483897887684957,0.1315862709888886,0.1961472378872962,0.1704291652567507,False,False,True,7.840464723458717e-07,5.306294,5.0856943,4.9466567,4.7147884
ZNF638,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.323752825780934,0.0913647321895749,0.1375490372854771,0.5099566142763909,0.1689279982745513,0.4785776532873167,0.2547572299922768,0.1985793390366929,False,False,False,0.0313782197683439,0.1393066895338607,0.0658938246794003,0.0050979776429689,0.2735154014247525,0.0276978544818765,0.250915524585845,0.1521696649466743,0.1293319333922192,False,False,False,2.4832923361596045e-06,0.1560317923502089,0.0548539873898382,0.044181895229925,0.2678816894704929,0.0630419632425702,0.2490216214578476,0.1713356087813951,0.1553170403278492,False,False,False,2.778963060137132e-07,-0.1614920372901557,0.0810061961366839,-0.3268760973911011,0.0038920228107896,-0.29894744008053,-0.0240366344997815,0.2115692106865456,0.1679990788965108,False,False,True,0.0001151932291302,0.1752018647541268,0.0665850491994732,0.0392059474089925,0.3111977820992611,0.0621826550374109,0.2882210744708426,0.1905943918622651,0.157045016200855,False,False,False,1.6513817907845553e-05,5.9032393,5.9725504,5.386992,5.2900352
CCT7,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.2087268107122891,0.0905350050982237,-0.393239593016141,-0.0242140284084373,-0.3621455994691764,-0.0553080219554019,0.2426238038304897,0.1869440302949868,False,False,False,0.0014938443679885,0.001164679925876,0.0635593706294197,-0.1282893516510301,0.1306187115027821,-0.1064901321464379,0.1088194919981899,0.1793114484234903,0.1316244776179107,False,False,True,2.913246025422311e-09,0.0108833266851842,0.0525682289639002,-0.0963057999615507,0.1180724533319191,-0.0782316284976339,0.0999982818680023,0.1257014033605169,0.1155603601314324,False,False,True,8.248724075950867e-11,0.2835803235569005,0.0650276295320997,0.1508184620739544,0.4163421850398465,0.1732381591778201,0.3939224879359808,0.1916980015302629,0.1345763433101588,False,False,False,0.0011542347288747,0.1342422854039543,0.0576363223569084,0.0165235989185557,0.251960971889353,0.0364123418645087,0.2320722289433999,0.1584227311958804,0.1390710928542861,False,False,True,2.684916526814347e-07,6.606588,6.219932,6.225573,6.2445817
TPRKB,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.1420125691876996,0.0990951674941316,-0.059946054964045,0.3439711933394442,-0.0259120976537763,0.3099372360291755,0.1921204286744874,0.1540812915068231,False,False,True,0.0005196761837937,-0.032916532234809,0.0635531267914794,-0.1623578467255344,0.0965247822559163,-0.1405607686957942,0.0747277042261761,0.1551935619310804,0.1326981691605072,False,False,True,1.1522859541991316e-08,0.0441524393313447,0.0589096722857944,-0.0759671927699374,0.1642720714326269,-0.0557126866021953,0.1440175652648848,0.127350627945251,0.0937966837959365,False,False,True,4.776533754837028e-09,0.2424312242846916,0.0723080805258063,0.0948054313726793,0.3900570171967039,0.1197352231429647,0.3651272254264185,0.2042807045474673,0.1677855455889694,False,False,False,0.0006212607341143,0.0134319802427191,0.057792950539222,-0.1046066097884744,0.1314705702739128,-0.0846638186741313,0.1115277791595698,0.1064205980677619,0.0983220050006579,False,False,True,1.0867928975709364e-09,5.8283367,5.8318963,5.7033677,5.673912
DUSP11,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0807105949991265,0.1250742112720535,-0.3356152110780532,0.1741940210798001,-0.2926588240544309,0.1312376340561778,0.288251598054806,0.2255882905432409,False,False,True,0.0010463383276204,-0.031847450465594,0.0814096001241451,-0.1976577918955056,0.1339628909643176,-0.1697364055552532,0.1060415046240652,0.149961955891767,0.1323527432521193,False,False,True,1.1093484014599624e-06,-0.0174822617068132,0.0511951950268223,-0.1218717066546882,0.0869071832410617,-0.1042696159759461,0.0693050925623196,0.1130045506237675,0.0909527709967161,False,False,True,6.114397545344689e-11,0.0227112419445717,0.0746579923364615,-0.1297121834284139,0.1751346673175573,-0.1039722081808162,0.1493946920699597,0.1812764742043777,0.140921218338011,False,False,True,2.2576043659312042e-07,-0.0778981633816308,0.0534559039132489,-0.1870785991941368,0.0312822724308752,-0.1686324060923187,0.012836079329057,0.1102994016593726,0.088400024729031,False,False,True,4.1580050398820375e-09,5.6923923,5.179242,5.07581,4.906244
STAMBP,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.0430814983154069,0.1545901162565076,-0.2719773282259721,0.3581403248567861,-0.2188837864286384,0.3050467830594524,0.3092158842172711,0.2784606278232718,True,False,False,0.0029287730941795,0.1120038606949901,0.0828227434442505,-0.0566846889074068,0.280692410297387,-0.0282786309739438,0.252286352363924,0.2227832976785293,0.2023262231277653,False,False,True,2.46674445791872e-05,0.218223277235053,0.0724766261187495,0.0704399790511702,0.3660065754189358,0.0953591173484875,0.3410874371216185,0.2244363289564752,0.1764484884480791,False,False,False,0.0002474989650714,0.1731979393106189,0.0826521965019847,0.0044533680843051,0.3419425105369326,0.0329495200104486,0.3134463586107892,0.2071912496544198,0.1648867414512397,False,False,False,0.0002144900471022,-0.0144171432291528,0.0835077951492512,-0.1849767409666255,0.1561424545083198,-0.1561604493680397,0.1273261629097339,0.194973209135012,0.175516442628311,False,False,True,1.1793378678554812e-06,4.873848,4.5637646,4.600782,4.5244255
DGUOK,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.1228496015018526,0.0646616860679149,-0.25463186176577,0.0089326587620647,-0.2324239870641531,-0.0132752159395521,0.1478544690095873,0.1318365218420937,False,False,True,9.25616180924552e-07,0.0968775281160759,0.0511284530710568,-0.0072579331509888,0.2010129893831408,0.0102778032854936,0.1834772529466583,0.1050571775552975,0.0865973602675174,False,False,False,2.63978949426156e-09,0.1423251489061643,0.0410368697268972,0.0586490138519925,0.2260012839603362,0.0727584376314335,0.2118918601808951,0.0975209850045744,0.0890757246983125,False,False,False,3.6522278671026204e-10,0.1930252496842481,0.059447510511223,0.0716558838810391,0.3143946154874572,0.0921517129437082,0.293898786424788,0.1605177764307466,0.1303736120197232,False,False,False,7.184594990868463e-06,0.0461875633924785,0.049071060041855,-0.0540370952316835,0.1464122220166406,-0.0371039936848097,0.1294791204697667,0.1053867053443016,0.0851469703187533,False,False,True,1.3930564267538052e-10,7.1716104,6.8664694,6.549276,6.521464
BOLA3,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.2306184229699272,0.1215864256414217,-0.0171779919210824,0.4784148378609369,0.0245805249110664,0.436656321028788,0.2799294112636368,0.2425149711032383,False,False,True,0.0170299633959915,0.0206264095543748,0.0621130588100052,-0.1058818581786414,0.1471346772873912,-0.0845786862042762,0.1258315053130259,0.1310476685859814,0.1052534191323813,False,False,True,4.1638246895859595e-09,0.0425668843660904,0.0648637994966294,-0.0896934971622124,0.1748272658943932,-0.0673918245167769,0.1525255932489578,0.1407335359834853,0.1166163299297296,False,False,True,3.105330874745568e-08,0.2747692390464137,0.1207291355753193,0.0282859381859031,0.5212525399069243,0.0699099474060773,0.47962853068675,0.3294227568252156,0.3043150290723927,False,False,True,0.0359152165019606,0.4398512409798459,0.0936240517946608,0.2486298036983368,0.6310726782613549,0.2809369430777704,0.5987655388819214,0.3309573519072257,0.2238133519481142,False,False,False,0.2627351491713335,5.370029,5.3412585,5.299887,5.336019
MOB1A,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0823246459545472,0.0786374749588773,-0.2425899409337663,0.0779406490246718,-0.2155821207401505,0.050932828831056,0.1976129139663045,0.1389940759365063,False,False,True,4.173423561367817e-06,0.0736850951333969,0.0617375200359038,-0.0520582970535047,0.1994284873202985,-0.030883925161457,0.1782541154282508,0.15363658554123,0.1105291224154985,False,False,True,4.011021230223887e-08,-0.1031287907288869,0.0681087569320335,-0.2420057952700299,0.0357482138122561,-0.2185884312985488,0.012330849840775,0.173573867568381,0.1428403614054128,False,False,True,9.842081063649314e-07,0.1035966425096113,0.0820978043258034,-0.0640160692620211,0.2712093542812437,-0.0357110561603461,0.2429043411795687,0.1968491055534804,0.1724018588194337,False,False,True,1.8577468906208453e-05,-0.0759251240934742,0.0708605266417566,-0.2206534443404953,0.0688031961535469,-0.1962013845670488,0.0443511363801004,0.1660659841923618,0.1289802338738181,False,False,True,7.33249365633279e-07,7.033824,6.7472496,6.8708854,6.8222365
MTHFD2,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.398034623596621,0.1288893791581959,0.1353545924628797,0.6607146547303622,0.1796212881953114,0.6164479589979306,0.3683831163282688,0.2781222007200404,False,False,False,0.2173924952565867,0.1580083061889036,0.1161208854140003,-0.0784999634534688,0.3945165758312762,-0.0386735044256364,0.3546901168034438,0.3116511848573801,0.2329697637757795,False,False,True,0.0029824717172511,0.1256517823493854,0.1198398263772093,-0.1187073406427685,0.3700109053415393,-0.0775036399886121,0.3288072046873829,0.2875307722937356,0.23005356138093,False,False,True,0.0019205535836014,0.4585307254026697,0.1464142953758073,0.1596080283633943,0.757453422441945,0.21008755802826,0.7069738927770793,0.4863582179406807,0.3682240589777977,False,False,False,0.3894646617939107,0.1865039348064925,0.1037645266326447,-0.0254288062059115,0.3984366758188965,0.0103775380005349,0.36263033161245,0.2912624478123882,0.2122098468922373,False,False,True,0.0025576493285387,5.5670166,5.621333,5.7667537,5.9800467
WDR54,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.0666807265981544,0.1346854681415708,-0.2078118902160418,0.3411733434123508,-0.1615545439805129,0.2949159971768218,0.2748716845250583,0.2204658609567455,False,False,True,0.001493749264057,-0.1330100372729229,0.097180297068439,-0.3309412175342917,0.0649211429884458,-0.2976108902145336,0.0315908156686876,0.271942960474175,0.2052481942955614,False,False,True,0.0003259048364285,-0.2237679499745106,0.0714891404845788,-0.3695377178419042,-0.0779981821071169,-0.3449580999169094,-0.1025778000321117,0.2109036991336414,0.1950256681710138,False,False,False,0.0002643702760588,-0.2696929883704289,0.121584900092651,-0.5179234371914219,-0.021462539549436,-0.4760043844426911,-0.0633815922981667,0.2643380393912483,0.227453702375644,False,False,False,0.0339003205570052,0.9842715531445227,0.2081972991909008,0.5590412194186456,1.4095018868704,0.6308845015074652,1.3376586047815806,0.7731005754075433,0.6427315884936917,False,True,False,0.9865113908667944,5.1899295,5.1488853,4.38896,4.427173
AUP1,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.1432578551721429,0.095121916457108,-0.0506031761994663,0.3371188865437521,-0.017933820812748,0.3044495311570339,0.1860537533530789,0.1572570805653734,False,False,True,0.0003564201909978,-0.0498432645944539,0.0580216590834418,-0.1680184071855555,0.0683318779966477,-0.1481184794509799,0.048431950262072,0.1264388470848128,0.090339551558783,False,False,True,3.7246840806926235e-09,-0.061128997579822,0.0580019717109669,-0.1793977849067956,0.0571397897471514,-0.1594553671649084,0.0371973720052643,0.1220995290318038,0.095976417592526,False,False,True,7.591491287128887e-09,0.5057164410059013,0.0879645433441892,0.326126063763147,0.6853068182486556,0.3564537634170776,0.6549791185947249,0.3591247243728423,0.2721051072402362,False,True,False,0.52569339337796,-0.0036860204031797,0.0432467665490957,-0.0920149134469604,0.0846428726406009,-0.0770916187611483,0.0697195779547888,0.0973293475944768,0.0825624560517468,False,False,True,8.66037007036883e-13,6.5794077,6.4757085,6.3291945,6.3746743
HTRA2,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0531610560011315,0.1126537367682653,-0.2827524100358173,0.1764302980335542,-0.244061800140633,0.1377396881383699,0.2573806844287168,0.1744474971784761,True,False,False,0.0001957929800483,0.1298626658160814,0.1026033607231888,-0.0791138952703863,0.3388392269025491,-0.0439235974407479,0.3036489290729107,0.2578705230125572,0.2106327389429855,False,False,True,0.000518774545654,0.1847707768516293,0.0777165992886478,0.0263029233992129,0.3432386303040456,0.0530236855177189,0.3165178681855397,0.2497291055338373,0.173466928536021,False,False,False,0.000155001838817,0.3579718007650248,0.0941243629664673,0.165805398141411,0.5501382033886386,0.1982568302939674,0.5176867712360822,0.3032992652224611,0.2268524923067539,False,False,False,0.0708477667677673,0.0524707484977056,0.0666666972857827,-0.083691930102855,0.1886334270982663,-0.0606870479182847,0.1656285449136959,0.1626445039472834,0.1234798868544579,False,False,True,9.78472990294778e-08,4.799443,4.5813994,4.2846303,4.3852863
POLE4,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.0088435311223853,0.1058337354520682,-0.2068484762805506,0.2245355385253213,-0.1705001767070596,0.1881872389518303,0.2705956264578235,0.2167926426347698,False,False,True,2.8908861535208e-05,-0.0762030415887783,0.0498328303571663,-0.1776996538229658,0.0252935706454092,-0.1606082824526497,0.008202199275093,0.150249472651473,0.1085458580622924,False,False,True,4.997265301494691e-10,-0.0736999914778653,0.0438508794963612,-0.1631140266954869,0.0157140437397562,-0.1480370813526057,0.000637098396875,0.1177844900182354,0.0915025958798332,False,False,True,2.9530923436916816e-11,-0.1373417913710623,0.0655231858898905,-0.2711153917871882,-0.0035681909549364,-0.2485248407936835,-0.0261587419484412,0.1752086091671936,0.1251562853899532,False,False,False,2.511570861980833e-06,-0.0384685618384099,0.0696965781429018,-0.1808195879969331,0.1038824643201132,-0.1567691755102913,0.0798320518334714,0.142425698153966,0.1179559242359853,False,False,True,1.2550661565970054e-07,6.338573,6.261931,6.5305614,6.192808
MRPL19,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0284954028607088,0.1447299112937432,-0.3234588657381431,0.2664680600167255,-0.2737517836770332,0.2167609779556155,0.3880570339192615,0.2930653552192137,True,False,False,0.0013430593722164,-0.0807397337926247,0.0843215077912794,-0.2524808794982438,0.0910014119129943,-0.2235607841748099,0.0620813165895604,0.2178006933108874,0.1172699556784272,False,False,True,1.0711204837917835e-05,0.1143696707885918,0.0739519106165627,-0.0364218028653959,0.2651611444425797,-0.0109954276780961,0.2397347692552799,0.1865674418943656,0.1539539713144761,False,False,True,5.714339648059262e-06,0.1203056298564641,0.0858461235455776,-0.0549597341897506,0.295570993902679,-0.0253624060804302,0.2659736657933587,0.1786771272988833,0.1678183577224721,False,False,True,5.8247115995818406e-05,0.1430174142400132,0.0865413831880703,-0.0337381027487992,0.3197729312288256,-0.0038750015995558,0.2899098300795823,0.2131717678243783,0.1747601006165716,False,False,True,0.0001356612959712,4.9534855,4.6213827,4.800765,4.6880336
SUCLG1,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.1050892299354091,0.077687457153493,-0.2634183630033381,0.0532399031325197,-0.2367368237601465,0.0265583638893281,0.1991094550231072,0.1349005458296119,False,False,True,8.072604198398832e-06,0.0722953784503959,0.0554678402353247,-0.0406782943569123,0.1852690512577043,-0.0216542604062707,0.1662450173070627,0.114153780347263,0.0882089052728318,False,False,True,4.243403789882111e-09,-0.0770506090693007,0.0581485620152613,-0.1956183010198823,0.0415170828812808,-0.1756254821450868,0.0215242640064854,0.14902498806358,0.1065983983128923,False,False,True,1.6872824488872237e-08,-0.1185471153217647,0.0638282214886958,-0.2488602385427492,0.0117660078992197,-0.226854063586785,-0.0102401670567444,0.1264381625671413,0.1158177240758664,False,False,False,7.233590002261556e-07,-0.0817938561080636,0.0548468100776655,-0.1938151332512439,0.0302274210351165,-0.174888975883234,0.0113012636671066,0.1174134219389077,0.1093375640772392,False,False,True,8.454477026028157e-09,6.1847606,5.9184704,5.9369903,5.7349343
