dataset	donor	compartment	gate	n_libraries	n_nk	n_cells_called	group	accept_pass_frac	rho_narrow	rho_wide	rho_median	rho_narrow_w100	accept_frac_within	accept_frac_within_rhomed	amb_CX3CR1	amb_HAVCR2	amb_ZEB2	amb_CD69	amb_CXCR6	amb_S1PR1	amb_SELPLG	amb_SELL	amb_TIGIT	amb_CD96	amb_CD226	amb_GZMB	amb_GZMH	amb_GNLY	amb_NCAM1	amb_FCGR3A	amb_KLRC1	amb_KLRD1	amb100_CX3CR1	amb100_HAVCR2	amb100_ZEB2	amb100_CD69	amb100_CXCR6	amb100_S1PR1	amb100_SELPLG	amb100_SELL	amb100_TIGIT	amb100_CD96	amb100_CD226	amb100_GZMB	amb100_GZMH	amb100_GNLY	amb100_NCAM1	amb100_FCGR3A	amb100_KLRC1	amb100_KLRD1	ambM_CX3CR1	ambM_HAVCR2	ambM_ZEB2	ambM_CD69	ambM_CXCR6	ambM_S1PR1	ambM_SELPLG	ambM_SELL	ambM_TIGIT	ambM_CD96	ambM_CD226	ambM_GZMB	ambM_GZMH	ambM_GNLY	ambM_NCAM1	ambM_FCGR3A	ambM_KLRC1	ambM_KLRD1	det_CX3CR1	det_HAVCR2	det_ZEB2	det_CD69	det_CXCR6	det_S1PR1	det_SELPLG	det_SELL	det_TIGIT	det_CD96	det_CD226	det_GZMB	det_GZMH	det_GNLY	det_NCAM1	det_FCGR3A	det_KLRC1	det_KLRD1	acc_MS4A1	acc_CD79A	acc_LYZ	acc_HBB
GSE233304	P4	BM	ratio	1	98	1679	GBM	0.0	0.0040897133262992	0.0015496620552047		0.0041420050663911			0.0005609923331047	0.0032590983161325	0.0023555013511251	0.0018722259971952	0.0095057034220532	0.0027159152634437	0.0009166214014122	0.0197356509143581	0.0020278833967046	0.0017767669947763	0.0022179974651457	0.0002096846343099	0.0004683969802171	0.0002205062068145	0.0012167300380228	0.0002461908799956	0.0	0.0002683963319167	0.0005222689685187	0.0032026970080067	0.0022819613736294	0.0017968303105757003	0.0088495575221238	0.0025284450063211	0.0008849557522123	0.019047619047619	0.0018879056047197	0.0017533702754114003	0.0020648967551622	0.00021473191046330004	0.0004488905989483	0.00022284273043120004	0.0011327433628318	0.00024193034952560001	0.0	0.0002602811035918	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4387755102040816	0.2040816326530612	0.8367346938775511	0.8877551020408163	0.0204081632653061	0.1326530612244898	0.6224489795918368	0.1020408163265306	0.1530612244897959	0.6122448979591837	0.1938775510204081	0.8979591836734694	0.7551020408163265	0.9285714285714286	0.2040816326530612	0.7857142857142857	0.0918367346938775	0.9591836734693876			1.0	1.0
GSE233304	P9	PB	ratio	1	41	1950	GBM	0.0	0.0020708964525048	0.0026643413316088		0.0021384207254374			0.0005139765554553	0.0013139250289836	0.003088187556357	0.0003898008626028		0.0021641118124436	0.0013240947273503	0.0096182747219717	0.0009738503155996	0.0004903065825067	0.0003478036841427	9.86780543409837e-05	0.0006877473980223	9.348110559570794e-05	0.0001283795142975	0.00048222056690320006	1.5028554253080854e-05	0.0001030529434496	0.0005185825410544	0.0013581923694283	0.0032318063958513	0.00040486926096779997		0.0020743301642178	0.0013783378064868	0.009622587150677	0.0010371650821089	0.00047536732929990004	0.0003580688973947	9.947652517082242e-05	0.000676794163749	9.238847418964709e-05	0.000123053484318	0.0004903987073014	1.4405070584845869e-05	0.00010083549409390001	1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.43902439024390233	0.2926829268292683	0.975609756097561	0.926829268292683	0.0	0.1219512195121951	0.5609756097560976	0.1707317073170731	0.0975609756097561	0.7804878048780488	0.4146341463414634	0.926829268292683	0.43902439024390233	0.926829268292683	0.6097560975609756	0.8780487804878049	0.2439024390243902	0.9512195121951219		0.0064923354373309	0.6524797114517583	
GSE233304	c10	PB	ratio	1	196	4816	control	1.0	0.0091554234535996	0.007567274633494	0.0059913642909606	0.0066407251157836	0.875	0.6666666666666666	0.0009271726072899	0.0024106487789539	0.0033832163251676	0.0076118855465884	0.005624847150892599	0.0065916177549523	0.006269033556441699	0.0332737437095057	0.0021634027503433	0.0022706184454706	0.0015434031816473	0.0014484794252732	0.0024337339239642	0.0010790852496895	0.0003668378576669	0.0029658821545892	0.000942989081179	0.0009820101320442	0.0007059309072731	0.0020153136164641	0.0028301311619714	0.0065334553589587	0.0038114176816637	0.0069190224391566	0.0046340954443387	0.0248596180158709	0.0020589651462134	0.0016555208619953	0.0013183617701542	0.0010238553435977	0.0016976725620537	0.0007772113344412	0.0002588422356573	0.0029908157826353	0.0006236865297267	0.0009536774430204	0.0006067473426027	0.001577543090767	0.0022139971550125	0.004981263781172	0.0036809338784564	0.0043135943888161	0.0041024933449836	0.0217745384359397	0.0014157437994063	0.0014859063965239002	0.0010100123446984	0.0009478936663886	0.001592650148804	0.0007061598914194	0.00024006090511669996	0.0019408911583676	0.0006170977384471	0.0006426333493267001	0.8010204081632653	0.4081632653061224	0.9591836734693876	0.6938775510204082	0.030612244897959096	0.1428571428571428	0.5561224489795918	0.1836734693877551	0.4744897959183674	0.8622448979591837	0.576530612244898	0.9744897959183674	0.9489795918367347	0.9132653061224488	0.5306122448979592	0.9489795918367347	0.2091836734693877	0.9897959183673468			1.0	0.1434336023477623
GSE233304	c4	PB	ratio	1	50	1848	control	0.0	0.0	0.0016318762025754998		0.0			0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6	0.16	0.98	0.78	0.0	0.22	0.5	0.32	0.22	0.84	0.72	1.0	1.0	1.0	0.56	0.94	0.08	1.0			0.0	
GSE233304	c5	BM	ratio	1	33	1298	control	0.0	0.0027339232356095	0.0014130958277132		0.0027136231967827			0.000335138206583	0.0013638883755313	0.0021300148224139	0.0014544016710146	0.0016632785067455	0.0034651635557198	0.0024949177601182	0.0711051561633709	0.001097763814452	0.001090545813385	0.0008113553691441	0.0001371320045455	0.000537522932058	0.0002381300170293	6.036091355124866e-05	0.000385121533441	0.0002079098133431	0.0002427766764504	0.0003075439389164	0.00140422284406	0.0020844257316256	0.0013949938769352	0.0015263291783261	0.0033070465530399	0.0024590858984143	0.0702111422030017	0.0010073772576952	0.0011015488881315	0.0007817783596304	0.0001380191278273	0.0005025718026195	0.0002247122183936	5.539097824570618e-05	0.0003687775195955	0.0001907911472907	0.0002322674836583	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7272727272727273	0.3636363636363636	0.9696969696969696	0.8484848484848485	0.0303030303030303	0.1515151515151515	0.3636363636363636	0.0606060606060606	0.3636363636363636	0.8181818181818182	0.696969696969697	0.8787878787878788	0.6666666666666666	0.9696969696969696	0.8484848484848485	0.9090909090909092	0.0909090909090909	0.9090909090909092				1.0
GSE233304	c8	PB	ratio	1	320	4678	control	1.0	0.0037476797317108	0.0047478606642291	0.0043453408800656	0.0036054413577693	1.0	1.0	0.0003800829930137	0.0013906305655718	0.0027092692683828	0.0028516713537723	0.014857789726899601	0.0043151336500566	0.0016565581649531	0.0052972827841937	0.0025769608198416	0.0014168401817567	0.0007762347833773	0.0002190963505681	0.0006130474203495	0.0003481175616297	0.0001665671494047	0.0005263428996698	0.0002454384143676	0.0002360192065251	0.00045950265062850006	0.0014767776711216	0.0026918356688469	0.0029503015724037	0.0102199727467393	0.0041149725250897	0.0017150758862344	0.0050912684745661	0.0024372834734771	0.0012276767717403	0.0006768193872012	0.0002085351092013	0.0005353995922028	0.0003167456519713	0.0001680414054022	0.000555898099195	0.0002050024031794	0.0002382827363446	0.0004406967205295	0.0016124013464965	0.0031413299293948	0.0033064415844313	0.0172272354388843	0.005003289500402	0.0019207377443353	0.0061420668475631	0.002987921593736	0.0016427907406849	0.0009000248095369999	0.0002540367365816	0.000710813145137	0.0004036336026312	0.0001931304421399	0.0006102814228	0.0002845797004653	0.0002736583646453	0.6	0.340625	0.91875	0.790625	0.00625	0.24375	0.55	0.346875	0.2875	0.828125	0.6625	0.928125	0.6625	0.98125	0.478125	0.925	0.621875	0.95625	0.078416112447526	0.0854322909296731	0.5960945238432148	
GSE233304	c9	BM	ratio	1	54	5037	control	0.0	0.0297595671152433	0.0154485531317662	0.0080500158567767	0.030377279259479	0.5	0.7142857142857143	0.0141121642142744	0.0181442111326386	0.013527233464145598	0.009121931241166		0.0307901764675079	0.0224002606575785	0.0371524323192124	0.0060480703775462	0.0070093530865601	0.010416121205774	0.0045008895832902	0.0163034940612115	0.0019610009848594	0.0005436467755097	0.0044928522804629	0.0012732779742202	0.0015956611208845	0.009785316095362302	0.0208753410034396	0.0138923924283454	0.0100457617709043		0.0466136875815442	0.0208753410034396	0.0376501685954894	0.0089080118937091	0.0062211281136078	0.0110900249080773	0.0055070848722736	0.0156565057525797	0.0018801480707246	0.0005717263336616	0.0060389379331379	0.000772524954897	0.0012991568603204	0.0038173655301645005	0.0049080413959257	0.0036591407214695	0.0024674986316652		0.0083287975203589	0.006059310365340401	0.0100497990488004	0.0016360137986419	0.0018960424818697	0.0028175793198833	0.0012174986408498	0.0044101241528608	0.0005304542556732	0.0001470574201026	0.001215324536134	0.0003444239576088	0.0004316291724076	0.074074074074074	0.3518518518518518	0.9074074074074074	0.9444444444444444	0.0	0.1481481481481481	0.4074074074074074	0.2222222222222222	0.4074074074074074	0.925925925925926	0.3703703703703703	0.3333333333333333	0.1851851851851851	0.5555555555555556	0.7777777777777778	0.2777777777777778	0.4074074074074074	0.9074074074074074	0.1370895952243808	1.0	1.0	1.0
GSE233304	c9	PB	ratio	1	104	5262	control	1.0	0.0079720531722156	0.0057654546555309	0.0048685917992395	0.0039268950048966	0.75	1.0	0.0009444591728525	0.0008162914590135	0.0063399651937938	0.006813400484508401	0.0075098814229249	0.0060804437657204	0.005012663571127001	0.005747764118711	0.0024432833396502004	0.002421578006596	0.0015645586297759998	0.0010839425801062	0.005442360387012201	0.0012415774918744	0.0001411631846414	0.0023266645525895	0.0005169246574149	0.0009811963044927	0.0004791548716809999	0.0006320677742088	0.003828888437922	0.0041865190875085	0.0031432559582277	0.0031030722883072	0.0026416319794572004	0.0030841534229962	0.0012782933049299001	0.0011720474048062	0.0007321530805478001	0.0004932737597845	0.0025551007022403	0.0006054433579224	7.016196335329871e-05	0.0016605668117428	0.0004283897850558	0.0005055435354576	0.000576788198013	0.0004985152277952	0.0038718636069245	0.0041609940384521	0.0045863400957162	0.0037133719524974	0.0030612706949562	0.0035102020330031	0.0014921311955241	0.0014788755881887	0.0009554875199408	0.0006619717458413	0.0033236897166041	0.000758240551647	8.620940029541735e-05	0.0014209112402559	0.0003156897092315	0.0005992238358553	0.625	0.5961538461538461	0.7788461538461539	0.7307692307692307	0.048076923076923	0.3173076923076923	0.625	0.5192307692307693	0.4230769230769231	0.903846153846154	0.6923076923076923	0.8461538461538461	0.5384615384615384	0.9903846153846154	0.8269230769230769	0.7980769230769231	0.6153846153846154	0.9807692307692307		0.5679347826086956	1.0	
HCA_ICA	MantonBL1	PB	ratio	7	4572	40906	healthy	0.8571428571428571	0.014436958576282672	0.013744498948732357	0.013040166591997493	0.012737893911920695	0.920981882473024	0.9361329833770778	0.003218661485191411	0.0027881769473930545	0.005328005470670431	0.021438819280496447	0.029057667781434933	0.00740351639792655	0.010413089051083993	0.012718840702716604	0.004444752074240891	0.010384984678532055	0.004116204791636434	0.00229534267334625	0.0033213348773906397	0.0021444026349572475	0.0016572867340640422	0.003330476660419411	0.001665472330189593	0.0017792919621506238	0.0027290981693803697	0.0023452914033911814	0.0045631828073100025	0.01907517583803437	0.022868304833868914	0.006436590451419341	0.009021687662912664	0.010997848649752206	0.003966089875376776	0.009133673859787748	0.0037657811122715507	0.0019808895377441374	0.0028503391933994374	0.001873870694466337	0.0013513562740361939	0.002875985427585572	0.0013900369250354832	0.0015707361364819784	0.0028898987511558638	0.002199592951032755	0.004818710965044743	0.019660995411365893	0.01875048998568215	0.007213799488930449	0.010032392118264608	0.01117275162135498	0.003611689158316051	0.009047091698173353	0.0037121140920770676	0.0020859037821000185	0.002973608725438807	0.0019361419630613784	0.0014664947474467163	0.003056711618045871	0.0015176100586428102	0.0016369635942433645	0.2863079615048119	0.09361329833770776	0.3698600174978128	0.20363079615048116	0.003937007874015699	0.058398950131233536	0.2152230971128609	0.3560804899387577	0.1609798775153106	0.1664479440069991	0.1533245844269466	0.7854330708661418	0.6712598425196851	0.8989501312335958	0.09623797025371826	0.6679790026246719	0.25240594925634297	0.8875765529308837	0.5227193974452358	0.6598874187372001	0.8848408378235406	0.12068965517241381
HCA_ICA	MantonBL2	PB	ratio	7	3263	42691	healthy	1.0	0.01683812169242954	0.015813725395867007	0.015472080153953046	0.014494736871717864	0.9294159460699185	0.9434377873122893	0.0030928558422807172	0.0030575137313398485	0.01044147435395821	0.01146060690582286	0.004308938387146365	0.006466299411965799	0.012460091467676883	0.019059019572519202	0.0035299016291293053	0.004825342607440222	0.0026948464452878004	0.0017246986037696957	0.0038544984630801663	0.0012691915537238589	0.0012273633423744974	0.004022002704687345	0.0010669910580996176	0.0012067933335172345	0.002719547556737216	0.002462404766011056	0.008651752042692583	0.009491842565625887	0.0032529159670926892	0.005154567309350484	0.010343736079362958	0.015848486124608388	0.0028619714573419044	0.0040425454397527635	0.0023244254121704304	0.001416312271832284	0.003150265962620891	0.001045253281515437	0.0009754063903015632	0.0033616018840245303	0.0008759733133247961	0.0009786005860287497	0.0028712531891568627	0.0028215341695797696	0.009632691502599653	0.010584607260319925	0.0034756775077396593	0.006262604512619674	0.01148045228896577	0.017429937338639557	0.003196405358267471	0.004421234932730289	0.002524166930101313	0.0015796529833944225	0.0035578027694217135	0.0011657490220450622	0.0010965888899550004	0.0037053093773156487	0.0009881888006422438	0.0011143816009459618	0.1854121973643886	0.12411890897946667	0.28348145878026354	0.28623965675758506	0.0012258657676984337	0.02298498314434563	0.16733067729083662	0.1964449892736745	0.11523138216365306	0.12963530493410969	0.1069567882316886	0.8446215139442231	0.30615997548268464	0.9669016242721422	0.07447134538768001	0.5700275819797732	0.27244866687097763	0.8516702421084891	0.5086561822528191	0.6711292538820343	1.0	0.7106254744855222
HCA_ICA	MantonBL3	PB	ratio	7	3687	41244	healthy	1.0	0.014541535796807168	0.013655207221955006	0.012032075450516705	0.012689135139330395	0.9708163818822891	1.0	0.002096321575142183	0.0014252160579937188	0.00585693707946924	0.018068506370457697	0.06736490207464617	0.011158976164727098	0.010097025017243575	0.010766244920089792	0.0047635899299332245	0.009471827641566505	0.004097065951000649	0.0020383664872618977	0.006177342329904571	0.0018459643715282637	0.0014136298123458072	0.0028726166951333616	0.0016350534929913765	0.001775082873516114	0.001899462133701368	0.0012890444856828334	0.005051866371112735	0.015821992268611328	0.059962623699487426	0.009729379556648004	0.009006558435741366	0.009342643597646156	0.004631119711006924	0.008110244314559398	0.0034516533605123195	0.0017623957387215433	0.005295875273410043	0.0016103634040457923	0.001219971497007083	0.002504978049898837	0.0013971344492083838	0.0015061422446235274	0.0017705954167486846	0.001287811261057428	0.0048541036309292795	0.01498477788025241	0.051808534461983455	0.008952265656594372	0.008210057942914692	0.008967396529963454	0.003961128970842822	0.007988948434599736	0.0034212117223577773	0.0016925478636047654	0.005200861595545199	0.0015286080121372887	0.0011901976136016318	0.0024138106814007403	0.0013578429139699745	0.0014838959397353991	0.371033360455655	0.12123677786818547	0.31841605641442905	0.20314618931380524	0.006238133984269015	0.0640086791429346	0.24382967181990772	0.44697586113371307	0.11228641171684293	0.1583943585570924	0.16002169785733653	0.8432329807431516	0.3170599403308923	0.9937618660157309	0.12422023325196634	0.7664768104149715	0.22077569839978303	0.908597775969623	0.7378018026425543	0.46299976490340783	0.9580636494641523	0.004348131251096646
HCA_ICA	MantonBL4	PB	ratio	7	2001	45183	healthy	0.8571428571428571	0.02003972271011655	0.01954389469729113	0.015581004879953043	0.01770452920113759	0.9195402298850575	0.9813218390804598	0.0017700613231055671	0.002592573536107613	0.007038113394247019	0.019915369772447376	0.03259318631510156	0.011436132755158193	0.011763064352298128	0.028082528952197268	0.008033039235272217	0.01396922297049506	0.0055012717613926385	0.001240558218835836	0.0017692875684567025	0.0013565871183880496	0.00195081802565489	0.0026335887031121758	0.0008759452087900938	0.0010691893703028872	0.0015745420946530224	0.002215945026213708	0.006203141752734079	0.017463100139789214	0.024626407517788433	0.010474184987197746	0.010447772068024386	0.02455231812703335	0.0069740187770145155	0.012040632911982508	0.004732456215735755	0.0010701718220298786	0.001552718513011539	0.0011692994159390238	0.0016772402456089641	0.002324336204844878	0.0007398340967294902	0.0009228400223286948	0.0014982590354033147	0.002074256941394167	0.005504506218898812	0.015816463156379332	0.03149333144622405	0.009311007134048947	0.008716917919451478	0.022006669199614824	0.006863643045186774	0.011327173450896191	0.004352003929312701	0.0009789787008996024	0.0014388293673030501	0.0010686260646073252	0.001081326539460513	0.0019765662435367137	0.0007474125975125704	0.0008321370322547062	0.32083958020989506	0.1254372813593203	0.30334832583708143	0.2908545727136432	0.004497751124437751	0.060469765117441225	0.23388305847076463	0.1874062968515742	0.07246376811594199	0.16341829085457266	0.11294352823588204	0.768615692153923	0.7031484257871065	0.7371314342828585	0.09395302348825584	0.6926536731634183	0.2888555722138931	0.8790604697651174	0.5700318603609568	0.5507528486049373	0.8764600938603224	0.07474880430280778
HCA_ICA	MantonBL5	PB	ratio	7	4380	35881	healthy	1.0	0.013604659664530724	0.013489878623017931	0.012408632198640265	0.011727181552453234	0.9243967334035827	0.9563731245923027	0.002348298758753175	0.0021731114145974325	0.004138092396601076	0.02227163622758857	0.0682350452043211	0.00832139731387481	0.008570990924563756	0.018739017820584267	0.005385669054580747	0.010803686819889581	0.005132976011939244	0.0021461436755415494	0.0032337753088453425	0.0024901790282279897	0.0014509049751163143	0.0034266245983380563	0.0018516109737423245	0.002044924062176224	0.001984216989204951	0.001821340915075106	0.003634472881929105	0.019113440002213208	0.06796418428901613	0.0070636428234635736	0.0072386450964609245	0.016206711964411476	0.004778683119267922	0.008842956592070359	0.004248125589826702	0.0018181223807823906	0.002738159834357808	0.0021479455730608545	0.0013108281967927815	0.0029046985068254547	0.0015574218257627392	0.001738991363028285	0.002192121997028645	0.001957028765909665	0.003786335560427083	0.020297387921217304	0.06421932653763529	0.007598570606511625	0.007594392472940087	0.017266910175427735	0.004910376594715926	0.00999873159727497	0.004827031727496571	0.001969142459133479	0.002968057147984449	0.002314318342003506	0.0013350309143201242	0.0031171207891444574	0.0017295535026094053	0.0018941921783998464	0.41598173515981735	0.14360730593607302	0.4155251141552511	0.22990867579908672	0.003652968036529625	0.0659817351598173	0.2799086757990867	0.20639269406392693	0.10981735159817345	0.15410958904109587	0.13219178082191776	0.9077625570776255	0.7744292237442922	0.9933789954337899	0.10342465753424653	0.8132420091324201	0.3963470319634703	0.9207762557077626	0.7712987796327576	0.5378977494737801	0.9785231543132019	0.007903940392662706
HCA_ICA	MantonBL6	PB	ratio	7	4338	39972	healthy	1.0	0.017239967824316617	0.016408713519362027	0.015144546168214307	0.013992284916179881	0.9908713692946057	0.9902193242442204	0.0016720734314831832	0.0021762501503364193	0.006026499058989146	0.025978902458618915	0.09447486777284421	0.01905868868497671	0.006292740320279089	0.02362117656418117	0.010962541911127084	0.01159164953953866	0.005598452873096755	0.0023943910931816686	0.004945695721640661	0.0027584823650863783	0.001755762427480043	0.00240108865958278	0.0015444714871665406	0.0024868945847451745	0.0013814978231220683	0.0017021786756974075	0.004754219127031089	0.020839817058003522	0.06774586423973578	0.015210498225166172	0.005141757447165971	0.018896011035222964	0.008713744033872452	0.009429325172929786	0.004968272104500958	0.0019006816963212934	0.003933708137799246	0.002189143531137805	0.0014390616780766872	0.001930336639494659	0.001249851103165175	0.0019495456729486538	0.0014643940197058732	0.001861504906224726	0.005226307456897392	0.022690884793050016	0.07399978247475768	0.017111636416729963	0.005477292547112054	0.020789526432000847	0.009817077246531655	0.010152226709088068	0.004989212591141708	0.002105945551929379	0.004336548652760023	0.002422246994309806	0.001566675517205786	0.0021212591431144672	0.0013366348032247265	0.002202527008520458	0.1708160442600276	0.12309820193637619	0.2879207007837713	0.36053480866758875	0.0016136468418625825	0.026970954356846433	0.24988473951129553	0.20355002305209774	0.0721530659289995	0.17865375749193177	0.09612724757952966	0.9043337943752882	0.6876440756108806	0.9967727063162748	0.07422775472567998	0.7238358690640848	0.32987551867219916	0.8607653296449977	0.6652372881400855	0.5963909153022033	0.9486648398128684	
HCA_ICA	MantonBL7	PB	ratio	7	8456	44693	healthy	1.0	0.012534058497687498	0.014171757575778212	0.013690740155202295	0.012192120658099645	0.9124003755626273	0.9128029806837754	0.0022299452200577443	0.0020220876355983436	0.0034284486179372124	0.022398429833579998	0.05691326736013777	0.00811723361414346	0.00635236887288598	0.01634400583063016	0.0069396326138115765	0.008967892495508107	0.0031367290421246926	0.002490070371305191	0.0037105054266340304	0.0026324680002045857	0.0021830366682775238	0.00292246024635927	0.0019161987277052349	0.0020427442467238414	0.0020072393684179724	0.0017699179519319996	0.0033541198752110083	0.020069615105410873	0.05207740268137856	0.008037181735700276	0.00544009420859024	0.014308466260535526	0.006292211571129193	0.008058016673082697	0.0028641164221388108	0.002198304734858452	0.0033480715991698585	0.002340551451173606	0.0022040051970189365	0.0025824629517845654	0.0016271900817158287	0.001786522260942254	0.0024162596966822913	0.002201662377351511	0.0036815514097997934	0.0242931961374307	0.06433513803614127	0.008901920968153173	0.006744361577468688	0.017735375663153086	0.007513614871078145	0.009671044195709808	0.0033519049123235047	0.0027022563949865314	0.004041057165984408	0.0028824102268255984	0.002427017852187285	0.0031589725945398747	0.002104119196305278	0.002251828096715129	0.3058183538315989	0.17419583727530744	0.41804635761589404	0.23734626300851466	0.0011825922421948541	0.02696310312204349	0.22291863765373696	0.21736045411542101	0.07876064333017971	0.13753547776726582	0.1416745506149479	0.8668401135288553	0.602767265846736	0.9622753074739829	0.06421475875118257	0.6978476821192053	0.32142857142857145	0.8565515610217597	0.8092930275965804	0.5847792015037258	0.9760821825243924	0.1961792240586217
HCA_ICA	MantonBL8	PB	ratio	7	2083	42020	healthy	0.8571428571428571	0.014125701116751044	0.015564599624625815	0.016355141380065136	0.013227188358715156	0.9503829503829503	0.975024975024975	0.0013733992625198982	0.0017034492632731551	0.003356409099148402	0.015338015312932546	0.015406837987237002	0.008850182238266465	0.006731458374178668	0.021908497861737562	0.009634053142341854	0.008783431597514045	0.004190112393691773	0.0009831927879747474	0.0018924134154971054	0.000811610457600948	0.0006979326452426892	0.0018092312226262327	0.0011965159558926521	0.0011744411644165052	0.0012447067447046818	0.001776575545051966	0.0030746317867598313	0.014318710792523422	0.014044552528144207	0.008180618512627559	0.006146244348576848	0.020175023714365557	0.008908591093541756	0.00808904086418574	0.003805967339127503	0.000879291410499408	0.0017350707788135946	0.0007398593924676013	0.0006538195332726803	0.0016422963577827723	0.0010519452719103405	0.0010634242157574866	0.17747786513423197	0.17775814025607894	0.17932508684795626	0.19090588608952472	0.1906749988334266	0.18411327495985702	0.18237023958574838	0.19707807179496695	0.18516639249094888	0.1843824771313823	0.17995224093777648	0.1770597662843191	0.17793976423443475	0.17694552284105988	0.1769083597768688	0.17786437287273674	0.17734482728159656	0.17729320716943825	0.2554008641382621	0.08977436389822369	0.30340854536725875	0.25540086413826213	0.004320691310609639	0.051368218915026354	0.1977916466634661	0.2309169467114738	0.053768602976476204	0.11377820451272201	0.08737397983677385	0.7532405184829573	0.6039366298607777	0.9870379260681709	0.06961113778204507	0.6164186269803168	0.27364378300528086	0.8530964954392702	0.7357588516204732	0.5498922287161586	0.7875870191028536	
HCA_ICA	MantonBM1	BM	ratio	9	1246	44718	healthy	1.0	0.013693488475908499	0.018520886526923054	0.015081723473978978	0.013111117817141013	0.8799532530070251	0.8917797558246997	0.0007045452052450523	0.0013984244641413953	0.0062271448567310875	0.00918434349754806	0.004341603706231296	0.018656444472665196	0.0048918091574734245	0.00494969046212098	0.003190712203106458	0.0027843661593217103	0.003113580540752623	0.0005812862986393294	0.0010889094974575585	0.0003830200766782964	0.0007695485369875193	0.0008200009887360864	0.00022943410842307508	0.0006906161156882114	0.0005536307610246917	0.0012300703567757305	0.005473332137619166	0.007780123849824949	0.0033078390551545844	0.01534986509592208	0.004233164185523841	0.004258042201174485	0.0026139923747494315	0.0024460836488672854	0.002907256290424999	0.0004998781790907983	0.0009438972026341038	0.0003310283348256185	0.0006125026182026714	0.0007139179478066764	0.00021118790076861394	0.0006047107136245133	0.0007192437742629314	0.0013938956739587896	0.006795892754788958	0.010131679229785043	0.005621091659451217	0.019109052543993168	0.005097622398407023	0.005382680399241734	0.0036145705428983887	0.0030868911806777614	0.0034070250940627525	0.0006360352670710547	0.0012120442312324139	0.00042118176802911634	0.0008734166519012616	0.0008918102182737022	0.0002736143694964482	0.0007456368011063393	0.05858747993579449	0.0874799357945425	0.32102728731942215	0.2985553772070626	0.008025682182985522	0.023274478330658065	0.1613162118780096	0.5096308186195827	0.09470304975922951	0.21990369181380412	0.0786516853932584	0.7279293739967897	0.44301765650080255	0.9309791332263242	0.09470304975922951	0.5120385232744783	0.39807383627608345	0.7520064205457464	0.23741097343917505	0.2147173024484267	0.7113344171157918	0.7258545488474102
HCA_ICA	MantonBM2	BM	ratio	9	6767	51340	healthy	1.0	0.015227442729728419	0.015179544627964532	0.01432773104491855	0.01472106560995129	0.9228011163570188	0.9396589961748513	0.0030572329491763677	0.002130135058305119	0.006399158550771552	0.019810923435030464	0.021896365901383705	0.0197265041181002	0.006569782032932947	0.017457376893736047	0.004824525270934085	0.006548822769473594	0.006010072300394526	0.002283544176548774	0.005045641730683478	0.0023181762942599223	0.001929591143873051	0.002785014967528254	0.0011641840055483254	0.0018908781803649534	0.002768130620759241	0.002054343206832815	0.006144574690002184	0.01760136163340055	0.017948054103225624	0.018385190131422313	0.005727506163095802	0.015583683874909708	0.00417100190764377	0.005606401224507018	0.007141688857426444	0.0020055971655194697	0.004466073820040915	0.0020422564480833613	0.0016706082051470216	0.0025149711479937175	0.0010235286839772363	0.0016503002443926148	0.002914562640820002	0.0020180097465772495	0.005975621574432005	0.018475370736181374	0.02029314926281136	0.018286518372644996	0.006117538549622554	0.016536050156497183	0.004531987244965369	0.006270838345959163	0.005535892322829037	0.0021564332831001333	0.0047790949129393285	0.0021833951035577764	0.0018154946865173455	0.0025710560057494044	0.0010812640797158465	0.0017637456882157925	0.1037387320821634	0.10122654056450416	0.3283582089552239	0.20570415250480273	0.002807743460913202	0.022609723658933007	0.17600118220777297	0.1879710359095611	0.08157233633811137	0.14629821191074327	0.07388798581350667	0.9281808777892715	0.5254913551056598	0.988769026156347	0.0597014925373134	0.5306635141126053	0.29318752770799467	0.8647849859612827	0.5834404796757594	0.5815523778832046	0.9946478247493948	0.8880351697296573
