gene,quadrant,reason,delta,NK_log2FC,NK_SE,NK_CI95_lo,NK_CI95_hi,NK_changed,NK_equivalent,NK_TOST_p,CD8T_log2FC,CD8T_SE,CD8T_CI95_lo,CD8T_CI95_hi,CD8T_changed,CD8T_equivalent,CD8T_TOST_p,CD4T_log2FC,CD4T_SE,CD4T_CI95_lo,CD4T_CI95_hi,CD4T_changed,CD4T_equivalent,CD4T_TOST_p,B_log2FC,B_SE,B_CI95_lo,B_CI95_hi,B_changed,B_equivalent,B_TOST_p,Myeloid_log2FC,Myeloid_SE,Myeloid_CI95_lo,Myeloid_CI95_hi,Myeloid_changed,Myeloid_equivalent,Myeloid_TOST_p
AC016831.7,unclassified,no quadrant rule satisfied,0.5,0.46815415647683734,0.27102757885518963,-0.09388633115739176,1.0301946441110665,False,False,0.4537642558575419,0.7069610228549361,0.2572475868279504,0.17602991407904323,1.237892131630829,False,False,0.785503110033576,0.16975718135413712,0.15869240911903248,-0.15935252427149502,0.4988668869797692,False,True,0.024641023459857057,0.7052624032348378,0.23956587018924247,0.19696769871744557,1.21355710775223,False,False,0.7978335752411566,1.0823748092789336,0.36950473727296673,0.2816533163225209,1.8830963022353462,False,False,0.9301343262005023
AC090498.1,unclassified,no quadrant rule satisfied,0.5,0.14764483556794203,0.23296572733465679,-0.3354653023239391,0.6307549734598231,False,False,0.0723151754865749,-0.13642740816336302,0.22414475083134738,-0.599037854980792,0.326183038654066,False,False,0.05892902198466864,-0.12742965839335108,0.14595117155513979,-0.43011551068385817,0.17525619389715602,False,True,0.009072721956901359,-0.10846641062101284,0.2074342038445202,-0.5485863127867993,0.33165349154477364,False,True,0.03878153830162133,-0.1581046556116546,0.17682665614705276,-0.5412902817270822,0.22508097050377296,False,True,0.03796111922803187
AC092580.4,unclassified,no quadrant rule satisfied,0.5,-0.033490263397962725,0.1763279544934242,-0.3991484371736337,0.3321679103777082,False,True,0.007379640487108874,-0.4644514273240628,0.2324634058185175,-0.9442306754908947,0.015327820842769069,False,False,0.4398694007490717,-0.46427550874473134,0.1875328629981182,-0.853196980660558,-0.07535403682890462,False,False,0.4253332958583887,-0.12693579365234536,0.4625387792117167,-1.108319376887868,0.8544477895831772,False,False,0.2159354952229603,-0.018039861275988597,0.4921316896875386,-1.0844955289516673,1.04841580639969,False,False,0.1729093704823708
AC159540.1,unclassified,no quadrant rule satisfied,0.5,-0.26292541039706296,0.3598115175008878,-1.0090806231131162,0.48322980231899026,False,False,0.2583996184531284,0.3581346152396402,0.39031827712643746,-0.4474399606215299,1.1637091911008102,False,False,0.35972124942355277,-0.7161495891661361,0.36421803768005806,-1.471495681836004,0.03919650350373172,False,False,0.7205373629808208,0.5443888023346195,0.36308200493536835,-0.2259741056556548,1.3147517103248938,False,False,0.5478825086667017,-0.18404967704180816,0.3092458788054917,-0.8541894527730874,0.48609009868947106,False,False,0.1630600960641957
ACAA1,unclassified,no quadrant rule satisfied,0.5,-0.2904311295602165,0.2755230812952607,-0.8617941163816165,0.28093185726118347,False,False,0.22747478228321621,-0.643899576600268,0.3700375968135773,-1.4076170286764915,0.11981787547595568,False,False,0.649602632354124,0.4503277042436026,0.18097178111592063,0.0750131574404701,0.825642251046735,False,False,0.3931402431488462,-0.5668247714661658,0.20836945093437834,-1.008929017824281,-0.12472052510805065,True,False,0.6236852869836995,-0.16995832639995445,0.14928721982308124,-0.493465641673542,0.1535489888736331,False,True,0.02308685925502418
ACAA2,unclassified,no quadrant rule satisfied,0.5,-0.46797726968577735,0.24394483246893972,-0.9738552071850809,0.03790066781352619,False,False,0.44837657965801236,-0.29612516285344775,0.31366648416276666,-0.9434987544811668,0.35124842877427126,False,False,0.2609412451839939,-0.011814656815739526,0.19402357834296668,-0.4141971217828505,0.3905678081513715,False,True,0.009831434530143832,0.40645793834098504,0.3899337808032814,-0.4208772565187275,1.2337931332006975,False,False,0.40674607298048365,-0.4150683607249218,0.1285337200955977,-0.6936025765776351,-0.1365341448722085,False,False,0.2603193247336229
ACADM,unclassified,no quadrant rule satisfied,0.5,0.3665642416082331,0.3735367494384622,-0.4080535212426494,1.1411820044591154,False,False,0.36216266765828004,0.07852869949214755,0.38042947181796455,-0.7066364551121075,0.8636938540964026,False,False,0.1394458437070572,-0.34189946501471297,0.2580844628007393,-0.8771367964688601,0.19333786643943424,False,False,0.27321361370386127,0.49245109446501684,0.27632373977368074,-0.09383397839804913,1.0787361673280829,False,False,0.48927332294903764,-0.14037944442596872,0.1636164584286404,-0.49493840307996556,0.2141795142280281,False,True,0.023633054696984283
ACADVL,unclassified,no quadrant rule satisfied,0.5,0.08200826598600187,0.25173899694943985,-0.4400327351536343,0.604049267125638,False,False,0.05550121087425518,-0.08514249144047017,0.30431406631299257,-0.7132137073299204,0.5429287244489801,False,False,0.09272741034915234,-0.21548684433179768,0.16555571544639874,-0.558830253620746,0.12785656495715061,False,True,0.049871747869827183,0.09275561578240092,0.2512477720371848,-0.4403249601252293,0.6258361916900311,False,False,0.06239241664804276,-0.2596394425909107,0.16688193716967537,-0.6212747354538715,0.1019958502720501,False,False,0.08706409346486868
ACAP1,Q4,NK equivalent to zero; B+Myeloid moved concordantly,0.5,0.10789223377639388,0.15263028987787355,-0.2086231662912446,0.4244076338440324,False,True,0.0087478902898909,0.47405540252501327,0.18146143794516656,0.09953868251888698,0.8485721225311396,False,False,0.443751410611627,-0.06963196407934584,0.1412447843720111,-0.36255731358967325,0.22329338543098154,False,True,0.002956788403011986,0.6486069761416584,0.17072073176242109,0.2863832426957185,1.0108307095875984,True,False,0.80147435298927,1.5216734490466979,0.27610385969235035,0.9233528527384426,2.1199940453549533,True,False,0.9986011303091555
ACAP2,unclassified,no quadrant rule satisfied,0.5,0.24957356476613657,0.26028771839710174,-0.2901952543003249,0.789342383832598,False,False,0.17321867084504636,-0.6581804190592017,0.2835638164544167,-1.2434253705679534,-0.07293546755044988,False,False,0.7089366542661595,-0.17024663139212856,0.1909680589018661,-0.566292302372832,0.22579903958857492,False,True,0.04911582271767525,-0.8448986232945725,0.2893356902071553,-1.458791574924148,-0.2310056716649972,False,False,0.874595543146452,-0.30044066594977137,0.1172347959079579,-0.5544899685342559,-0.04639136336528682,False,False,0.0566008285125089
ACAT1,unclassified,no quadrant rule satisfied,0.5,0.024208728155011607,0.3800589436781531,-0.7639343639129379,0.8123518202229612,False,False,0.11187159160933466,0.018172393728646027,0.3844797469153341,-0.775352089236314,0.811696876693606,False,False,0.11110330107684321,-0.24047530255602653,0.2238856353169536,-0.7047882204959256,0.22383761538387256,False,False,0.12940487494411454,0.17318075831954197,0.324877561046785,-0.5161225375387587,0.8624840541778426,False,False,0.16477757246786046,-0.2749678455613691,0.1915026156786315,-0.68995646373969,0.14002077261695173,False,False,0.13082819809057356
ACAT2,unclassified,no quadrant rule satisfied,0.5,-0.3057515137936685,0.3210425411326704,-0.971509984321669,0.36000695673433203,False,False,0.27566305154999277,0.05833109242950969,0.36039498080174837,-0.6854850463874198,0.8021472312464393,False,False,0.11613594920831317,-0.15854767853412924,0.24451261543370306,-0.6656385679715636,0.3485432109033052,False,False,0.08825409772784454,-0.1629167866927563,0.3657422820173228,-0.9389240911583644,0.6130905177728517,False,False,0.18527373836011568,-0.3057853497006694,0.3188707769721161,-0.9967824028958626,0.3852117034945238,False,False,0.27664266946099175
ACBD3,unclassified,no quadrant rule satisfied,0.5,-0.29851947939417073,0.3460590845742647,-1.0161557342208274,0.419116775432486,False,False,0.2831676619641841,-0.19689603115264745,0.3693322748261029,-0.9591577751716203,0.5653657128663254,False,False,0.20995234503380306,0.35273182057647284,0.3671406174158684,-0.40867536450392433,1.11413900565687,False,False,0.34610003076884244,0.4515641642923583,0.30979542768873897,-0.20573887830505794,1.1088672068897745,False,False,0.4388675726991636,0.15124162922418913,0.16116770040939302,-0.19801083947373374,0.500494097922112,False,True,0.02513943908933015
ACBD6,unclassified,no quadrant rule satisfied,0.5,0.3202843970737125,0.3426821884818463,-0.39034905628716765,1.0309178504345926,False,False,0.30260628498636877,-0.3523412676973838,0.3774482992430005,-1.1313536055534044,0.42667107015863676,False,False,0.3495494123142411,-0.5134935973726628,0.24071634606495732,-1.012711463132661,-0.014275731612664488,False,False,0.5220983870383992,0.38246442409822695,0.3112947155443453,-0.2780197063434215,1.0429485545398753,False,False,0.3553818247821865,0.2706442839830944,0.15922163808158069,-0.07439104275336833,0.6156796107195572,False,False,0.08703942714757575
ACIN1,unclassified,no quadrant rule satisfied,0.5,0.09024351383892792,0.25073424892014196,-0.42971390202602355,0.6102009297038794,False,False,0.05821281834915176,0.296813464756551,0.3551482949499114,-0.43617408370871225,1.0298010132218143,False,False,0.28628129791142204,-0.10185643023375923,0.20084525227737543,-0.518386258095483,0.31467339762796454,False,True,0.030034605040447717,-0.5277298511813036,0.27219920313475243,-1.1052637604061637,0.0498040580435567,False,False,0.5399318683025419,0.22020145602612667,0.14854825496930077,-0.10170451295531763,0.542107425007571,False,True,0.04143647958506619
ACLY,unclassified,no quadrant rule satisfied,0.5,-0.5342364020362308,0.30988207488818664,-1.176850977331243,0.10837817325878141,False,False,0.543486159597945,-0.6166084714469726,0.39858590267437666,-1.4392465294314833,0.2060295865375381,False,False,0.6138119135530704,-0.05355856948486986,0.29720586291815226,-0.669929160858506,0.5628120218887663,False,False,0.0736418910277437,-0.3481018155654884,0.3275623164801523,-1.0431014444140723,0.3468978132830955,False,False,0.3245789019578792,-0.41206567831624624,0.1542646958625875,-0.7463592478471478,-0.07777210878534468,False,False,0.2893350314744482
ACO2,unclassified,no quadrant rule satisfied,0.5,-0.19492984089560128,0.3265091270983431,-0.8720245844878376,0.48216490269663503,False,False,0.18013035908650527,0.19066857439112214,0.35950513502018944,-0.5513110192777333,0.9326481680599776,False,False,0.19903107416717308,-0.13574819651926043,0.21166314929972338,-0.5747130918443739,0.3032166988058531,False,True,0.049652659739014476,0.5654832225691651,0.2523855561139505,0.02998857315161707,1.100977871986713,False,False,0.6006869418829031,0.12069360683358261,0.11958556730596918,-0.1384498474451583,0.3798370611123235,False,True,0.0038004665923718974
ACOT13,unclassified,no quadrant rule satisfied,0.5,0.3567980964439511,0.3426633873311689,-0.35379636823563165,1.0673925611235338,False,False,0.34003021276228146,-0.04724130234483542,0.41578204229589594,-0.9053703267889246,0.8108877220992539,False,False,0.14349845663374686,-0.22405111847173637,0.3211383771279479,-0.8900549768062334,0.4419527398627607,False,False,0.19972578427344356,0.5771261662755042,0.3174103300612239,-0.09633366254648335,1.2505859950974916,False,False,0.5944317380006152,0.3516518564052623,0.1801849727902607,-0.038811284840866545,0.7421149976513912,False,False,0.21280877007391114
ACP1,unclassified,no quadrant rule satisfied,0.5,-0.2817687021861762,0.2056122779588768,-0.7081549225690728,0.1446175181967203,False,False,0.15001053237311063,-0.01850051823868143,0.23164788663494673,-0.49659662329151855,0.4595955868141557,False,True,0.02425749078553621,0.07492754182203228,0.14706761625668072,-0.23007368767593678,0.3799287713200013,False,True,0.004246205714763089,0.48852562061654914,0.20773272454674022,0.04777233736017833,0.9292789038729199,False,False,0.47832064267436214,0.16843851112214187,0.12731848130327175,-0.10746226672035475,0.4443392889646385,False,True,0.011134664596292308
ACP5,unclassified,no quadrant rule satisfied,0.5,-0.3838079866324029,0.3303311093146601,-1.0688285241887137,0.30121255092390775,False,False,0.36418660994093865,0.3366223863138328,0.28582061437325884,-0.2532803512449602,0.9265251238726258,False,False,0.28645081951431084,0.26133454057483785,0.2737210076516773,-0.3063311767199588,0.8290002578696345,False,False,0.19633211113975504,-0.08624206333800837,0.2335108425806016,-0.5816896186903399,0.40920549201432316,False,True,0.04782636394415492,-0.5388789289744985,0.18352171667578668,-0.9365728369094393,-0.14118502103955782,False,False,0.582196078476479
ACSL3,unclassified,no quadrant rule satisfied,0.5,0.2809015076783487,0.352375873141414,-0.44983411859072425,1.0116371339474217,False,False,0.2702366665671548,-0.061122274656580954,0.39399322172302964,-0.8742815374468595,0.7520369881336977,False,False,0.13817188638920044,-0.07768552307010086,0.33186904849889276,-0.7659435529535855,0.6105725068133837,False,False,0.10823507735137973,-0.4446885608726631,0.31335390243665323,-1.1095417351691184,0.22016461342379218,False,False,0.43106406007602255,0.2692858870687354,0.1520468387903285,-0.060201557812264106,0.5987733319497349,False,False,0.0769073810989255
ACSS1,unclassified,no quadrant rule satisfied,0.5,-0.32587091035011384,0.28143717470910634,-0.9094981839288706,0.2577563632286429,False,False,0.27122585252815634,-0.4269038765894088,0.3530851730950752,-1.1556333653875834,0.30182561220876586,False,False,0.4188697996685734,-0.17469950978923057,0.33051102200441657,-0.8601411497627628,0.5107421301843017,False,False,0.16785114867047032,0.16565940011620522,0.3321659991921461,-0.5391080121897478,0.8704268124221581,False,False,0.164644711613596,-0.04272344570436685,0.2426559507352482,-0.5685619953843111,0.4831151039755774,False,True,0.04137055932932418
ACTB,unclassified,no quadrant rule satisfied,0.5,-0.03378593040886578,0.08687662453343012,-0.2139453836388039,0.1463735228210723,False,True,1.0859746699280731e-05,0.006472962273990683,0.09256018093577256,-0.18456120873105877,0.19750713327904015,False,True,8.985018086758932e-06,0.048739641005212865,0.07273844072669708,-0.10211147372753143,0.19959075573795715,False,True,1.5190256705384478e-06,-0.14418829628775404,0.1786798261600802,-0.5232990993813379,0.23492250680582982,False,True,0.03199388773700536,0.18166812501561802,0.12667958942312177,-0.09284816594888357,0.4561844159801196,False,True,0.013211549027376705
