gene,quadrant,reason,delta,equiv_key,change_key,NK_log2FC,NK_SE,NK_CI95_lo,NK_CI95_hi,NK_CI90_lo,NK_CI90_hi,NK_null_change,NK_null_equiv,NK_saturated,NK_changed,NK_equivalent,NK_TOST_p,CD8T_log2FC,CD8T_SE,CD8T_CI95_lo,CD8T_CI95_hi,CD8T_CI90_lo,CD8T_CI90_hi,CD8T_null_change,CD8T_null_equiv,CD8T_saturated,CD8T_changed,CD8T_equivalent,CD8T_TOST_p,CD4T_log2FC,CD4T_SE,CD4T_CI95_lo,CD4T_CI95_hi,CD4T_CI90_lo,CD4T_CI90_hi,CD4T_null_change,CD4T_null_equiv,CD4T_saturated,CD4T_changed,CD4T_equivalent,CD4T_TOST_p,B_log2FC,B_SE,B_CI95_lo,B_CI95_hi,B_CI90_lo,B_CI90_hi,B_null_change,B_null_equiv,B_saturated,B_changed,B_equivalent,B_TOST_p,Myeloid_log2FC,Myeloid_SE,Myeloid_CI95_lo,Myeloid_CI95_hi,Myeloid_CI90_lo,Myeloid_CI90_hi,Myeloid_null_change,Myeloid_null_equiv,Myeloid_saturated,Myeloid_changed,Myeloid_equivalent,Myeloid_TOST_p
SSU72,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.004464717421143016,0.32857249714829123,-0.6723848571611268,0.6634554223188409,-0.5601700830151546,0.5512406481728687,0.6355199936592618,0.5868803908573078,False,False,False,0.07041072855620549,0.021741531674487617,0.091664273659099,-0.16483803453463913,0.20832109788361436,-0.13344257352735078,0.176925636876326,0.17122391402194106,0.11679967031610755,False,False,True,5.018627357236616e-06,0.01677248409339756,0.11599064828563023,-0.21944187424848577,0.2529868424352809,-0.1796706276482436,0.21321559583503874,0.13467826437939123,0.125335121002497,False,False,True,0.00010868428347576453,0.9835755323293763,0.3478010345176843,0.2755973244279851,1.6915537402307677,0.39473589385002494,1.5724151708087277,0.8202859359185577,0.7491240179426704,False,True,False,0.9130759574601339,-0.12320464226236018,0.048087036780905035,-0.2211983590651495,-0.02521092545957085,-0.2046863005907653,-0.04172298393395503,0.10222722370577696,0.08990642821111113,False,False,False,3.3161375014727605e-09
MIB2,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.4836227710573129,0.1648449577495287,-0.8187185814829956,-0.14852696063163023,-0.7624203828707812,-0.20482515924384453,0.3954724483943006,0.330372831984308,False,False,False,0.46072434101818494,-0.10638540203220279,0.08168919970010366,-0.2726610384999023,0.05989023443549671,-0.24468208899729402,0.031911284932888445,0.18272995003860884,0.14636254037377575,False,False,True,1.6158168179649864e-05,-0.06662047657595713,0.07792679097628534,-0.22531798538525788,0.09207703223334363,-0.19859819662218975,0.0653572434702755,0.15155680788772466,0.1306540676948045,False,False,True,1.9053554973899795e-06,0.0846536317310955,0.28651300888876846,-0.498567654125062,0.667874917587253,-0.400423178945025,0.569730442407216,0.561669549688525,0.49190798039664846,False,False,False,0.0783604384520705,0.4066207795214681,0.1510842500073509,0.09873515795492499,0.7145064010880111,0.15061425339693163,0.6626273056460046,0.449349266074088,0.3985838717049226,False,False,False,0.2704795289965822
CDK11B,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0762726793954735,0.1666436452589162,-0.4150248506640311,0.2624794918730841,-0.35811236048944667,0.20556700169849967,0.3514127459362148,0.25633852747193775,False,False,True,0.00787894371892379,-0.2772009552415791,0.09142031943016542,-0.4632839607690755,-0.09111794971408269,-0.4319720552755802,-0.12242985520757804,0.30146988166811006,0.2187660579062579,False,False,False,0.01021762977873742,-0.21942591926300686,0.0700119635712956,-0.3620049227920158,-0.07684691573399796,-0.33799899550980633,-0.10085284301620738,0.21032725213177053,0.164148408661656,False,False,False,0.00017021473521109014,-0.31379231341502734,0.18724857712413986,-0.6949525139540325,0.06736788712397779,-0.6308108772397569,0.0032262504097022027,0.43764003383548733,0.35384806726238044,False,False,False,0.163671818026864,0.04864287046430078,0.05568236834487964,-0.06482892151485224,0.1621146624434538,-0.04570878886263714,0.14299452979123872,0.14502688524374382,0.10605156305771321,False,False,True,1.6038382199850035e-09
SLC35E2B,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.3534807917403509,0.21389256657977185,-0.7882802780005416,0.08131869451983981,-0.7152312362865636,0.008269652805861838,0.5701724040554823,0.47206250468647715,True,False,False,0.2490066589732024,-0.006138898040505866,0.09269946871312111,-0.19482556919260735,0.18254777311159565,-0.16307554882804576,0.15079775274703405,0.20603163207109523,0.18598132238285842,False,False,True,3.6326208856475965e-06,0.11777826415848591,0.08865686179659088,-0.0627709786590594,0.2983275069760312,-0.03237202869687841,0.2679285570138502,0.18995670118846125,0.16995135956076227,False,False,True,7.185101543632598e-05,0.07370170230445602,0.21509923716963608,-0.36415085515989554,0.5115542597688075,-0.2904690288947712,0.4378724335036833,0.4826571946650323,0.37534593830239,False,False,True,0.02799540831634917,0.4732293111384076,0.12041638130387368,0.22783991811608284,0.7186187041607324,0.2691883243076003,0.6772702979692149,0.37036405028692726,0.34008498671475185,False,False,False,0.4127477115472218
CDK11A,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.032366191181600126,0.16407240589997868,-0.36589156298632003,0.3011591806231198,-0.30985720791568555,0.24512482555248533,0.3990951417409052,0.2578897412398182,False,False,True,0.0036986170622759183,-0.20358756386646917,0.08704480591829238,-0.38076435784175733,-0.02641076989118099,-0.35095108707655054,-0.05622404065638778,0.1793017882813283,0.16086027993593177,False,False,False,0.0008851275505851305,-0.1372836436653986,0.06512804122105004,-0.2699165644609621,-0.004650722869835061,-0.24758525218469468,-0.026982035146102534,0.15939692213428183,0.1394891770828936,False,False,True,1.8618677830131265e-06,-0.4806734766621627,0.1628065669687624,-0.812079913324908,-0.14926703999941737,-0.7563108397565381,-0.20503611356778723,0.37787006942122703,0.31957416075570166,False,False,False,0.4531179434694893,-0.11684661460766582,0.06051656011609786,-0.24016971893857603,0.006476489723244397,-0.2193896283736613,-0.014303600841670344,0.15297211853498088,0.14427734651958288,False,False,True,2.1921555013586237e-07
GNB1,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.09986009290492515,0.21135495093583345,-0.32978094397129065,0.529501129781141,-0.2575985541190031,0.4573187399288534,0.3562770645868378,0.3370054841427617,False,False,True,0.03346462837850085,-0.11416723814593119,0.10252413407689627,-0.3228516873695665,0.09451721107770411,-0.28773667117811175,0.05940219488624937,0.21457030240695055,0.18645955008815088,False,False,True,0.00033196864564499805,-0.09534281874599448,0.1051577079079545,-0.30949594975541916,0.11881031226343017,-0.2734391365990293,0.08275349910704036,0.2044127571430258,0.16946348668514932,False,False,True,0.0002660741592742278,-0.04206698757514644,0.3058161651683471,-0.6645814687738891,0.5804474936235962,-0.559824734870504,0.4756907597202111,0.5263482489701068,0.4708105880271701,False,False,False,0.07196061734820797,0.003113442647916512,0.037197797141070285,-0.07268973930604218,0.0789166246018752,-0.05991681249189646,0.06614369778772948,0.0848373270570324,0.05694623629837874,False,False,True,7.484063098777405e-15
FAAP20,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.417745272335762,0.1906351602217817,-0.8052672468156301,-0.030223297855893894,-0.7401611237096728,-0.09532942096185121,0.3999053830048549,0.3422813745436798,False,False,False,0.3344325127109247,-0.017104869718777903,0.08224901797459576,-0.1845199975787196,0.1503102581411638,-0.15634930758544482,0.12213956814788902,0.18593139081261367,0.15441561671453538,False,False,True,7.368602167014046e-07,0.06839845731856013,0.09533667159716822,-0.12575418378333353,0.2625510984204538,-0.0930648391492712,0.22986175378639145,0.16812699542226128,0.1393612556978585,False,False,True,3.864649941084959e-05,0.3358358644310741,0.206267511263405,-0.08403897341999134,0.7557107022821395,-0.013382437724962948,0.6850541665871112,0.4666881655810478,0.34658344696658533,False,False,False,0.21593406719674949,0.258621372949547,0.07410809815718085,0.1076008803228975,0.40964186557619653,0.1330480139396373,0.38419473195945675,0.20477501783474272,0.17352087229038016,False,False,False,0.001343324439493182
RER1,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.21391698794098662,0.19634559119956316,-0.6130470911892645,0.18521311530729123,-0.5459907296184039,0.11815675373643064,0.40162127810857107,0.3221475247370797,False,False,False,0.07717358057846356,-0.014888689811895112,0.08356454629183795,-0.18498153160518127,0.15520415198139104,-0.15636026674408438,0.12658288712029414,0.14315282614707098,0.10859975517068526,False,False,True,8.937827023896679e-07,0.018784815406115724,0.10804249037531194,-0.20124316025289407,0.23881279106512554,-0.1641972036043945,0.20176683441662596,0.12763046651777182,0.10462294886378126,False,False,True,4.771481440789562e-05,1.267387883796535,0.3811269275641988,0.49157202248360665,2.0432037451094636,0.6221263118956103,1.9126494556974598,1.0296330405431715,0.8719519185439187,False,True,False,0.9738026781439784,0.017384486052411663,0.0532200608098294,-0.09106951561517651,0.12583848771999984,-0.07279488663135986,0.10756385873618318,0.10680363437584568,0.0909464836916751,False,False,True,1.3007815591838312e-10
TNFRSF14,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.7539644272560176,0.24725988579582117,-1.2565927936171315,-0.2513360608949039,-1.1721480744737196,-0.3357807800383158,0.638326479276003,0.48431036184151666,False,True,False,0.8441644500737089,0.25002573805242534,0.07940184159556914,0.0884059425778718,0.41164553352697886,0.11560146076843267,0.384450015336418,0.17964939807735722,0.16228480956056246,False,False,False,0.0017514103427657042,0.31723760928867845,0.06061742653159504,0.19379053209641411,0.4406846864809428,0.21457523029831907,0.41989998827903785,0.20441393612535366,0.16310579199664393,False,False,False,0.0024918038965185936,1.0310637943629282,0.28901834619849964,0.44274268405917605,1.6193849046666804,0.5417453576727369,1.5203822310531194,0.7081145352438362,0.48378696905414065,False,True,False,0.9623581673574358,-0.006654491532345663,0.12964216930316838,-0.27084457008255175,0.25753558701786045,-0.22632822589538054,0.21301924283068924,0.33566978692076377,0.2853408886957421,False,False,True,0.000305409375456005
LRRC47,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.1418417160366965,0.18339977802891053,-0.5146556503510676,0.23097221827767458,-0.45202057027421205,0.168337138200819,0.43384260547917575,0.35691571851980747,True,False,False,0.029582967145981458,-0.06887276195954244,0.0964409901245502,-0.2651751749272919,0.12742965100820702,-0.23214366522243052,0.09439814130334566,0.23012396812431668,0.194815754336967,False,False,True,4.446260839045463e-05,-0.08551972354311954,0.08526996124713629,-0.25917156082080545,0.08813211373456636,-0.22993392221392572,0.05889447512768664,0.17537161243486163,0.1380834960106105,False,False,True,1.4701130562845509e-05,0.7070387549051395,0.272789724993755,0.15175236565441352,1.2623251441558654,0.24519595656798554,1.1688815532422934,0.7058356845175177,0.6025725880377845,False,True,False,0.7733335868786986,0.24933405559771474,0.0635596285289048,0.11980966284858094,0.37885844834684856,0.14163467792824086,0.3570334332671886,0.22239361518313053,0.1806842834063628,False,False,False,0.00020797608302846872
C1orf174,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.2984607165377223,0.16814922592397874,-0.640273422869093,0.04335198979364835,-0.5828467436015234,-0.01407468947392121,0.4113784256648775,0.30209628221385987,False,False,False,0.11952085586508464,-0.09059921556980265,0.10599872077522371,-0.30635606991978986,0.12515763878018454,-0.27005099082978995,0.08885255969018467,0.24669791955430034,0.20846380817628177,False,False,True,0.0002518223770015573,-0.05818690068487202,0.105269433706461,-0.27256756070801036,0.15619375933826635,-0.23647243865043166,0.12009863728068763,0.19452060431470103,0.1666123429526737,False,False,True,9.954743812452722e-05,0.31111925519105266,0.31891869829956154,-0.3380665323138079,0.9603050426959132,-0.2288215511134516,0.8510600614955569,0.6569736760735367,0.5248449556224843,False,False,False,0.27888639703737095,-0.13426163906540178,0.07347682710076527,-0.2839957018916451,0.015472423760841514,-0.258765333234747,-0.009757944896056567,0.18943713256332742,0.1568446924987554,False,False,True,1.0896475270959748e-05
KCNAB2,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.23012581912439223,0.2356249653089283,-0.7091027910903086,0.24885115284152415,-0.6286316545990497,0.16838001635026523,0.3919575462185403,0.36339885269525796,False,False,False,0.13005937307924062,-0.048248106193231124,0.08938100569778804,-0.2301801567590775,0.13368394437261522,-0.19956672616982446,0.1030705137833622,0.18774068843377448,0.16508485345151216,False,False,True,8.103198528304665e-06,-0.008650040923559083,0.06766292335891277,-0.1464452361482908,0.12914515430117263,-0.12324475533044206,0.10594467348332388,0.13109962078124,0.11390480770480457,False,False,True,1.445074645352287e-08,-0.12255130576001352,0.4694513580137306,-1.078158961166617,0.8330563496465899,-0.9173493095088788,0.6722466979888518,1.0315002358063172,0.9323781942582994,False,False,False,0.21360906703137209,-0.4319333431872863,0.14580965983742902,-0.729070190656621,-0.13479649571795166,-0.6790022765047192,-0.1848644098698534,0.3974010129890401,0.3441026876080479,False,False,False,0.3219141285730944
RPL22,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.5846377851622558,0.644625054174632,-1.8950276078073798,0.7257520374828682,-1.6748738959451401,0.5055983256206286,1.871374271697409,1.793539784598659,False,False,False,0.5518403369417006,-0.12707271425006786,0.2273770012951711,-0.5898910029255479,0.3357455744254121,-0.5120132704878776,0.2578678419877418,0.30250692948815255,0.2774007889041182,False,False,False,0.055297211860521035,0.1999512612912825,0.0676084451501953,0.06226701065825718,0.3376355119243078,0.08544881181265665,0.31445371076990836,0.1686248808850483,0.15268172268124192,False,False,False,4.994820430130379e-05,1.4902385497526556,0.5376282810723704,0.39585104317561925,2.584626056329692,0.5800145675211335,2.4004625319841777,1.3413542306602346,1.0585160184856712,False,True,False,0.9626888677798972,0.024431391761774272,0.05489760344072481,-0.0874411744192723,0.13630395794282085,-0.0685905132265919,0.11745329675014043,0.1225920871325265,0.10101382556114889,False,False,True,3.6943369872695216e-10
CAMTA1,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.24998615692263418,0.24770010940580472,-0.2535370932697467,0.753509407115015,-0.16894202802799488,0.6689143418732633,0.42642507123802215,0.3993674787954538,False,False,False,0.1599963285383895,0.003281957265969519,0.08640471757280377,-0.17259195826966686,0.17915587280160591,-0.14299792088612354,0.1495618354180626,0.19581943184606215,0.15741296167596655,False,False,True,1.0547535358125343e-06,0.13764753685937664,0.11382702919213895,-0.09416062233266884,0.36945569605142214,-0.05513124440708336,0.33042631812583667,0.1691180664186108,0.14635643155127065,False,False,True,0.0016112255200253145,0.6236506582015809,0.3519705446248942,-0.09281493760428505,1.340116254007447,0.027751889413516695,1.2195494269896452,0.776117901524332,0.6288653883044933,False,False,False,0.6361900321768625,0.13078341587402958,0.05437560034792836,0.0199746087987632,0.24159222294929597,0.038646025309943766,0.2229208064381154,0.12431092109562672,0.1031570055346846,False,False,False,5.96399831511122e-08
VAMP3,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.4385642183915173,0.18166964739127303,-0.8078611538478321,-0.06926728293520257,-0.7458169516455111,-0.13131148513752355,0.35957810202750995,0.27677650258114705,False,False,False,0.36866365783760946,-0.36182722274658596,0.14550197819316016,-0.657991637628794,-0.065662807864378,-0.608156500115617,-0.11549794537755495,0.40027907522562534,0.303392013834324,False,False,False,0.1746444080628599,-0.08939796188200821,0.11918698226243268,-0.3321216379192069,0.15332571415519047,-0.2912544220431047,0.11245849827908824,0.21365146124068382,0.1692955885118289,False,False,True,0.0008039117245022671,-0.8154323982043561,0.47229854221308665,-1.776835736104603,0.1459709396958908,-1.6150507870246975,-0.015814009384014782,0.9516019159289847,0.79037409923041,False,False,False,0.7455365454294572,-0.2819657045511686,0.06413068636499254,-0.4126538221545196,-0.1512775869478176,-0.3906327180451967,-0.1732986910571405,0.20504808615617393,0.16294556075108166,False,False,False,0.0009202773394846753
