gene,green,red,matched,gap_pp,residual_pp,closed
Slc38a2,0.8597402597402597,0.7015384615384616,0.7535464977211607,15.820179820179813,5.200803618269911,0.6712550882869295
Pced1b,0.0987012987012987,0.06923076923076923,0.08447065607537074,2.9470529470529474,1.523988684460151,0.4828770599509794
Rpap3,0.08571428571428572,0.08461538461538462,0.06730296321182508,0.1098901098901095,-1.7312421403559541,-14.754303477239239
Slc48a1,0.1038961038961039,0.09384615384615384,0.10211645748339153,1.004995004995006,0.8270303637237686,0.17708012516153926
Hdac7,0.22597402597402597,0.2,0.2503703992150264,2.5974025974025956,5.03703992150264,-0.9392603697785176
Senp1,0.2025974025974026,0.20615384615384616,0.20837326098406445,-0.35564435564435504,0.2219414830218286,0.37594543678412695
Asb8,0.09610389610389611,0.05846153846153846,0.08109789287420324,3.7642357642357647,2.2636354412664783,0.3986467418503863
Kansl2,0.09090909090909091,0.09076923076923077,0.08742202758683548,0.01398601398601429,-0.33472031823952864,-22.932502754125778
Ccnt1,0.42597402597402595,0.30923076923076925,0.4109604408910496,11.674325674325669,10.172967166028036,0.1286034457304408
Ddx23,0.2077922077922078,0.23384615384615384,0.20725226966438381,-2.6053946053946038,-2.6593884181770027,-0.02072385222207873
Arf3,0.24415584415584415,0.2,0.24984215576480526,4.415584415584414,4.9842155764805245,-0.1287782334970604
Prkag1,0.22337662337662337,0.15538461538461537,0.20052219491177178,6.7992007992008,4.5137579527156415,0.33613404192354435
Kmt2d,0.2519480519480519,0.18307692307692308,0.18047470194344647,6.887112887112884,-0.26022211334766066,0.9622160813082379
Lmbr1l,0.12727272727272726,0.08307692307692308,0.10003070955613252,4.419580419580418,1.6953786479209447,0.6163937552963684
Tuba1b,0.36883116883116884,0.27692307692307694,0.39978982043482947,9.19080919080919,12.286674351175254,-0.3368435897311337
Tuba1a,0.2675324675324675,0.1476923076923077,0.17267652863823452,11.984015984015981,2.498422094592681,0.7915204637639818
Tuba1c,0.32727272727272727,0.30153846153846153,0.3333923873387219,2.5734265734265738,3.1853925800260363,-0.23780200799924756
Mcrs1,0.15324675324675324,0.12,0.15514982112339373,3.324675324675325,3.5149821123393736,-0.057240713477077154
Fmnl3,0.07792207792207792,0.1123076923076923,0.06672981639407256,-3.4385614385614383,-4.557787591361974,-0.32549255634902274
Tmbim6,0.8571428571428571,0.7830769230769231,0.7804631527770164,7.406593406593398,-0.2613770299906726,0.9647102229537815
Bcdin3d,0.05714285714285714,0.08307692307692308,0.049959954803885355,-2.5934065934065935,-3.311696827303772,-0.2769678444264545
Racgap1,0.08831168831168831,0.05076923076923077,0.06678914109421916,3.7542457542457544,1.601991032498839,0.5732855179533428
Smarcd1,0.19480519480519481,0.16615384615384615,0.14378389466095712,2.8651348651348663,-2.2369951492889033,0.21923565396157907
Cox14,0.33766233766233766,0.37384615384615383,0.32919422361871237,-3.6183816183816164,-4.465193022744146,-0.23403042953254904
Cers5,0.12207792207792208,0.1076923076923077,0.11069957011895097,1.4385614385614378,0.3007262426643273,0.790953493814589
Larp4,0.17142857142857143,0.24615384615384617,0.1663320371867794,-7.4725274725274735,-7.982180896706676,-0.0682036200004521
Dip2b,0.2597402597402597,0.21384615384615385,0.21248785843715168,4.589410589410586,-0.13582954090021748,0.9704037069131219
Atf1,0.2545454545454545,0.24923076923076923,0.24082290863932082,0.5314685314685291,-0.8407860591448407,-0.5820053481277994
Slc11a2,0.1012987012987013,0.09076923076923077,0.12023092439062828,1.0529470529470535,2.9461693621397513,-1.798022325903121
Letmd1,0.07012987012987013,0.06153846153846154,0.0781131089961385,0.8591408591408584,1.6574647457676963,-0.9292118726900762
Tfcp2,0.05194805194805195,0.06769230769230769,0.04491167623198121,-1.574425574425574,-2.278063146032648,-0.44691701090017855
Pou6f1,0.11428571428571428,0.08,0.08542543828480623,3.428571428571428,0.5425438284806225,0.8417580500264851
Dazap2,0.6285714285714286,0.5292307692307693,0.5774045570644751,9.934065934065927,4.817378783370585,0.5150647463642439
Bin2,0.4753246753246753,0.24307692307692308,0.3310544569275133,23.224775224775225,8.797753385059021,0.6211910212300378
Galnt6,0.2025974025974026,0.24153846153846154,0.2048995356283581,-3.8941058941058926,-3.6638925910103426,0.05911839825516818
Nr4a1,0.535064935064935,0.3,0.3418036835445676,23.506493506493502,4.18036835445676,0.8221611252523919
Atg101,0.16103896103896104,0.09846153846153846,0.1200203731655974,6.257742257742257,2.1558834704058936,0.6554854160478449
Eif4b,0.44415584415584414,0.46,0.409368127696615,-1.5844155844155883,-5.0631872303385,-2.195618169967734
Spryd3,0.14025974025974025,0.10615384615384615,0.14175329580010396,3.4105894105894095,3.5599449646257804,-0.043791713412538735
Zfp740,0.17662337662337663,0.10461538461538461,0.1456817235769661,7.200799200799201,4.106633896158149,0.4296974847316445
Itgb7,0.5168831168831168,0.40615384615384614,0.5152968683467657,11.072927072927069,10.914302219291955,0.014325467203965103
Mfsd5,0.1012987012987013,0.11384615384615385,0.10145002662745617,-1.2547452547452542,-1.2396127218697677,0.01206024315952392
Pfdn5,0.9142857142857143,0.8523076923076923,0.8508528340588701,6.1978021978021935,-0.14548582488221884,0.9765262232902803
Myg1,0.10649350649350649,0.1,0.0922319335415065,0.6493506493506482,-0.7768066458493511,-0.19628223460800287
Sp1,0.2857142857142857,0.18307692307692308,0.27794115113196105,10.263736263736261,9.486422805503796,0.07573396648731723
Gm26518,0.15844155844155844,0.11846153846153847,0.11951336868640271,3.9980019980019974,0.1051830224864242,0.9736911030712367
Prr13,0.625974025974026,0.5476923076923077,0.5220945319281712,7.8281718281718256,-2.5597775764136466,0.6730044213897319
Pcbp2,0.7792207792207793,0.6553846153846153,0.7259090440448238,12.383616383616392,7.052442866020847,0.4305021532037058
Tarbp2,0.06493506493506493,0.0876923076923077,0.08744369887067528,-2.2757242757242766,-0.024860882163241227,0.9890756176271271
Atf7,0.17662337662337663,0.2076923076923077,0.15952780769360247,-3.1068931068931076,-4.816449999870523,-0.5502464469036632
Atp5g2,0.7298701298701299,0.7738461538461539,0.7503927965358207,-4.397602397602396,-2.3453357310333156,0.466678540035359
Calcoco1,0.07792207792207792,0.06,0.06545622560186913,1.7922077922077921,0.5456225601869134,0.6955584265623744
Smug1,0.07792207792207792,0.055384615384615386,0.09714695346072408,2.2537462537462534,4.17623380761087,-0.8530186353805325
Cbx5,0.15064935064935064,0.18,0.1790130258838754,-2.935064935064935,-0.09869741161245837,0.9663730057780562
Hnrnpa1,0.6051948051948052,0.6169230769230769,0.5778205358221664,-1.1728271728271733,-3.9102541100910493,-2.3340411960827416
Copz1,0.3038961038961039,0.24153846153846154,0.2507668968473081,6.235764235764235,0.9228435308846539,0.8520079502698592
Itga5,0.05974025974025974,0.06461538461538462,0.06003538546622088,-0.48751248751248766,-0.4579999149163738,0.060537059771946566
Nckap1l,0.2883116883116883,0.26153846153846155,0.2088654108698003,2.6773226773226746,-5.267305066866126,-0.9673777507212677
Zfp263,0.11948051948051948,0.14307692307692307,0.12026194603166973,-2.3596403596403595,-2.2814977045253344,0.0331163411389247
Naa60,0.12207792207792208,0.08307692307692308,0.11657561131631755,3.9000999000999,3.3498688239394476,0.14108127746839472
Nlrc3,0.2571428571428571,0.2630769230769231,0.25648101509194887,-0.593406593406598,-0.6595907984974225,-0.1115326419123146
Slx4,0.05194805194805195,0.052307692307692305,0.06591558364008741,-0.03596403596403536,1.3607891332395108,-36.83749784368815
Crebbp,0.5168831168831168,0.4046153846153846,0.4586352740970394,11.226773226773224,5.4019889481654815,0.5188297795770023
Pam16,0.18701298701298702,0.28923076923076924,0.19044837034728085,-10.221778221778221,-9.878239888348839,0.03360847065703787
Coro7,0.17922077922077922,0.14153846153846153,0.16633278056631895,3.7682317682317694,2.479431902785742,0.34201714350781365
Hmox2,0.18441558441558442,0.1076923076923077,0.13116986064047886,7.672327672327672,2.3477552948171168,0.6939969986833419
Cdip1,0.10649350649350649,0.13230769230769232,0.08102308856434898,-2.5814185814185833,-5.128460374334335,-0.986682985568369
Ubald1,0.21038961038961038,0.14307692307692307,0.12489737446094133,6.73126873126873,-1.8179548615981742,0.7299238918878342
Mgrn1,0.11168831168831168,0.13076923076923078,0.076728357420929,-1.9080919080919092,-5.404087334830178,-1.8321944618664951
Nudt16l1,0.13246753246753246,0.1,0.11525708310008838,3.246753246753245,1.5257083100088373,0.5300818405172778
Anks3,0.09090909090909091,0.07538461538461538,0.09502870244765613,1.552447552447553,1.9644087063040745,-0.2653623648715431
Glyr1,0.38701298701298703,0.29846153846153844,0.3078612020423652,8.855144855144859,0.9399663580826778,0.8938508207986507
Ubn1,0.5064935064935064,0.39692307692307693,0.3850153972929042,10.957042957042951,-1.1907679630172752,0.8913239669055166
Nagpa,0.06233766233766234,0.08461538461538462,0.047284072262176804,-2.227772227772228,-3.7331312353207817,-0.6757239311910772
Eef2kmt,0.09350649350649351,0.11384615384615385,0.12452752507397635,-2.033966033966034,1.0681371227822507,0.4748500688089229
Pmm2,0.23376623376623376,0.14923076923076922,0.2350278138249939,8.453546453546453,8.57970445942247,-0.014923678076328661
Carhsp1,0.14025974025974025,0.06615384615384616,0.1469401144749957,7.4105894105894095,8.078626832114953,-0.09014632770923003
Usp7,0.4077922077922078,0.31384615384615383,0.370831282173749,9.3946053946054,5.698512832759517,0.3934271219063936
1810013L24Rik,0.17922077922077922,0.11384615384615385,0.1508716876625731,6.537462537462538,3.7025533816419265,0.43364059672622735
Nubp1,0.15064935064935064,0.18307692307692308,0.16988915450800982,-3.2427572427572438,-1.3187768568913265,0.5933161941625947
Dexi,0.09350649350649351,0.08307692307692308,0.0675294935422141,1.0429570429570434,-1.5547429534708974,-0.4907066057704672
Socs1,0.5818181818181818,0.5184615384615384,0.6009349840554076,6.335664335664337,8.247344559386915,-0.301733192044513
Litaf,0.5376623376623376,0.40615384615384614,0.43406536368305376,13.150849150849147,2.791151752920762,0.7877588191527132
Txndc11,0.2753246753246753,0.19230769230769232,0.21338435310246445,8.301698301698298,2.1076660794772133,0.7461162761062947
Zc3h7a,0.5688311688311688,0.46153846153846156,0.5152331397820619,10.729270729270723,5.36946782436003,0.49954960035527063
Rsl1d1,0.3168831168831169,0.33692307692307694,0.3113546738797252,-2.003996003996006,-2.556840304335173,-0.27587095944142837
Gspt1,0.43376623376623374,0.4323076923076923,0.42168148310486553,0.14585414585414624,-1.0626209202826753,-6.285503706869556
Ercc4,0.09350649350649351,0.07230769230769231,0.07398558481712414,2.1198801198801203,0.16778925094318303,0.9208496511809019
Mkl2,0.05974025974025974,0.05076923076923077,0.03653113839484203,0.8971028971028971,-1.4238092374388736,-0.5871192056529091
Parn,0.05714285714285714,0.08461538461538462,0.04202810612975642,-2.7472527472527477,-4.2587278485628195,-0.5501769368768661
Bfar,0.3194805194805195,0.26461538461538464,0.2613757570927821,5.486513486513483,-0.32396275226025395,0.9409528923866507
Rrn3,0.05454545454545454,0.08615384615384615,0.05100983330986559,-3.160839160839161,-3.514401284398056,-0.11185704351531411
Ntan1,0.24675324675324675,0.22,0.23157098006146393,2.675324675324675,1.1570980061463927,0.567492492848193
Pdxdc1,0.11948051948051948,0.13384615384615384,0.10159447498684097,-1.4365634365634359,-3.2251678859312864,-1.24505775647929
Marf1,0.32727272727272727,0.2630769230769231,0.2649145877523602,6.419580419580417,0.18376646754371118,0.9713740687813173
Nde1,0.14285714285714285,0.11846153846153847,0.12851020120885948,2.4395604395604384,1.004866274732101,0.5880953558530575
Fopnl,0.16363636363636364,0.18,0.1499721218119548,-1.6363636363636358,-3.00278781880452,-0.8350370003805405
Abcc1,0.06233766233766234,0.09384615384615384,0.06361500066183372,-3.1508491508491505,-3.0231153184320125,0.04053949468914242
Ube2v2,0.21558441558441557,0.23384615384615384,0.19264797695235303,-1.826173826173827,-4.119817689380081,-1.2559833189657876
Mcm4,0.13766233766233765,0.11384615384615385,0.1232526258607883,2.3816183816183805,0.9406472014634459,0.605038654083511
Prkdc,0.05714285714285714,0.06923076923076923,0.0397894275502906,-1.2087912087912094,-2.9441341680478637,-1.435601902657777
Spidr,0.05454545454545454,0.07076923076923076,0.049134032350877516,-1.6223776223776223,-2.163519841835325,-0.33354886802780803
Dnm1l,0.23376623376623376,0.26,0.2079005483174081,-2.623376623376625,-5.209945168259192,-0.98596919780177
Top3b,0.18961038961038962,0.18923076923076923,0.16891072451055036,0.037962037962038786,-2.0320044720218866,-52.52727569720695
Mapk1,0.42337662337662335,0.34615384615384615,0.3685104852391565,7.72227772227772,2.235663908531038,0.7104916465149327
Ypel1,0.05714285714285714,0.06,0.03993957790873684,-0.2857142857142857,-2.0060422091263157,-6.021147731942105
Ppil2,0.4,0.30923076923076925,0.3342711987164209,9.076923076923077,2.504042948565166,0.724130861598753
Sdf2l1,0.19220779220779222,0.28307692307692306,0.20976554943791098,-9.086913086913084,-7.331137363901208,0.19322026151438965
Ube2l3,0.6363636363636364,0.5707692307692308,0.6015515214390601,6.559440559440555,3.0782290669829293,0.5307177435196597
Pi4ka,0.13506493506493505,0.12,0.0925343326482909,1.5064935064935059,-2.746566735170909,-0.8231520569668973
Snap29,0.1038961038961039,0.0876923076923077,0.08421194852721144,1.6203796203796208,-0.34803591650962584,0.7852133462230978
Crkl,0.17662337662337663,0.15692307692307692,0.14430147895413445,1.9700299700299713,-1.2621597968942466,0.3593194945785294
Lztr1,0.06753246753246753,0.06769230769230769,0.03020343809821838,-0.01598401598401633,-3.7488869594089316,-233.5397403980162
Thap7,0.08571428571428572,0.08615384615384615,0.0879343321442072,-0.04395604395604352,0.17804859903610554,-3.050605628071441
Med15,0.3168831168831169,0.28307692307692306,0.26793306164891284,3.3806193806193816,-1.514386142801022,0.5520388507849224
Dgcr2,0.11948051948051948,0.12307692307692308,0.11545760289305677,-0.3596403596403605,-0.7619320183866309,-1.1185943066805994
Dgcr14,0.05194805194805195,0.055384615384615386,0.025177380549843496,-0.34365634365634345,-3.020723483477189,-7.789954090001942
Slc25a1,0.06753246753246753,0.07384615384615385,0.0534890942960659,-0.6313686313686326,-2.0357059550087953,-2.2242747800060125
Zdhhc8,0.07792207792207792,0.06,0.08755677543664071,1.7922077922077921,2.7556775436640715,-0.5375881946531413
Ranbp1,0.3246753246753247,0.41384615384615386,0.38530056947214814,-8.917082917082919,-2.8545584374005726,0.6798775492003167
Trmt2a,0.06753246753246753,0.06615384615384616,0.052253743554198116,0.1378621378621367,-1.3900102599648043,-9.08261065380276
Dgcr8,0.06753246753246753,0.07692307692307693,0.09934572340661373,-0.93906093906094,2.2422646483536797,-1.3877733117042883
Tango2,0.12727272727272726,0.11692307692307692,0.07031900269488318,1.034965034965034,-4.6604074228193735,-3.5029612261025074
Comt,0.10909090909090909,0.09846153846153846,0.09425149028151777,1.0629370629370625,-0.4210048180020687,0.6039230988533169
Ufd1,0.2051948051948052,0.15846153846153846,0.15413538204275465,4.673326673326675,-0.4326156418783811,0.9074287606839976
2510002D24Rik,0.14805194805194805,0.1523076923076923,0.10870021971048081,-0.4255744255744265,-4.360747259721149,-9.246732410753195
Mrpl40,0.15064935064935064,0.15846153846153846,0.17895989945379126,-0.7812187812187815,2.04983609922528,-1.6238950579597242
Hira,0.06753246753246753,0.06461538461538462,0.0732227614095964,0.2917082917082911,0.860737679421178,-1.9506795106184964
B3gnt5,0.11948051948051948,0.13384615384615384,0.14161586053912653,-1.4365634365634359,0.7769706692972694,0.45914628653228995
Klhl6,0.42077922077922075,0.33076923076923076,0.37325161112652794,9.000999000998998,4.248238035729718,0.5280259407585517
Klhl24,0.2805194805194805,0.18153846153846154,0.21866720007471843,9.898101898101896,3.7128738536256893,0.6248903181793182
Yeats2,0.11948051948051948,0.09538461538461539,0.1322716360153113,2.4095904095904093,3.688702063069592,-0.5308419424264768
Parl,0.13246753246753246,0.15692307692307692,0.15036550952419267,-2.445554445554446,-0.6557567398884245,0.731857640266212
Eif2b5,0.11168831168831168,0.11384615384615385,0.1266996195818525,-0.2157842157842163,1.285346573569865,-4.956629259923296
Dvl3,0.14805194805194805,0.08461538461538462,0.11749418110910784,6.343656343656343,3.2878796493723215,0.4817059009414655
Ap2m1,0.34545454545454546,0.3046153846153846,0.28125613267461264,4.083916083916083,-2.3359251940771983,0.42801831720369965
Abcf3,0.09610389610389611,0.08461538461538462,0.09719739265908744,1.1488511488511488,1.2582008043702824,-0.09518174363013276
Psmd2,0.3220779220779221,0.33692307692307694,0.2948096020281199,-1.4845154845154862,-4.2113474894957035,-1.8368498230048416
Eif4g1,0.37402597402597404,0.4246153846153846,0.3835637572886699,-5.058941058941057,-4.105162732671469,0.18853319601024054
Polr2h,0.11168831168831168,0.15076923076923077,0.14983289376416475,-3.908091908091908,-0.09363370050660125,0.9760410699879581
Vps8,0.07012987012987013,0.05076923076923077,0.10332026227261824,1.9360639360639358,5.255103150338748,-1.7143231442152151
1300002E11Rik,0.17142857142857143,0.11692307692307692,0.08942161516779336,5.450549450549451,-2.7501461755283563,0.4954368911833056
Senp2,0.34805194805194806,0.2907692307692308,0.2982707448540084,5.728271728271728,0.7501514084777616,0.8690440251331986
Tra2b,0.7532467532467533,0.6707692307692308,0.7180039463292606,8.24775224775225,4.723471556002979,0.42730195887124744
Dnajb11,0.45194805194805193,0.3676923076923077,0.43480855089881143,8.425574425574423,6.7116243206503725,0.20342234467974563
Eif4a2,0.6987012987012987,0.54,0.662013843160186,15.870129870129867,12.201384316018594,0.2311730013638037
Rfc4,0.05454545454545454,0.06153846153846154,0.04610543357346307,-0.6993006993006999,-1.5433027964998471,-1.2069229989947794
Rtp4,0.45714285714285713,0.3230769230769231,0.36317329035751006,13.406593406593403,4.009636728058696,0.7009205391366053
Lppos,0.10909090909090909,0.13384615384615384,0.12268188878663579,-2.475524475524475,-1.116426505951805,0.549014151550542
Lpp,0.42337662337662335,0.4676923076923077,0.4256266592870583,-4.431568431568433,-4.2065648405249405,0.050772902307154144
Ccdc50,0.35324675324675325,0.3646153846153846,0.3218552703391283,-1.1368631368631366,-4.276011427625631,-2.7612367654246555
Opa1,0.13246753246753246,0.15384615384615385,0.14463848877215668,-2.1378621378621396,-0.9207665073997173,0.5693050121929364
Atp13a3,0.2571428571428571,0.17076923076923076,0.2294357582680367,8.637362637362637,5.866652749880593,0.32078193353799744
Lsg1,0.16623376623376623,0.16615384615384615,0.17896618105019008,0.007992007992008165,1.2812334896343924,-159.31434039049986
Acap2,0.11948051948051948,0.08307692307692308,0.09986585751602145,3.64035964035964,1.6788934439098373,0.5388111039095096
Ppp1r2,0.2675324675324675,0.19692307692307692,0.19698626178910222,7.0609390609390585,0.006318486602530093,0.999105149251679
Dlg1,0.16883116883116883,0.11692307692307692,0.14131409358302588,5.190809190809191,2.4391016659948956,0.5301114765856639
0610012G03Rik,0.2623376623376623,0.24615384615384617,0.2648735696353132,1.6183816183816147,1.8719723481467054,-0.15669402499682494
Ncbp2,0.11428571428571428,0.15076923076923077,0.11164107206252276,-3.6483516483516483,-3.912815870670801,-0.07248868744290027
Senp5,0.13246753246753246,0.12,0.11770328838680391,1.246753246753246,-0.2296711613196084,0.8157845893582306
Pak2,0.7116883116883117,0.6307692307692307,0.597994846069346,8.091908091908095,-3.2774384699884695,0.5949733446347585
Pigx,0.22077922077922077,0.26461538461538464,0.18353274576129955,-4.3836163836163875,-8.10826388540851,-0.8496746010241365
Nrros,0.11168831168831168,0.12461538461538461,0.09510992529359859,-1.2927072927072931,-2.9505459321786027,-1.2824547744287331
Rnf168,0.11688311688311688,0.11692307692307692,0.10832737696703675,-0.003996003996004083,-0.8595699956040176,-214.10739139990073
